Sample	Reaction	EC	GenesContributing	SplitReadEquivalent	CopyReadEquivalent	SplitCPM	SplitTPM	CopyCPM	CopyTPM
MOCK1	RXN-3641	2.3.1.174	1	28.5	57.0	10.236208594536235	8.432747050559302	20.47241718907247	16.865494101118603
MOCK1	RXN-37	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-3962	3.5.1.46	1	18.5	37.0	6.644556456102468	5.154245315958451	13.289112912204937	10.308490631916902
MOCK1	RXN-4142	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-5286	1.3.1.75	1	3.5	7.0	1.2570782484518184	2.1431946486504496	2.5141564969036367	4.286389297300899
MOCK1	RXN-5341	3.2.1.21	16	92.66666666666667	1112.0	33.28264314948624	23.63387296552565	399.3917177938349	283.6064755863078
MOCK1	RXN-5424	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-5581	1.2.1.5	2	43.0	86.0	15.444104195265197	10.509986314451549	30.888208390530394	21.019972628903098
MOCK1	RXN-5682	1.3.1.78	1	5.0	5.0	1.7958260692168833	3.766704880616862	1.7958260692168833	3.766704880616862
MOCK1	RXN-5841	3.1.3.5	27	89.33333333333334	804.0	32.085425770008314	38.28345789567409	288.76883193007484	344.55112106106674
MOCK1	RXN-6002	1.2.1.4	2	4.75	19.0	1.7060347657560393	2.091201883958322	6.824139063024157	8.364807535833288
MOCK1	RXN-6222	2.4.1.13	1	62.0	124.0	22.268243258289353	8.930170262876306	44.536486516578705	17.860340525752612
MOCK1	RXN-6261	6.3.1.10	1	21.0	21.0	7.54246949071091	7.782085423255031	7.54246949071091	7.782085423255031
MOCK1	RXN-6341	6.3.2.17	8	64.1	287.0	23.02249020736044	15.707473619000691	103.0804163730491	69.87599425530195
MOCK1	RXN-6382	1.2.1.8	9	42.199999999999996	153.0	15.156772024190495	11.584571551907757	54.95227771803663	40.87755628759263
MOCK1	RXN-646	3.5.1.107	1	6.0	6.0	2.15499128306026	3.2255726301620458	2.15499128306026	3.2255726301620458
MOCK1	RXN-6601	2.3.2.2	10	100.6	503.0	36.13202051264369	21.32129486955147	180.66010256321846	106.60647434775737
MOCK1	RXN-6702	1.8.1.16	1	86.0	86.0	30.888208390530394	20.304480906978814	30.888208390530394	20.304480906978814
MOCK1	RXN-7001	2.4.2.1	30	83.41666666666669	1001.0	29.960364921434998	36.03783006812263	359.52437905722	432.4539608174716
MOCK1	RXN-7241	3.1.3.26	4	106.0	106.0	38.071512667397926	29.81764569944261	38.071512667397926	29.81764569944261
MOCK1	RXN-7253	3.1.3.25	27	102.98214285714286	743.0	36.98760336133488	44.988477089950194	266.8597538856289	324.8415404343047
MOCK1	RXN-7421	2.1.1.79	15	43.79999999999999	219.0	15.7314363663399	14.799884822551956	78.65718183169949	73.9994241127598
MOCK1	RXN-7561	2.3.1.109	5	25.0	50.0	8.979130346084416	14.209555178437359	17.95826069216883	28.419110356874718
MOCK1	RXN-7563	1.4.99.6	2	23.0	23.0	8.260799918397662	8.155358190012366	8.260799918397662	8.155358190012366
MOCK1	RXN-7565	3.5.3.7	2	10.5	21.0	3.7712347453554553	4.222532925646309	7.542469490710911	8.445065851292618
MOCK1	RXN-7567	4.2.1.84	2	2.142857142857143	15.0	0.7696397439500928	1.5697321349525972	5.38747820765065	10.98812494466818
MOCK1	RXN-7568	2.5.1.130	1	17.0	17.0	6.105808635337404	6.279461555815465	6.105808635337404	6.279461555815465
MOCK1	RXN-7572	1.1.1.27	6	220.5	441.0	79.19592965246454	80.15273598762404	158.39185930492908	160.30547197524808
MOCK1	RXN-7573	1.14.13.114	2	6.0	6.0	2.15499128306026	2.2901565674150524	2.15499128306026	2.2901565674150524
MOCK1	RXN-7607	3.1.3.5,3.1.3.99	27	89.33333333333334	804.0	32.085425770008314	38.28345789567409	288.76883193007484	344.55112106106674
MOCK1	RXN-7609	3.1.3.5	27	89.33333333333334	804.0	32.085425770008314	38.28345789567409	288.76883193007484	344.55112106106674
MOCK1	RXN-7657	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-7663	2.5.1.62	7	19.833333333333332	134.0	7.123443407893638	8.31900156994131	48.12813865501248	55.041225615353206
MOCK1	RXN-7669	2.4.1.18	22	137.42857142857144	826.0	49.359562245332626	28.247932662797748	296.6704666346291	169.90489855831257
MOCK1	RXN-7673	2.5.1.62	7	19.833333333333332	134.0	7.123443407893638	8.31900156994131	48.12813865501248	55.041225615353206
MOCK1	RXN-7674	2.5.1.62	7	19.833333333333332	134.0	7.123443407893638	8.31900156994131	48.12813865501248	55.041225615353206
MOCK1	RXN-7682	1.17.1.4	5	12.6	63.0	4.525481694426546	3.844405507423058	22.62740847213273	19.222027537115288
MOCK1	RXN-7693	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-7694	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-7699	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-7700	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-7706	1.1.1.1	11	25.4	381.0	9.122796431621769	9.723009399152984	136.8419464743265	145.84514098729477
MOCK1	RXN-7710	2.4.1.18	22	137.42857142857144	826.0	49.359562245332626	28.247932662797748	296.6704666346291	169.90489855831257
MOCK1	RXN-7716	1.8.1.4	35	328.4	1642.0	117.94985622616491	84.30420304270069	589.7492811308244	421.5210152135034
MOCK1	RXN-7719	1.8.1.4	35	328.4	1642.0	117.94985622616491	84.30420304270069	589.7492811308244	421.5210152135034
MOCK1	RXN-7737	2.6.1.83	5	300.5	377.0	107.9291467599347	83.04501703115604	135.405285618953	103.95157758094737
MOCK1	RXN-7743	2.3.1.182	10	959.0	1069.0	344.4394400757982	215.0259977296322	383.94761359856966	240.62734147106062
MOCK1	RXN-7836	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-7902	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-7904	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-7919	3.1.2.6	6	49.0	98.0	17.599095478325456	22.399818417884617	35.19819095665091	44.799636835769235
MOCK1	RXN-7929	4.1.3.34	2	5.0	15.0	1.7958260692168833	4.162901961416139	5.38747820765065	12.488705884248418
MOCK1	RXN-7931	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-7933	3.5.1.16	8	89.0	178.0	31.965704032060522	29.33640540783567	63.931408064121044	58.67281081567134
MOCK1	RXN-7970	1.1.1.286,1.1.1.87	2	149.0	149.0	53.51561686266312	49.12477893760877	53.51561686266312	49.12477893760877
MOCK1	RXN-8001	1.1.1.23	30	1497.5	1504.0	537.8499077304566	392.9328021261653	540.1844816204385	394.6205592336708
MOCK1	RXN-8036	3.2.1.21	16	92.66666666666667	1112.0	33.28264314948624	23.63387296552565	399.3917177938349	283.6064755863078
MOCK1	RXN-8038	5.5.1.19	3	12.083333333333334	41.0	4.339913000607468	4.056270918480354	14.725773767578442	15.547863736143402
MOCK1	RXN-8059	4.99.1.11	5	48.0	96.0	17.23993026448208	42.023529133512454	34.47986052896416	84.04705826702491
MOCK1	RXN-8060	6.3.5.12	4	191.5	383.0	68.78013845100664	49.030871121088204	137.56027690201327	98.06174224217641
MOCK1	RXN-8061	6.3.3.7	1	92.0	92.0	33.04319967359066	29.843400028638083	33.04319967359066	29.843400028638083
MOCK1	RXN-8063	6.4.1.9	1	118.0	118.0	42.38149523351845	33.69557044326386	42.38149523351845	33.69557044326386
MOCK1	RXN-8078	2.7.8.28	6	95.66666666666666	287.0	34.36013879101637	36.086515158612556	103.0804163730491	108.25954547583767
MOCK1	RXN-8080	6.3.2.31	6	32.625	261.0	11.717765101640165	14.695324829723855	93.74212081312132	117.56259863779084
MOCK1	RXN-8081	6.3.2.34	6	32.625	261.0	11.717765101640165	14.695324829723855	93.74212081312132	117.56259863779084
MOCK1	RXN-8087	6.3.2.32	1	93.0	93.0	33.40236488743403	36.84853992553631	33.40236488743403	36.84853992553631
MOCK1	RXN-8119	2.6.1.108	1	165.0	165.0	59.26226028415715	49.98357587612218	59.26226028415715	49.98357587612218
MOCK1	RXN-8124	2.4.2.54	8	352.0	352.0	126.42615527286858	125.91408918222618	126.42615527286858	125.91408918222618
MOCK1	RXN-8156	1.8.2.3	1	11.0	11.0	3.9508173522771433	4.358429453558058	3.9508173522771433	4.358429453558058
MOCK1	RXN-8269	1.12.98.4	1	12.333333333333334	37.0	4.429704304068312	4.820010978063535	13.289112912204937	14.460032934190604
MOCK1	RXN-8340	4.1.99.22	25	798.0	798.0	286.61384064701457	295.342171262107	286.61384064701457	295.342171262107
MOCK1	RXN-8342	2.8.1.12	2	6.5	13.0	2.3345738899819484	6.102835887054239	4.669147779963897	12.205671774108477
MOCK1	RXN-8344	2.7.7.75	5	85.0	85.0	30.529043176687015	58.95614334481019	30.529043176687015	58.95614334481019
MOCK1	RXN-8348	2.10.1.1	8	242.0	242.0	86.91798175009716	73.10064028217182	86.91798175009716	73.10064028217182
MOCK1	RXN-8391	2.3.1.179	35	71.42105263157897	1357.0	25.65195764134011	20.46765494859789	487.38719518546213	388.88544402335987
MOCK1	RXN-8457	6.4.1.7	1	111.0	111.0	39.86733873661481	22.259840541424765	39.86733873661481	22.259840541424765
MOCK1	RXN-8460	1.13.11.29	1	0.0	0.0	0.0	0.0	0.0	0.0
MOCK1	RXN-8529	5.3.2.6	1	1.3333333333333333	4.0	0.4788869517911689	2.4625339434570455	1.4366608553735067	7.387601830371136
MOCK1	RXN-8568	1.3.1.95	1	24.0	24.0	8.61996513224104	4.657945560844174	8.61996513224104	4.657945560844174
MOCK1	RXN-8629	1.8.1.4	35	328.4	1642.0	117.94985622616491	84.30420304270069	589.7492811308244	421.5210152135034
MOCK1	RXN-8631	4.1.2.13	46	285.65000000000003	1267.0	102.59554333436056	106.34182044744189	455.06232593955826	467.893144451271
MOCK1	RXN-8635	1.11.1.7	7	33.404761904761905	201.0	11.997828452910893	8.15478110611385	72.19220798251871	49.38308278101148
MOCK1	RXN-8643	1.1.1.93	1	13.25	53.0	4.758939083424741	3.971802947414849	19.035756333698963	15.887211789659396
MOCK1	RXN-8647	1.13.11.34	1	5.294117647058823	90.0	1.9014628968178764	1.0903199908345045	32.3248692459039	18.535439844186577
MOCK1	RXN-8667	1.11.1.21	11	282.5	565.0	101.46417291075392	56.6180198124461	202.92834582150783	113.2360396248922
MOCK1	RXN-8668	1.8.4.11	21	365.5	407.0	131.27488565975418	158.9323558634651	146.1802420342543	172.41710024215539
MOCK1	RXN-8672	1.4.3.19	3	10.6	58.0	3.8071512667397926	3.2869424789804893	20.83158240291585	17.9551429210559
MOCK1	RXN-8673	1.4.3.19	3	10.6	58.0	3.8071512667397926	3.2869424789804893	20.83158240291585	17.9551429210559
MOCK1	RXN-8674	1.4.3.19	3	10.6	58.0	3.8071512667397926	3.2869424789804893	20.83158240291585	17.9551429210559
MOCK1	RXN-8732	3.2.2.19	1	20.0	40.0	7.183304276867533	6.618949616806509	14.366608553735066	13.237899233613017
MOCK1	RXN-8748	3.1.3.1	14	327.0	654.0	117.44702492678418	70.01879945454235	234.89404985356836	140.0375989090847
MOCK1	RXN-8751	1.17.1.4	5	12.6	63.0	4.525481694426546	3.844405507423058	22.62740847213273	19.222027537115288
MOCK1	RXN-8752	1.17.1.4	5	12.6	63.0	4.525481694426546	3.844405507423058	22.62740847213273	19.222027537115288
MOCK1	RXN-8753	1.17.1.4	5	12.6	63.0	4.525481694426546	3.844405507423058	22.62740847213273	19.222027537115288
MOCK1	RXN-8760	2.1.1.151	6	72.0	155.0	25.859895396723118	37.96223470260068	55.67060814572338	82.7364999820841
MOCK1	RXN-8762	2.1.1.271	3	133.0	133.0	47.768973441169095	58.321003580120006	47.768973441169095	58.321003580120006
MOCK1	RXN-8763	3.7.1.12	2	114.0	114.0	40.94483437814494	40.447763291565195	40.94483437814494	40.447763291565195
MOCK1	RXN-8764	2.1.1.195	12	433.0	433.0	155.51853759418208	131.05336336869246	155.51853759418208	131.05336336869246
MOCK1	RXN-8765	1.3.1.106	2	80.0	80.0	28.733217107470132	37.34526273689852	28.733217107470132	37.34526273689852
MOCK1	RXN-8766	2.1.1.196	6	117.0	117.0	42.02233001967507	73.93338866868496	42.02233001967507	73.93338866868496
MOCK1	RXN-8767	2.1.1.289	2	65.0	65.0	23.34573889981948	33.43003671614753	23.34573889981948	33.43003671614753
MOCK1	RXN-8768	5.4.99.60	2	98.0	98.0	35.19819095665091	51.68275266211539	35.19819095665091	51.68275266211539
MOCK1	RXN-8769	6.3.5.11	19	728.5	920.0	261.65185828489996	188.9088296930525	330.4319967359065	237.9397008141407
MOCK1	RXN-8770	3.1.3.73	5	2.25	27.0	0.8081217311475976	1.267893091287437	9.69746077377117	15.214717095449243
MOCK1	RXN-8775	1.2.1.26	1	3.5	7.0	1.2570782484518184	2.602450644789832	2.5141564969036367	5.204901289579664
MOCK1	RXN-8783	3.1.1.17	6	27.0	54.0	9.697460773771171	11.182052259524811	19.394921547542342	22.364104519049622
MOCK1	RXN-8800	2.4.2.57	3	72.25	260.0	25.949686700183964	16.60590709448077	93.38295559927793	59.64403790454361
MOCK1	RXN-8801	5.3.1.29	4	215.0	215.0	77.22052097632599	74.40300460448954	77.22052097632599	74.40300460448954
MOCK1	RXN-8850	2.1.1.148	19	603.0	603.0	216.57662394755607	249.3623844062669	216.57662394755607	249.3623844062669
MOCK1	RXN-8851	2.4.1.266	2	37.75	151.0	13.55848682258747	8.449163950170753	54.23394729034988	33.79665580068301
MOCK1	RXN-8852	3.1.3.85	1	13.0	26.0	4.669147779963897	5.452753731940601	9.338295559927793	10.905507463881202
MOCK1	RXN-8930	3.5.1.84	2	14.0	14.0	5.0283129938072735	5.784780624003497	5.0283129938072735	5.784780624003497
MOCK1	RXN-8975	2.7.8.13	24	327.66666666666674	983.0	117.68646840267974	111.74250596979059	353.0594052080393	335.2275179093717
MOCK1	RXN-8976	2.4.1.227	24	207.75	831.0	74.6165731759615	72.1270555777241	298.466292703846	288.5082223108964
MOCK1	RXN-8979	4.2.1.117	1	46.0	92.0	16.52159983679533	6.068387217804863	33.04319967359066	12.136774435609725
MOCK1	RXN-8999	2.5.1.31	2	68.0	68.0	24.423234541349615	37.379021959534846	24.423234541349615	37.379021959534846
MOCK1	RXN-9003	2.5.1.39	1	1.7142857142857142	12.0	0.6157117951600742	0.6911941350347242	4.30998256612052	4.838358945243069
MOCK1	RXN-9011	1.11.1.23	1	22.0	22.0	7.9016347045542865	13.258801179771357	7.9016347045542865	13.258801179771357
MOCK1	RXN-9023	2.4.1.25	13	84.55555555555557	761.0	30.36941419275663	20.01391858621702	273.32472773480964	180.12526727595318
MOCK1	RXN-9024	3.2.1.3	2	43.0	86.0	15.444104195265197	6.133133447322798	30.888208390530394	12.266266894645597
MOCK1	RXN-9025	2.4.1.1	22	111.0769230769231	1444.0	39.89496682998737	18.269971311780065	518.6345687898358	237.5096270531408
MOCK1	RXN-9068	2.4.1.10	1	4.5	18.0	1.616243462295195	1.2356959896124384	6.46497384918078	4.942783958449754
MOCK1	RXN-9157	2.3.2.2	10	100.6	503.0	36.13202051264369	21.32129486955147	180.66010256321846	106.60647434775737
MOCK1	RXN-9160	5.1.3.10	1	54.0	54.0	19.39492154754234	18.133204492729156	19.39492154754234	18.133204492729156
MOCK1	RXN-9190	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9191	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9204	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9205	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9217	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9220	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9222	2.5.1.39	1	1.7142857142857142	12.0	0.6157117951600742	0.6911941350347242	4.30998256612052	4.838358945243069
MOCK1	RXN-9223	4.1.1.98	4	21.8	109.0	7.829801661785611	5.39776313600634	39.14900830892806	26.9888156800317
MOCK1	RXN-9225	2.1.1.222	5	6.618181818181819	68.0	2.37702068798162	3.121612844984333	24.423234541349615	31.4141371662127
MOCK1	RXN-9227	2.1.1.201	6	5.764705882352941	98.0	2.0704818209794658	2.7458950391133095	35.19819095665092	46.68021566492626
MOCK1	RXN-9229	2.1.1.64	4	5.818181818181818	64.0	2.089688516906919	2.6343454902151726	22.986573685976104	28.977800392366902
MOCK1	RXN-9230	2.5.1.39	1	1.7142857142857142	12.0	0.6157117951600742	0.6911941350347242	4.30998256612052	4.838358945243069
MOCK1	RXN-9231	4.1.1.98	4	21.8	109.0	7.829801661785611	5.39776313600634	39.14900830892806	26.9888156800317
MOCK1	RXN-9233	2.1.1.222	5	6.618181818181819	68.0	2.37702068798162	3.121612844984333	24.423234541349615	31.4141371662127
MOCK1	RXN-9235	2.1.1.201	6	5.764705882352941	98.0	2.0704818209794658	2.7458950391133095	35.19819095665092	46.68021566492626
MOCK1	RXN-9237	2.1.1.64	4	5.818181818181818	64.0	2.089688516906919	2.6343454902151726	22.986573685976104	28.977800392366902
MOCK1	RXN-9238	4.1.1.98	4	21.8	109.0	7.829801661785611	5.39776313600634	39.14900830892806	26.9888156800317
MOCK1	RXN-9240	2.1.1.222	5	6.618181818181819	68.0	2.37702068798162	3.121612844984333	24.423234541349615	31.4141371662127
MOCK1	RXN-9242	2.1.1.201	6	5.764705882352941	98.0	2.0704818209794658	2.7458950391133095	35.19819095665092	46.68021566492626
MOCK1	RXN-9296	2.7.1.161	10	114.0	114.0	40.94483437814495	94.8792728656609	40.94483437814495	94.8792728656609
MOCK1	RXN-9310	4.2.99.20	4	104.0	104.0	37.353182239711174	42.99459720265829	37.353182239711174	42.99459720265829
MOCK1	RXN-9311	3.1.2.28	1	2.0	2.0	0.7183304276867534	2.2234529780728667	0.7183304276867534	2.2234529780728667
MOCK1	RXN-9358	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9359	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9360	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9361	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9362	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9363	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9365	2.5.1.74	11	40.5	405.0	14.546191160656756	15.517643816103817	145.46191160656755	155.1764381610382
MOCK1	RXN-9366	2.1.1.163	20	37.1283422459893	443.0	13.335208982430828	18.884654837230144	159.11018973261582	224.20657344421141
MOCK1	RXN-9380	4.1.1.96	4	36.0	36.0	12.92994769836156	15.283690469784336	12.92994769836156	15.283690469784336
MOCK1	RXN-9384	2.5.1.48	11	62.25	249.0	22.3580345617502	19.527192632793454	89.4321382470008	78.10877053117382
MOCK1	RXN-9514	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9515	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9516	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9518	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9520	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9521	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9523	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9524	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9526	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9527	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9528	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9530	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9531	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9532	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9533	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9534	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9535	2.3.1.179,2.3.1.41	35	71.42105263157897	1357.0	25.65195764134011	20.46765494859789	487.38719518546213	388.88544402335987
MOCK1	RXN-9536	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9537	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9538	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9539	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9540	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9542	1.3.1.10,1.3.1.39	1	0.72	18.0	0.2585989539672312	0.31955673033698406	6.46497384918078	7.988918258424602
MOCK1	RXN-9545	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-9548	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-9549	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-9550	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-9551	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-9552	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9555	3.1.2.14	3	2.7777777777777777	50.0	0.9976811495649351	1.203930486919881	17.958260692168835	21.670748764557857
MOCK1	RXN-9556	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9557	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9558	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9590	2.3.1.274	13	565.0	565.0	202.92834582150783	204.46259112298094	202.92834582150783	204.46259112298094
MOCK1	RXN-9591	2.3.1.275	10	193.0	193.0	69.31888627177169	111.65348451380399	69.31888627177169	111.65348451380399
MOCK1	RXN-9603	2.4.1.245	1	51.0	51.0	18.31742590601221	14.072046378092491	18.31742590601221	14.072046378092491
MOCK1	RXN-9623	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-9632	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9633	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-9634	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9635	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9644	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-9648	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9650	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9651	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9652	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9653	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9654	2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-9655	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-9657	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9658	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9659	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9660	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9661	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-9662	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
