Dataset	FeatureSpace	SampleID	Axis1	Axis2	Axis1Variance	Axis2Variance	NegativeEigenvalues	NegativeEigenvalueMass	Correction	CorrectionNote	SubjectID	FamilyRole	AgeCategory	DaysFromFirstCollection	HotSpring	Temperature
Western US hot springs	MAG catalog	AB02.1.2	-0.280695812377271	-0.0978344803217758	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB02	53.8
Western US hot springs	MAG catalog	AB02.2.1	-0.403525211838382	-0.264189856954311	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB02	72.6
Western US hot springs	MAG catalog	AB02.2.2	-0.314086388282783	-0.0415637039148914	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB02	47.8
Western US hot springs	MAG catalog	AB02.3.1	-0.408747884016567	-0.182644854273656	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB02	72.1
Western US hot springs	MAG catalog	AB02.3.2	-0.300179227854087	0.0384795696106327	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB02	65.3
Western US hot springs	MAG catalog	AB03.0.1	-0.171316645369759	-0.51883213854685	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	87.3
Western US hot springs	MAG catalog	AB03.0.2	0.112582723725118	-0.152524566952036	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	70
Western US hot springs	MAG catalog	AB03.0.3	0.0444895119188777	0.20788038990175	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	43.6
Western US hot springs	MAG catalog	AB03.1.1	-0.205936607679333	-0.497346705153887	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	89.6
Western US hot springs	MAG catalog	AB03.1.2	-0.298532791377339	-0.0664204821257533	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	67.6
Western US hot springs	MAG catalog	AB03.1.3	0.202008426762083	0.14984422008146	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	43.7
Western US hot springs	MAG catalog	AB03.2.1	0.127327585620707	0.152195477514669	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	38
Western US hot springs	MAG catalog	AB03.3.1	0.122669193103251	0.0602289711777859	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB03	44.5
Western US hot springs	MAG catalog	AB04.0.1	-0.468174979343969	-0.359819051633809	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB04	71
Western US hot springs	MAG catalog	AB04.1.1	-0.463706065793529	-0.305078731422636	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB04	67.7
Western US hot springs	MAG catalog	AB04.2.1	-0.427157585669226	-0.200807946793065	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB04	71.1
Western US hot springs	MAG catalog	AB04.3.1	-0.47437826016071	-0.239995949619536	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB04	70.2
Western US hot springs	MAG catalog	AB07.0.1	-0.295563944724192	0.0538492217294358	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	56.3
Western US hot springs	MAG catalog	AB07.0.2	-0.388119876680663	-0.32174613359954	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	56.3
Western US hot springs	MAG catalog	AB07.1.1	-0.0679799403313731	0.147445478586227	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	52.8
Western US hot springs	MAG catalog	AB07.2.1	-0.00821954393256215	0.184189099045585	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	52.2
Western US hot springs	MAG catalog	AB07.3.1	-0.0440517967902467	0.154416469758938	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	50.2
Western US hot springs	MAG catalog	AB07.3.2	0.152912872195983	0.0901297244883727	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB07	49.9
Western US hot springs	MAG catalog	AB08.0.2	-0.280587394132296	-0.530791292323173	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	66.1
Western US hot springs	MAG catalog	AB08.0.3	-0.440681387656568	-0.22837179693551	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	52.6
Western US hot springs	MAG catalog	AB08.1.2	0.117271415633386	0.167714088970705	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	48.5
Western US hot springs	MAG catalog	AB08.1.3	-0.293245109420085	0.0585546744824562	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	59
Western US hot springs	MAG catalog	AB08.2.1	-0.160793170293037	-0.0506363641898983	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	90
Western US hot springs	MAG catalog	AB08.2.2	-0.0169772960302066	0.204355805571097	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	47.9
Western US hot springs	MAG catalog	AB08.2.4	-0.0329025791294851	0.22253890985598	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	51.8
Western US hot springs	MAG catalog	AB08.3.2	-0.0107084515584668	0.125386952823695	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	53.7
Western US hot springs	MAG catalog	AB08.3.3	-0.02792840726982	0.209860208117438	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	50.9
Western US hot springs	MAG catalog	AB08.3.4	-0.259013921150248	0.183196874222401	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB08	54
Western US hot springs	MAG catalog	AB09.0.3	0.145495683128575	0.111732860771135	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB09	44.2
Western US hot springs	MAG catalog	AB09.1.2	0.240301386075458	0.0332987821665482	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB09	36.3
Western US hot springs	MAG catalog	AB09.2.2	-0.349371033855678	0.0658700605531325	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB09	46
Western US hot springs	MAG catalog	AB09.3.1	-0.357043716070761	0.110313467296969	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB09	61.8
Western US hot springs	MAG catalog	AB09.3.2	-0.214206234771961	0.171446491065156	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB09	42.3
Western US hot springs	MAG catalog	AB11A.0.1	-0.156887146875282	0.20610511392971	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	59.8
Western US hot springs	MAG catalog	AB11A.1.1	0.0546577846253337	0.131434985719714	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	50
Western US hot springs	MAG catalog	AB11A.2.1	0.0685988008052217	0.185078095903524	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	55.4
Western US hot springs	MAG catalog	AB11A.3.1	-0.0742505048712356	0.163855084477528	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	55.1
Western US hot springs	MAG catalog	AB11B.0.1	-0.376446346061505	-0.0325716897260229	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	64
Western US hot springs	MAG catalog	AB11B.1.1	-0.245655426474905	0.114237512409413	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	52.2
Western US hot springs	MAG catalog	AB11B.2.1	-0.18654122601349	0.0918903570581763	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	54.4
Western US hot springs	MAG catalog	AB11B.3.1	-0.242751092525105	0.148143011559913	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	57.9
Western US hot springs	MAG catalog	AB11C.0.1	-0.436441672590779	-0.391695772352034	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	77.2
Western US hot springs	MAG catalog	AB11C.1.1	-0.390760583141299	-0.365090778494965	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	70.1
Western US hot springs	MAG catalog	AB11C.2.1	-0.382879241257735	-0.086996876717676	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	74.1
Western US hot springs	MAG catalog	AB11C.3.1	-0.423646014565889	-0.258984160334848	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	72.2
Western US hot springs	MAG catalog	AB11D.1.1	-0.408679899474452	-0.446805111154452	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	75.4
Western US hot springs	MAG catalog	AB11D.3.1	-0.404069128092803	-0.113336045144789	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	74.2
Western US hot springs	MAG catalog	AB11E.3.1	-0.293108561150372	-0.531842833010703	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	89.9
Western US hot springs	MAG catalog	AB11F.0.1	-0.364786535750537	-0.536265128990508	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	80.9
Western US hot springs	MAG catalog	AB11F.1.1	-0.469665687739594	-0.394403225112233	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	78.4
Western US hot springs	MAG catalog	AB11F.3.1	-0.408585004865166	-0.121290585291544	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB11	73
Western US hot springs	MAG catalog	AB20.0.1	0.0765526903613578	-0.330800420205356	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB20	27
Western US hot springs	MAG catalog	AB20.1.1	0.06083871693228	-0.320780011480517	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB20	23.8
Western US hot springs	MAG catalog	AB20.2.1	0.0861276413012607	-0.322262659640004	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB20	27.5
Western US hot springs	MAG catalog	AB20.3.1	0.103593658869347	-0.324023700365035	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB20	26
Western US hot springs	MAG catalog	AB22.0.1	-0.297311270835714	-0.400475895678517	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	80
Western US hot springs	MAG catalog	AB22.0.2	-0.470056014246522	-0.282219637539095	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	72.5
Western US hot springs	MAG catalog	AB22.0.3	0.21551637901489	0.0743443554516881	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	36.3
Western US hot springs	MAG catalog	AB22.0.4	0.146047008425488	0.175646064656231	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	48.7
Western US hot springs	MAG catalog	AB22.0.5	-0.423764093245084	-0.361401451243145	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	71.8
Western US hot springs	MAG catalog	AB22.0.6	0.0474490633384189	0.217304225721938	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	46.3
Western US hot springs	MAG catalog	AB22.0.7	0.148154835974536	0.183311815147599	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	45.6
Western US hot springs	MAG catalog	AB22.1.1	-0.252068593310595	-0.371926953102954	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	76.6
Western US hot springs	MAG catalog	AB22.1.2	0.161550599700971	0.240554907533542	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	47.9
Western US hot springs	MAG catalog	AB22.1.3	0.00229121409313545	0.0639538820770095	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	30
Western US hot springs	MAG catalog	AB22.1.4	0.313836096824632	-0.145823392977444	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	33.5
Western US hot springs	MAG catalog	AB22.1.5	-0.0702574320814539	0.130108308864953	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	52.2
Western US hot springs	MAG catalog	AB22.1.6	0.000345718802388726	0.113191419997577	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	33.5
Western US hot springs	MAG catalog	AB22.1.7	0.228694644805619	0.161261484792703	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	33.5
Western US hot springs	MAG catalog	AB22.2.1	0.233130114329199	0.0799044147284572	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	83.1
Western US hot springs	MAG catalog	AB22.2.2	-0.12792239658841	-0.0670566432941175	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	38.1
Western US hot springs	MAG catalog	AB22.2.3	0.257693357249329	0.142603599323018	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	37.8
Western US hot springs	MAG catalog	AB22.2.4	0.36909748512641	-0.0441165486561055	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	43
Western US hot springs	MAG catalog	AB22.2.5	0.388665348232656	0.0150059189719157	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	54.5
Western US hot springs	MAG catalog	AB22.3.1	-0.378921120136601	-0.304754076920017	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	86.2
Western US hot springs	MAG catalog	AB22.3.2	0.0909832136737095	0.197466006459722	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	55.3
Western US hot springs	MAG catalog	AB22.3.3	0.347182019146991	0.00472160569804492	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	33.7
Western US hot springs	MAG catalog	AB22.3.4	0.435441718595007	-0.259081509451207	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	23.4
Western US hot springs	MAG catalog	AB22.3.5	0.316770182169133	-0.00234110598433302	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB22	45.7
Western US hot springs	MAG catalog	AB31.0.1	-0.46891521141879	-0.332715690543267	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB31	75.3
Western US hot springs	MAG catalog	AB31.1.1	-0.285968997900066	0.113756641116483	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB31	73
Western US hot springs	MAG catalog	AB31.2.1	-0.329549147168174	0.0441460012721919	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB31	74
Western US hot springs	MAG catalog	AB31.3.1	-0.238118058151885	0.173689031634631	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB31	66.8
Western US hot springs	MAG catalog	AB32.0.1	-0.429096113387829	-0.173142666200189	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB32	69.9
Western US hot springs	MAG catalog	AB32.1.1	-0.46169991310262	-0.237695119657713	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB32	66.6
Western US hot springs	MAG catalog	AB32.2.1	-0.335916752398946	0.00112519409130338	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB32	64
Western US hot springs	MAG catalog	AB32.3.1	-0.325894341908463	0.0112861188208171	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB32	72.5
Western US hot springs	MAG catalog	AB35.1.1	0.326355282916363	-0.332766542092407	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB35	33.1
Western US hot springs	MAG catalog	AB35.2.1	0.345039895998359	-0.343552266670226	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB35	35.4
Western US hot springs	MAG catalog	AB35.2.2	0.313237130349821	-0.320284296955024	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB35	35.5
Western US hot springs	MAG catalog	AB35.3.1	0.315700251906785	-0.26620136160014	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB35	34.1
Western US hot springs	MAG catalog	AB35.3.2	0.193809192750431	-0.297996368691209	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AB35	36.5
Western US hot springs	MAG catalog	AM01.0.1	0.102758295254692	0.154882043247673	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	56
Western US hot springs	MAG catalog	AM01.0.2	0.188810925487584	0.097272804822691	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	55.1
Western US hot springs	MAG catalog	AM01.0.3	0.131016335887237	0.192569635894656	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	55.1
Western US hot springs	MAG catalog	AM01.0.4	0.286741421441405	0.0548432369560514	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	51
Western US hot springs	MAG catalog	AM01.0.5	0.310604738616189	-0.0285282381261999	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	47.5
Western US hot springs	MAG catalog	AM01.0.6	0.21834563208352	0.0313461287216076	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	45.7
Western US hot springs	MAG catalog	AM01.0.7	0.34503580814032	0.0194219181836151	0.103151925596214	0.0609107810338254	165	10.7062922601601	Cailliez	Cailliez correction applied to negative eigenvalues: D' = -0.5*(D + 0.388445254331181 )^2, except diagonal elements					AM01	51.9
