Habitat	FeatureID	PrevalenceAllSamples	OperationalCoreAllSamples	PrevalenceRepresentatives	OperationalCoreRepresentatives	AbsolutePrevalenceDifference	CoreClassificationChanged
Stool	SP0317	0	FALSE	0	FALSE	0	FALSE
Stool	SP0318	0	FALSE	0	FALSE	0	FALSE
Stool	SP0319	0	FALSE	0	FALSE	0	FALSE
Stool	SP0320	0	FALSE	0	FALSE	0	FALSE
Stool	SP0321	0	FALSE	0	FALSE	0	FALSE
Stool	SP0322	0	FALSE	0	FALSE	0	FALSE
Stool	SP0323	0	FALSE	0	FALSE	0	FALSE
Stool	SP0324	0	FALSE	0	FALSE	0	FALSE
Stool	SP0325	0	FALSE	0	FALSE	0	FALSE
Stool	SP0326	0	FALSE	0	FALSE	0	FALSE
Stool	SP0327	0	FALSE	0	FALSE	0	FALSE
Stool	SP0328	0	FALSE	0	FALSE	0	FALSE
Stool	SP0329	0	FALSE	0	FALSE	0	FALSE
Stool	SP0330	0	FALSE	0	FALSE	0	FALSE
Stool	SP0331	0	FALSE	0	FALSE	0	FALSE
Stool	SP0332	0	FALSE	0	FALSE	0	FALSE
Stool	SP0333	0	FALSE	0	FALSE	0	FALSE
Stool	SP0334	0	FALSE	0	FALSE	0	FALSE
Stool	SP0335	0	FALSE	0	FALSE	0	FALSE
Stool	SP0336	0	FALSE	0	FALSE	0	FALSE
Stool	SP0337	0	FALSE	0	FALSE	0	FALSE
Stool	SP0338	0	FALSE	0	FALSE	0	FALSE
Stool	SP0339	0	FALSE	0	FALSE	0	FALSE
Stool	SP0340	0.19047619047619	FALSE	0.210526315789474	FALSE	0.0200501253132832	FALSE
Stool	SP0341	0	FALSE	0	FALSE	0	FALSE
Stool	SP0342	0	FALSE	0	FALSE	0	FALSE
Stool	SP0343	0	FALSE	0	FALSE	0	FALSE
Stool	SP0344	0	FALSE	0	FALSE	0	FALSE
Stool	SP0345	0.156462585034014	FALSE	0.178947368421053	FALSE	0.022484783387039	FALSE
Stool	SP0346	0.0612244897959184	FALSE	0.0631578947368421	FALSE	0.00193340494092374	FALSE
Stool	SP0347	0.333333333333333	FALSE	0.315789473684211	FALSE	0.0175438596491228	FALSE
Stool	SP0348	0.0476190476190476	FALSE	0.0421052631578947	FALSE	0.00551378446115288	FALSE
Stool	SP0349	0.129251700680272	FALSE	0.115789473684211	FALSE	0.0134622269960616	FALSE
Stool	SP0350	0.380952380952381	FALSE	0.4	FALSE	0.0190476190476191	FALSE
Stool	SP0351	0.244897959183673	FALSE	0.242105263157895	FALSE	0.00279269602577872	FALSE
Stool	SP0352	0.136054421768707	FALSE	0.147368421052632	FALSE	0.0113139992839241	FALSE
Stool	SP0353	0.0204081632653061	FALSE	0.0105263157894737	FALSE	0.00988184747583244	FALSE
Stool	SP0354	0.19047619047619	FALSE	0.178947368421053	FALSE	0.0115288220551378	FALSE
Stool	SP0355	0.054421768707483	FALSE	0.0526315789473684	FALSE	0.00179018976011457	FALSE
Stool	SP0356	0.170068027210884	FALSE	0.189473684210526	FALSE	0.019405656999642	FALSE
Stool	SP0357	0.136054421768707	FALSE	0.147368421052632	FALSE	0.0113139992839241	FALSE
Stool	SP0358	0.36734693877551	FALSE	0.378947368421053	FALSE	0.0116004296455424	FALSE
Stool	SP0359	0.0476190476190476	FALSE	0.0526315789473684	FALSE	0.0050125313283208	FALSE
Stool	SP0360	0.204081632653061	FALSE	0.178947368421053	FALSE	0.0251342642320086	FALSE
Stool	SP0361	0.136054421768707	FALSE	0.136842105263158	FALSE	0.000787683494450409	FALSE
Stool	SP0362	0.448979591836735	FALSE	0.421052631578947	FALSE	0.0279269602577873	FALSE
Stool	SP0363	0.136054421768707	FALSE	0.136842105263158	FALSE	0.000787683494450409	FALSE
Stool	SP0364	0.142857142857143	FALSE	0.136842105263158	FALSE	0.00601503759398495	FALSE
Stool	SP0365	0.346938775510204	FALSE	0.326315789473684	FALSE	0.0206229860365199	FALSE
Stool	SP0366	0.204081632653061	FALSE	0.189473684210526	FALSE	0.0146079484425349	FALSE
Stool	SP0367	0	FALSE	0	FALSE	0	FALSE
Stool	SP0368	0.0612244897959184	FALSE	0.0631578947368421	FALSE	0.00193340494092374	FALSE
Stool	SP0369	0.0884353741496599	FALSE	0.105263157894737	FALSE	0.016827783745077	FALSE
Stool	SP0370	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0371	0.102040816326531	FALSE	0.115789473684211	FALSE	0.0137486573576799	FALSE
Stool	SP0372	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0373	0	FALSE	0	FALSE	0	FALSE
Stool	SP0374	0	FALSE	0	FALSE	0	FALSE
Stool	SP0375	0	FALSE	0	FALSE	0	FALSE
Stool	SP0376	0	FALSE	0	FALSE	0	FALSE
Stool	SP0377	0	FALSE	0	FALSE	0	FALSE
Stool	SP0378	0	FALSE	0	FALSE	0	FALSE
Stool	SP0379	0	FALSE	0	FALSE	0	FALSE
Stool	SP0380	0	FALSE	0	FALSE	0	FALSE
Stool	SP0381	0	FALSE	0	FALSE	0	FALSE
Stool	SP0382	0	FALSE	0	FALSE	0	FALSE
Stool	SP0383	0	FALSE	0	FALSE	0	FALSE
Stool	SP0384	0	FALSE	0	FALSE	0	FALSE
Stool	SP0385	0	FALSE	0	FALSE	0	FALSE
Stool	SP0386	0.0476190476190476	FALSE	0.0421052631578947	FALSE	0.00551378446115288	FALSE
Stool	SP0387	0.183673469387755	FALSE	0.136842105263158	FALSE	0.0468313641245972	FALSE
Stool	SP0388	0.0340136054421769	FALSE	0.0526315789473684	FALSE	0.0186179735051915	FALSE
Stool	SP0389	0.0952380952380952	FALSE	0.105263157894737	FALSE	0.0100250626566416	FALSE
Stool	SP0390	0.0952380952380952	FALSE	0.0842105263157895	FALSE	0.0110275689223058	FALSE
Stool	SP0391	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0392	0.102040816326531	FALSE	0.0736842105263158	FALSE	0.0283566058002148	FALSE
Stool	SP0393	0.0204081632653061	FALSE	0.0315789473684211	FALSE	0.0111707841031149	FALSE
Stool	SP0394	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0395	0.054421768707483	FALSE	0.0526315789473684	FALSE	0.00179018976011457	FALSE
Stool	SP0396	0	FALSE	0	FALSE	0	FALSE
Stool	SP0397	0	FALSE	0	FALSE	0	FALSE
Stool	SP0398	0	FALSE	0	FALSE	0	FALSE
Stool	SP0399	0	FALSE	0	FALSE	0	FALSE
Stool	SP0400	0	FALSE	0	FALSE	0	FALSE
Stool	SP0401	0	FALSE	0	FALSE	0	FALSE
Stool	SP0402	0	FALSE	0	FALSE	0	FALSE
Stool	SP0403	0	FALSE	0	FALSE	0	FALSE
Stool	SP0404	0	FALSE	0	FALSE	0	FALSE
Stool	SP0405	0	FALSE	0	FALSE	0	FALSE
Stool	SP0406	0	FALSE	0	FALSE	0	FALSE
Stool	SP0407	0	FALSE	0	FALSE	0	FALSE
Stool	SP0408	0	FALSE	0	FALSE	0	FALSE
Stool	SP0409	0	FALSE	0	FALSE	0	FALSE
Stool	SP0410	0.0340136054421769	FALSE	0.0421052631578947	FALSE	0.00809165771571786	FALSE
Stool	SP0411	0.142857142857143	FALSE	0.0947368421052632	FALSE	0.0481203007518797	FALSE
Stool	SP0412	0.170068027210884	FALSE	0.147368421052632	FALSE	0.0226996061582528	FALSE
Stool	SP0413	0.0816326530612245	FALSE	0.0421052631578947	FALSE	0.0395273899033297	FALSE
Stool	SP0414	0.0816326530612245	FALSE	0.0526315789473684	FALSE	0.0290010741138561	FALSE
Stool	SP0415	0.0272108843537415	FALSE	0.0105263157894737	FALSE	0.0166845685642678	FALSE
Stool	SP0416	0.163265306122449	FALSE	0.147368421052632	FALSE	0.0158968850698174	FALSE
Stool	SP0417	0.0612244897959184	FALSE	0.0526315789473684	FALSE	0.00859291084854995	FALSE
Stool	SP0418	0.0408163265306122	FALSE	0.0421052631578947	FALSE	0.00128893662728249	FALSE
Stool	SP0419	0.054421768707483	FALSE	0.0526315789473684	FALSE	0.00179018976011457	FALSE
Stool	SP0420	0.102040816326531	FALSE	0.0947368421052632	FALSE	0.00730397422126745	FALSE
Stool	SP0421	0.0816326530612245	FALSE	0.0842105263157895	FALSE	0.00257787325456499	FALSE
Stool	SP0422	0.115646258503401	FALSE	0.105263157894737	FALSE	0.0103831006086645	FALSE
Stool	SP0423	0.0136054421768707	FALSE	0.0210526315789474	FALSE	0.00744718940207662	FALSE
Stool	SP0424	0.482993197278912	FALSE	0.463157894736842	FALSE	0.0198353025420694	FALSE
Stool	SP0425	0.0612244897959184	FALSE	0.0736842105263158	FALSE	0.0124597207303974	FALSE
Stool	SP0426	0.115646258503401	FALSE	0.136842105263158	FALSE	0.0211958467597565	FALSE
Stool	SP0427	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0428	0	FALSE	0	FALSE	0	FALSE
Stool	SP0429	0	FALSE	0	FALSE	0	FALSE
Stool	SP0430	0	FALSE	0	FALSE	0	FALSE
Stool	SP0431	0	FALSE	0	FALSE	0	FALSE
Stool	SP0432	0	FALSE	0	FALSE	0	FALSE
Stool	SP0433	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0434	0	FALSE	0	FALSE	0	FALSE
Stool	SP0435	0	FALSE	0	FALSE	0	FALSE
Stool	SP0436	0	FALSE	0	FALSE	0	FALSE
Stool	SP0437	0	FALSE	0	FALSE	0	FALSE
Stool	SP0438	0	FALSE	0	FALSE	0	FALSE
Stool	SP0439	0	FALSE	0	FALSE	0	FALSE
Stool	SP0440	0.170068027210884	FALSE	0.136842105263158	FALSE	0.0332259219477264	FALSE
Stool	SP0441	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0442	0.102040816326531	FALSE	0.136842105263158	FALSE	0.0348012889366273	FALSE
Stool	SP0443	0.102040816326531	FALSE	0.0842105263157895	FALSE	0.0178302900107411	FALSE
Stool	SP0444	0.0884353741496599	FALSE	0.0947368421052632	FALSE	0.0063014679556033	FALSE
Stool	SP0445	0.0952380952380952	FALSE	0.0842105263157895	FALSE	0.0110275689223058	FALSE
Stool	SP0446	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0447	0	FALSE	0	FALSE	0	FALSE
Stool	SP0448	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0449	0.108843537414966	FALSE	0.0842105263157895	FALSE	0.0246330110991765	FALSE
Stool	SP0450	0	FALSE	0	FALSE	0	FALSE
Stool	SP0451	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0452	0.0408163265306122	FALSE	0.0526315789473684	FALSE	0.0118152524167562	FALSE
Stool	SP0453	0.142857142857143	FALSE	0.147368421052632	FALSE	0.00451127819548872	FALSE
Stool	SP0454	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0455	0.142857142857143	FALSE	0.147368421052632	FALSE	0.00451127819548872	FALSE
Stool	SP0456	0.0136054421768707	FALSE	0.0210526315789474	FALSE	0.00744718940207662	FALSE
Stool	SP0457	0.102040816326531	FALSE	0.115789473684211	FALSE	0.0137486573576799	FALSE
Stool	SP0458	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0459	0.0204081632653061	FALSE	0.0315789473684211	FALSE	0.0111707841031149	FALSE
Stool	SP0460	0.115646258503401	FALSE	0.115789473684211	FALSE	0.000143215180809161	FALSE
Stool	SP0461	0.0340136054421769	FALSE	0.0526315789473684	FALSE	0.0186179735051915	FALSE
Stool	SP0462	0.0884353741496599	FALSE	0.0947368421052632	FALSE	0.0063014679556033	FALSE
Stool	SP0463	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0464	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0465	0.0748299319727891	FALSE	0.0842105263157895	FALSE	0.00938059434300036	FALSE
Stool	SP0466	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0467	0.0612244897959184	FALSE	0.0736842105263158	FALSE	0.0124597207303974	FALSE
Stool	SP0468	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0469	0.0136054421768707	FALSE	0	FALSE	0.0136054421768707	FALSE
Stool	SP0470	0	FALSE	0	FALSE	0	FALSE
Stool	SP0471	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0472	0.0272108843537415	FALSE	0.0210526315789474	FALSE	0.00615825277479413	FALSE
Stool	SP0473	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0474	0.102040816326531	FALSE	0.0842105263157895	FALSE	0.0178302900107411	FALSE
Stool	SP0475	0.108843537414966	FALSE	0.115789473684211	FALSE	0.00694593626924454	FALSE
Stool	SP0476	0.204081632653061	FALSE	0.168421052631579	FALSE	0.0356605800214823	FALSE
Stool	SP0477	0.054421768707483	FALSE	0.0526315789473684	FALSE	0.00179018976011457	FALSE
Stool	SP0478	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0479	0	FALSE	0	FALSE	0	FALSE
Stool	SP0480	0.0204081632653061	FALSE	0.0105263157894737	FALSE	0.00988184747583244	FALSE
Stool	SP0481	0.0748299319727891	FALSE	0.0947368421052632	FALSE	0.019906910132474	FALSE
Stool	SP0482	0.0340136054421769	FALSE	0.0315789473684211	FALSE	0.00243465807375582	FALSE
Stool	SP0483	0.0408163265306122	FALSE	0.0421052631578947	FALSE	0.00128893662728249	FALSE
Stool	SP0484	0.0204081632653061	FALSE	0.0315789473684211	FALSE	0.0111707841031149	FALSE
Stool	SP0485	0.0408163265306122	FALSE	0.0421052631578947	FALSE	0.00128893662728249	FALSE
Stool	SP0486	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0487	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0488	0.0340136054421769	FALSE	0.0421052631578947	FALSE	0.00809165771571786	FALSE
Stool	SP0489	0	FALSE	0	FALSE	0	FALSE
Stool	SP0490	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0491	0	FALSE	0	FALSE	0	FALSE
Stool	SP0492	0	FALSE	0	FALSE	0	FALSE
Stool	SP0493	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0494	0	FALSE	0	FALSE	0	FALSE
Stool	SP0495	0	FALSE	0	FALSE	0	FALSE
Stool	SP0496	0	FALSE	0	FALSE	0	FALSE
Stool	SP0497	0.0340136054421769	FALSE	0.0315789473684211	FALSE	0.00243465807375582	FALSE
Stool	SP0498	0.0340136054421769	FALSE	0.0210526315789474	FALSE	0.0129609738632295	FALSE
Stool	SP0499	0.102040816326531	FALSE	0.0842105263157895	FALSE	0.0178302900107411	FALSE
Stool	SP0500	0.0476190476190476	FALSE	0.0315789473684211	FALSE	0.0160401002506266	FALSE
Stool	SP0501	0.0340136054421769	FALSE	0.0210526315789474	FALSE	0.0129609738632295	FALSE
Stool	SP0502	0.142857142857143	FALSE	0.147368421052632	FALSE	0.00451127819548872	FALSE
Stool	SP0503	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0504	0.054421768707483	FALSE	0.0421052631578947	FALSE	0.0123165055495883	FALSE
Stool	SP0505	0	FALSE	0	FALSE	0	FALSE
Stool	SP0506	0	FALSE	0	FALSE	0	FALSE
Stool	SP0507	0	FALSE	0	FALSE	0	FALSE
Stool	SP0508	0	FALSE	0	FALSE	0	FALSE
Stool	SP0509	0	FALSE	0	FALSE	0	FALSE
Stool	SP0510	0	FALSE	0	FALSE	0	FALSE
Stool	SP0511	0	FALSE	0	FALSE	0	FALSE
Stool	SP0512	0.0272108843537415	FALSE	0.0210526315789474	FALSE	0.00615825277479413	FALSE
Stool	SP0513	0	FALSE	0	FALSE	0	FALSE
Stool	SP0514	0	FALSE	0	FALSE	0	FALSE
Stool	SP0515	0	FALSE	0	FALSE	0	FALSE
Stool	SP0516	0	FALSE	0	FALSE	0	FALSE
Stool	SP0517	0	FALSE	0	FALSE	0	FALSE
Stool	SP0518	0	FALSE	0	FALSE	0	FALSE
Stool	SP0519	0	FALSE	0	FALSE	0	FALSE
Stool	SP0520	0	FALSE	0	FALSE	0	FALSE
Stool	SP0521	0.0408163265306122	FALSE	0.0421052631578947	FALSE	0.00128893662728249	FALSE
Stool	SP0522	0.0476190476190476	FALSE	0.0526315789473684	FALSE	0.0050125313283208	FALSE
Stool	SP0523	0.054421768707483	FALSE	0.0526315789473684	FALSE	0.00179018976011457	FALSE
Stool	SP0524	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0525	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0526	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0527	0.0136054421768707	FALSE	0.0210526315789474	FALSE	0.00744718940207662	FALSE
Stool	SP0528	0	FALSE	0	FALSE	0	FALSE
Stool	SP0529	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0530	0.0340136054421769	FALSE	0.0315789473684211	FALSE	0.00243465807375582	FALSE
Stool	SP0531	0.115646258503401	FALSE	0.0947368421052632	FALSE	0.0209094163981382	FALSE
Stool	SP0532	0.0816326530612245	FALSE	0.0842105263157895	FALSE	0.00257787325456499	FALSE
Stool	SP0533	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0534	0.0340136054421769	FALSE	0.0421052631578947	FALSE	0.00809165771571786	FALSE
Stool	SP0535	0	FALSE	0	FALSE	0	FALSE
Stool	SP0536	0	FALSE	0	FALSE	0	FALSE
Stool	SP0537	0	FALSE	0	FALSE	0	FALSE
Stool	SP0538	0	FALSE	0	FALSE	0	FALSE
Stool	SP0539	0	FALSE	0	FALSE	0	FALSE
Stool	SP0540	0	FALSE	0	FALSE	0	FALSE
Stool	SP0541	0	FALSE	0	FALSE	0	FALSE
Stool	SP0542	0	FALSE	0	FALSE	0	FALSE
Stool	SP0543	0	FALSE	0	FALSE	0	FALSE
Stool	SP0544	0	FALSE	0	FALSE	0	FALSE
Stool	SP0545	0	FALSE	0	FALSE	0	FALSE
Stool	SP0546	0	FALSE	0	FALSE	0	FALSE
Stool	SP0547	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0548	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0549	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0550	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0551	0	FALSE	0	FALSE	0	FALSE
Stool	SP0552	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0553	0	FALSE	0	FALSE	0	FALSE
Stool	SP0554	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0555	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0556	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0557	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0558	0	FALSE	0	FALSE	0	FALSE
Stool	SP0559	0	FALSE	0	FALSE	0	FALSE
Stool	SP0560	0	FALSE	0	FALSE	0	FALSE
Stool	SP0561	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0562	0	FALSE	0	FALSE	0	FALSE
Stool	SP0563	0	FALSE	0	FALSE	0	FALSE
Stool	SP0564	0	FALSE	0	FALSE	0	FALSE
Stool	SP0565	0	FALSE	0	FALSE	0	FALSE
Stool	SP0566	0	FALSE	0	FALSE	0	FALSE
Stool	SP0567	0	FALSE	0	FALSE	0	FALSE
Stool	SP0568	0	FALSE	0	FALSE	0	FALSE
Stool	SP0569	0	FALSE	0	FALSE	0	FALSE
Stool	SP0570	0	FALSE	0	FALSE	0	FALSE
Stool	SP0571	0	FALSE	0	FALSE	0	FALSE
Stool	SP0572	0	FALSE	0	FALSE	0	FALSE
Stool	SP0573	0	FALSE	0	FALSE	0	FALSE
Stool	SP0574	0	FALSE	0	FALSE	0	FALSE
Stool	SP0575	0.0204081632653061	FALSE	0.0210526315789474	FALSE	0.000644468313641247	FALSE
Stool	SP0576	0	FALSE	0	FALSE	0	FALSE
Stool	SP0577	0	FALSE	0	FALSE	0	FALSE
Stool	SP0578	0	FALSE	0	FALSE	0	FALSE
Stool	SP0579	0	FALSE	0	FALSE	0	FALSE
Stool	SP0580	0.0680272108843537	FALSE	0.0631578947368421	FALSE	0.00486931614751164	FALSE
Stool	SP0581	0.0680272108843537	FALSE	0.0842105263157895	FALSE	0.0161833154314357	FALSE
Stool	SP0582	0.0408163265306122	FALSE	0.0210526315789474	FALSE	0.0197636949516649	FALSE
Stool	SP0583	0.0204081632653061	FALSE	0.0105263157894737	FALSE	0.00988184747583244	FALSE
Stool	SP0584	0	FALSE	0	FALSE	0	FALSE
Stool	SP0585	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0586	0	FALSE	0	FALSE	0	FALSE
Stool	SP0587	0	FALSE	0	FALSE	0	FALSE
Stool	SP0588	0	FALSE	0	FALSE	0	FALSE
Stool	SP0589	0	FALSE	0	FALSE	0	FALSE
Stool	SP0590	0.0272108843537415	FALSE	0.0315789473684211	FALSE	0.00436806301467956	FALSE
Stool	SP0591	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0592	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0593	0.0136054421768707	FALSE	0.0210526315789474	FALSE	0.00744718940207662	FALSE
Stool	SP0594	0	FALSE	0	FALSE	0	FALSE
Stool	SP0595	0	FALSE	0	FALSE	0	FALSE
Stool	SP0596	0	FALSE	0	FALSE	0	FALSE
Stool	SP0597	0.0136054421768707	FALSE	0.0210526315789474	FALSE	0.00744718940207662	FALSE
Stool	SP0598	0	FALSE	0	FALSE	0	FALSE
Stool	SP0599	0	FALSE	0	FALSE	0	FALSE
Stool	SP0600	0	FALSE	0	FALSE	0	FALSE
Stool	SP0601	0	FALSE	0	FALSE	0	FALSE
Stool	SP0602	0	FALSE	0	FALSE	0	FALSE
Stool	SP0603	0	FALSE	0	FALSE	0	FALSE
Stool	SP0604	0	FALSE	0	FALSE	0	FALSE
Stool	SP0605	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0606	0	FALSE	0	FALSE	0	FALSE
Stool	SP0607	0	FALSE	0	FALSE	0	FALSE
Stool	SP0608	0	FALSE	0	FALSE	0	FALSE
Stool	SP0609	0	FALSE	0	FALSE	0	FALSE
Stool	SP0610	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0611	0	FALSE	0	FALSE	0	FALSE
Stool	SP0612	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0613	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0614	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0615	0	FALSE	0	FALSE	0	FALSE
Stool	SP0616	0	FALSE	0	FALSE	0	FALSE
Stool	SP0617	0	FALSE	0	FALSE	0	FALSE
Stool	SP0618	0	FALSE	0	FALSE	0	FALSE
Stool	SP0619	0	FALSE	0	FALSE	0	FALSE
Stool	SP0620	0	FALSE	0	FALSE	0	FALSE
Stool	SP0621	0	FALSE	0	FALSE	0	FALSE
Stool	SP0622	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0623	0	FALSE	0	FALSE	0	FALSE
Stool	SP0624	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0625	0	FALSE	0	FALSE	0	FALSE
Stool	SP0626	0	FALSE	0	FALSE	0	FALSE
Stool	SP0627	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0628	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0629	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0630	0	FALSE	0	FALSE	0	FALSE
Stool	SP0631	0	FALSE	0	FALSE	0	FALSE
Stool	SP0632	0	FALSE	0	FALSE	0	FALSE
Stool	SP0633	0	FALSE	0	FALSE	0	FALSE
Stool	SP0634	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0635	0	FALSE	0	FALSE	0	FALSE
Stool	SP0636	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0637	0.0340136054421769	FALSE	0.0315789473684211	FALSE	0.00243465807375582	FALSE
Stool	SP0638	0	FALSE	0	FALSE	0	FALSE
Stool	SP0639	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0640	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0641	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0642	0.00680272108843537	FALSE	0	FALSE	0.00680272108843537	FALSE
Stool	SP0643	0	FALSE	0	FALSE	0	FALSE
Stool	SP0644	0	FALSE	0	FALSE	0	FALSE
Stool	SP0645	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0646	0	FALSE	0	FALSE	0	FALSE
Stool	SP0647	0	FALSE	0	FALSE	0	FALSE
Stool	SP0648	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0649	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0650	0	FALSE	0	FALSE	0	FALSE
Stool	SP0651	0	FALSE	0	FALSE	0	FALSE
Stool	SP0652	0.0136054421768707	FALSE	0.0105263157894737	FALSE	0.00307912638739706	FALSE
Stool	SP0653	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0654	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0655	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0656	0	FALSE	0	FALSE	0	FALSE
Stool	SP0657	0	FALSE	0	FALSE	0	FALSE
Stool	SP0658	0	FALSE	0	FALSE	0	FALSE
Stool	SP0659	0	FALSE	0	FALSE	0	FALSE
Stool	SP0660	0	FALSE	0	FALSE	0	FALSE
Stool	SP0661	0	FALSE	0	FALSE	0	FALSE
Stool	SP0662	0	FALSE	0	FALSE	0	FALSE
Stool	SP0663	0.00680272108843537	FALSE	0.0105263157894737	FALSE	0.00372359470103831	FALSE
Stool	SP0664	0	FALSE	0	FALSE	0	FALSE
Stool	SP0665	0	FALSE	0	FALSE	0	FALSE
