Rank	Habitat	Subjects	FeatureID	Label	Phylum	MeanRelativeAbundance	MedianRelativeAbundance	DetectionPrevalence
Species	Supragingival plaque	88	SP0707	Actinomyces urogenitalis	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0708	Actinomyces radingae	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0709	Megasphaera sp BV3C16 1	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0710	Bifidobacterium scardovii	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0711	Staphylococcus warneri	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0712	Veillonella sp CAG 933	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0713	Lachnospiraceae bacterium 2 1 46FAA	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0714	Clostridium neonatale	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0715	Lactobacillus algidus	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0716	Lactobacillus reuteri	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0717	Moraxella lacunata	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0718	Staphylococcus pasteuri	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0719	Pantoea ananatis	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0720	Parascardovia denticolens	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0721	Brevundimonas diminuta	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0722	Mixta calida	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0723	Acinetobacter ursingii	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0724	Corynebacterium striatum	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0725	Acinetobacter parvus	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0726	Roseomonas mucosa	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0727	Acinetobacter bereziniae	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0728	Paracoccus sanguinis	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0729	Lactobacillus mucosae	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0730	Acidovorax caeni	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0731	Porphyromonas cangingivalis	Bacteroidetes	0	0	0
Species	Supragingival plaque	88	SP0732	Porphyromonas gulae	Bacteroidetes	0	0	0
Species	Supragingival plaque	88	SP0733	Porphyromonas gingivicanis	Bacteroidetes	0	0	0
Species	Supragingival plaque	88	SP0734	Staphylococcus cohnii	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0735	Neisseria dumasiana	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0736	Lactobacillus rhamnosus	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0737	Fusobacterium gonidiaformans	Fusobacteria	0	0	0
Species	Supragingival plaque	88	SP0738	Bacteroides zoogleoformans	Bacteroidetes	0.000000099999970000009	0	0.0113636363636364
Species	Supragingival plaque	88	SP0739	Cloacibacillus porcorum	Synergistetes	0	0	0
Species	Supragingival plaque	88	SP0740	Leuconostoc garlicum	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0741	Dialister succinatiphilus	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0742	Gemmiger sp An194	Firmicutes	0	0	0
Species	Supragingival plaque	88	SP0743	Mycolicibacterium mucogenicum	Actinobacteria	0	0	0
Species	Supragingival plaque	88	SP0744	Massilia timonae	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0745	Sphingobium yanoikuyae	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0746	Herbaspirillum sp	Proteobacteria	0	0	0
Species	Supragingival plaque	88	SP0747	Synechococcus sp JA 2 3B a 2 13	Cyanobacteria	0	0	0
Species	Supragingival plaque	88	SP0748	Roseiflexus sp RS 1	Chloroflexi	0	0	0
Species	Supragingival plaque	88	SP0749	Streptococcus lutetiensis	Firmicutes	0	0	0
Species	Stool	95	SP0001	Parabacteroides merdae	Bacteroidetes	0.032954754943372	0.0122805	0.663157894736842
Species	Stool	95	SP0002	Bacteroides vulgatus	Bacteroidetes	0.153167412561168	0.132789886721011	0.852631578947368
Species	Stool	95	SP0003	Bacteroides cellulosilyticus	Bacteroidetes	0.0155298499735339	0.0000796000079600008	0.536842105263158
Species	Stool	95	SP0004	Parabacteroides distasonis	Bacteroidetes	0.0263773109464736	0.0133488	0.789473684210526
Species	Stool	95	SP0005	Bacteroides sp CAG 927	Bacteroidetes	0.0016947566726296	0	0.0210526315789474
Species	Stool	95	SP0006	Bacteroides ovatus	Bacteroidetes	0.0603151410469306	0.0118454952618019	0.863157894736842
Species	Stool	95	SP0007	Bacteroides caccae	Bacteroidetes	0.0361663900753704	0.00703270351635176	0.621052631578947
Species	Stool	95	SP0008	Alistipes putredinis	Bacteroidetes	0.0602410161847056	0.0526348789460484	0.726315789473684
Species	Stool	95	SP0009	Parasutterella excrementihominis	Proteobacteria	0.0032895650888322	0.0006107	0.747368421052632
Species	Stool	95	SP0010	Faecalibacterium prausnitzii	Firmicutes	0.0279095651869793	0.0161243	0.968421052631579
Species	Stool	95	SP0011	Alistipes shahii	Bacteroidetes	0.00380582582781866	0.0015948	0.705263157894737
Species	Stool	95	SP0012	Ruminococcus bicirculans	Firmicutes	0.0207934901580064	0.00145870014587001	0.736842105263158
Species	Stool	95	SP0013	Roseburia intestinalis	Firmicutes	0.00433597168271368	0.000885999645600142	0.757894736842105
Species	Stool	95	SP0014	Lachnospira pectinoschiza	Firmicutes	0.00276278320181998	0.000286199942760011	0.578947368421053
Species	Stool	95	SP0015	Eubacterium sp CAG 38	Firmicutes	0.0013539137438121	0.0000174999965000007	0.515789473684211
Species	Stool	95	SP0016	Proteobacteria bacterium CAG 139	Proteobacteria	0.00492048277095203	0.0000810000324000129	0.652631578947368
Species	Stool	95	SP0017	Odoribacter splanchnicus	Bacteroidetes	0.00953223476959508	0.00635019872996026	0.705263157894737
Species	Stool	95	SP0018	Oscillibacter sp 57 20	Firmicutes	0.00466450496287754	0.0025817994836401	0.736842105263158
Species	Stool	95	SP0019	Turicimonas muris	Proteobacteria	0.000486492611218236	0.000076199984760003	0.642105263157895
Species	Stool	95	SP0020	Akkermansia muciniphila	Verrucomicrobia	0.00542411348319781	0.000155900015590002	0.589473684210526
Species	Stool	95	SP0021	Roseburia hominis	Firmicutes	0.0013742694913758	0.000578800115760023	0.863157894736842
Species	Stool	95	SP0022	Coprococcus eutactus	Firmicutes	0.00148482094874355	0	0.315789473684211
Species	Stool	95	SP0023	Eubacterium rectale	Firmicutes	0.0111881142467577	0.0035798	0.936842105263158
Species	Stool	95	SP0024	Bacteroides fragilis	Bacteroidetes	0.0109965079387493	0.0000363999927200014	0.515789473684211
Species	Stool	95	SP0025	Ruthenibacterium lactatiformans	Firmicutes	0.00218546333413101	0.000424899872530038	0.957894736842105
Species	Stool	95	SP0026	Alistipes indistinctus	Bacteroidetes	0.00128254198140639	0.0000871999912800009	0.557894736842105
Species	Stool	95	SP0027	Eubacterium ventriosum	Firmicutes	0.00108831894463157	0.0001627	0.621052631578947
Species	Stool	95	SP0028	Fusicatenibacter saccharivorans	Firmicutes	0.00184040220723027	0.000717800071780007	0.884210526315789
Species	Stool	95	SP0029	Gemmiger formicilis	Firmicutes	0.000845620095942702	0.000232499930250021	0.831578947368421
Species	Stool	95	SP0030	Eubacterium eligens	Firmicutes	0.00601273381636883	0.00189	0.821052631578947
Species	Stool	95	SP0031	Butyricimonas synergistica	Bacteroidetes	0.000589076793706978	0	0.4
Species	Stool	95	SP0032	Agathobaculum butyriciproducens	Firmicutes	0.000399536848716764	0.000125200062600031	0.852631578947368
Species	Stool	95	SP0033	Butyricimonas virosa	Bacteroidetes	0.00126215354412325	0	0.463157894736842
Species	Stool	95	SP0034	Anaerostipes hadrus	Firmicutes	0.000861904212115847	0.000387799922440016	0.957894736842105
Species	Stool	95	SP0035	Dorea formicigenerans	Firmicutes	0.00146885591242105	0.000543399945660005	0.884210526315789
Species	Stool	95	SP0036	Streptococcus parasanguinis	Firmicutes	0.000102906323706744	0.0000102999979400004	0.6
Species	Stool	95	SP0037	Eubacterium ramulus	Firmicutes	0.000398260036103617	0.0000547000109400022	0.694736842105263
Species	Stool	95	SP0038	Oscillibacter sp CAG 241	Firmicutes	0.000315789481538658	0.0000018999992400003	0.526315789473684
Species	Stool	95	SP0039	Firmicutes bacterium CAG 145	Firmicutes	0.000344555828107855	0	0.263157894736842
Species	Stool	95	SP0040	Veillonella dispar	Firmicutes	0.0000458778984382149	0	0.4
Species	Stool	95	SP0041	Intestinimonas butyriciproducens	Firmicutes	0.000168276855116752	0.0000270999864500068	0.631578947368421
Species	Stool	95	SP0042	Blautia obeum	Firmicutes	0.000839110545138577	0.000232200116100058	0.873684210526316
Species	Stool	95	SP0043	Bacteroides galacturonicus	Bacteroidetes	0.0000983705206792667	0	0.294736842105263
Species	Stool	95	SP0044	Veillonella atypica	Firmicutes	0.0000356526387840042	0	0.263157894736842
Species	Stool	95	SP0045	Veillonella parvula	Firmicutes	0.000713448545701301	0	0.452631578947368
Species	Stool	95	SP0046	Alistipes inops	Bacteroidetes	0.000958163036328051	0	0.115789473684211
Species	Stool	95	SP0047	Haemophilus parainfluenzae	Proteobacteria	0.000235098956763392	0.0000118999952400019	0.547368421052632
Species	Stool	95	SP0048	Lactobacillus rogosae	Firmicutes	0.000132658942290743	0	0.378947368421053
Species	Stool	95	SP0049	Victivallis vadensis	Lentisphaerae	0.000106323165957686	0	0.115789473684211
Species	Stool	95	SP0050	Dielma fastidiosa	Firmicutes	0.0000395063066115852	0	0.336842105263158
Species	Stool	95	SP0051	Prevotella disiens	Bacteroidetes	0.000072998960382108	0	0.0736842105263158
Species	Stool	95	SP0052	Parabacteroides goldsteinii	Bacteroidetes	0.000644849402588237	0	0.178947368421053
Species	Stool	95	SP0053	Oxalobacter formigenes	Proteobacteria	0.0000906084114309541	0	0.168421052631579
Species	Stool	95	SP0054	Collinsella aerofaciens	Actinobacteria	0.00191189149833452	0.0005843	0.789473684210526
Species	Stool	95	SP0055	Lawsonibacter asaccharolyticus	Firmicutes	0.000300046315972977	0.0000543999782400087	0.789473684210526
Species	Stool	95	SP0056	Flavonifractor plautii	Firmicutes	0.00117472961329421	0.00024859995028001	0.936842105263158
Species	Stool	95	SP0057	Streptococcus salivarius	Firmicutes	0.0000901484194941115	0	0.378947368421053
Species	Stool	95	SP0058	Dialister invisus	Firmicutes	0.00223608947123112	0	0.421052631578947
Species	Stool	95	SP0059	Veillonella sp T11011 6	Firmicutes	0.00000294105322273722	0	0.0842105263157895
Species	Stool	95	SP0060	Veillonella infantium	Firmicutes	0.0000117294758827381	0	0.231578947368421
Species	Stool	95	SP0061	Bacteroides stercoris	Bacteroidetes	0.0547301310274023	0.0121526963541911	0.621052631578947
Species	Stool	95	SP0062	Bacteroides uniformis	Bacteroidetes	0.0919283442269991	0.0749899374949688	0.884210526315789
Species	Stool	95	SP0063	Barnesiella intestinihominis	Bacteroidetes	0.0165775477854566	0	0.421052631578947
Species	Stool	95	SP0064	Ruminococcus bromii	Firmicutes	0.0166333810687101	0.000322900032290003	0.557894736842105
Species	Stool	95	SP0065	Bacteroides thetaiotaomicron	Bacteroidetes	0.0276251933022244	0.0134386973122605	0.778947368421053
Species	Stool	95	SP0066	Parabacteroides johnsonii	Bacteroidetes	0.00159700692387056	0	0.115789473684211
Species	Stool	95	SP0067	Phascolarctobacterium faecium	Firmicutes	0.00173116313165721	0.00000469999953000005	0.515789473684211
Species	Stool	95	SP0068	Roseburia inulinivorans	Firmicutes	0.00435783803567745	0.00172880017288002	0.852631578947368
Species	Stool	95	SP0069	Bacteroides clarus	Bacteroidetes	0.00105377010862806	0	0.0842105263157895
Species	Stool	95	SP0070	Roseburia faecis	Firmicutes	0.00614816523540007	0.0012498	0.694736842105263
Species	Stool	95	SP0071	Firmicutes bacterium CAG 110	Firmicutes	0.00130769573820282	0	0.4
Species	Stool	95	SP0072	Bacteroides xylanisolvens	Bacteroidetes	0.0183278359882203	0.00150519939792024	0.652631578947368
Species	Stool	95	SP0073	Firmicutes bacterium CAG 95	Firmicutes	0.00062288315627349	0	0.357894736842105
Species	Stool	95	SP0074	Monoglobus pectinilyticus	Firmicutes	0.000777669560579297	0	0.494736842105263
Species	Stool	95	SP0075	Bacteroides dorei	Bacteroidetes	0.0451847532234075	0	0.484210526315789
Species	Stool	95	SP0076	Ruminococcus torques	Firmicutes	0.00238495905826177	0.00117680011768001	0.8
Species	Stool	95	SP0077	Clostridium sp CAG 58	Firmicutes	0.000344737877956974	0.0000477999808800077	0.589473684210526
Species	Stool	95	SP0078	Alistipes timonensis	Bacteroidetes	0.000117842079881164	0	0.105263157894737
Species	Stool	95	SP0079	Firmicutes bacterium CAG 83	Firmicutes	0.00141982551128309	0.000189399848480121	0.726315789473684
Species	Stool	95	SP0080	Alistipes finegoldii	Bacteroidetes	0.016544321957825	0.0040814	0.8
Species	Stool	95	SP0081	Dorea longicatena	Firmicutes	0.00130975482078168	0.000541399837580049	0.894736842105263
Species	Stool	95	SP0082	Eubacterium hallii	Firmicutes	0.000508220018625614	0.000134600026920005	0.884210526315789
Species	Stool	95	SP0083	Gordonibacter pamelaeae	Actinobacteria	0.0000671652638376903	0.0000138999972200006	0.663157894736842
Species	Stool	95	SP0084	Clostridium spiroforme	Firmicutes	0.000334297911690032	0.0000793	0.663157894736842
Species	Stool	95	SP0085	Collinsella stercoris	Actinobacteria	0.000182184178301171	0.00000889999911000009	0.621052631578947
Species	Stool	95	SP0086	Coprococcus comes	Firmicutes	0.00161197477377715	0.000521400052140005	0.810526315789474
Species	Stool	95	SP0087	Oscillibacter sp PC13	Firmicutes	0.00000428631553526346	0	0.105263157894737
Species	Stool	95	SP0088	Holdemania filiformis	Firmicutes	0.0000850031615053749	0.0000129	0.557894736842105
Species	Stool	95	SP0089	Adlercreutzia equolifaciens	Actinobacteria	0.0000425463151781085	0.00000480000192000077	0.578947368421053
Species	Stool	95	SP0090	Christensenella minuta	Firmicutes	0.0000212094805452663	0	0.147368421052632
Species	Stool	95	SP0091	Asaccharobacter celatus	Actinobacteria	0.00004965368290232	0.00000700000210000063	0.578947368421053
Species	Stool	95	SP0092	[Collinsella] massiliensis	Actinobacteria	0.0000107915782643164	0	0.442105263157895
Species	Stool	95	SP0093	Clostridium leptum	Firmicutes	0.000412287371239283	0.0001823	0.873684210526316
Species	Stool	95	SP0094	Eggerthella lenta	Actinobacteria	0.0000779831746949589	0	0.452631578947368
Species	Stool	95	SP0095	Collinsella intestinalis	Actinobacteria	0.000111614728925794	0	0.473684210526316
Species	Stool	95	SP0096	Bilophila wadsworthia	Proteobacteria	0.0000790031557742152	0.0000097	0.610526315789474
Species	Stool	95	SP0097	Blautia wexlerae	Firmicutes	0.00059830106387605	0.000214100107050054	0.905263157894737
Species	Stool	95	SP0098	Streptococcus mitis	Firmicutes	0.0000626831573148466	0	0.484210526315789
Species	Stool	95	SP0099	Clostridium citroniae	Firmicutes	0.000028257896354528	0	0.263157894736842
Species	Stool	95	SP0100	Streptococcus infantis	Firmicutes	0.0000101242117597902	0	0.210526315789474
Species	Stool	95	SP0101	Enorma massiliensis	Actinobacteria	0.00000286421036073695	0	0.231578947368421
Species	Stool	95	SP0102	Gemella sanguinis	Firmicutes	0.000000681052612421124	0	0.0631578947368421
Species	Stool	95	SP0103	Clostridium innocuum	Firmicutes	0.0000579115902123204	0	0.242105263157895
Species	Stool	95	SP0104	Enterorhabdus caecimuris	Actinobacteria	0.00000245368431378967	0	0.221052631578947
Species	Stool	95	SP0105	Olsenella scatoligenes	Actinobacteria	0.000000409473696842122	0	0.0842105263157895
Species	Stool	95	SP0106	Fretibacterium fastidiosum	Synergistetes	0.00000159578963673693	0	0.189473684210526
Species	Stool	95	SP0107	Rothia mucilaginosa	Actinobacteria	0.00000230315779778951	0	0.0526315789473684
Species	Stool	95	SP0108	Actinomyces sp ICM47	Actinobacteria	0.0000000178947350526318	0	0.0105263157894737
Species	Stool	95	SP0109	Prevotella melaninogenica	Bacteroidetes	0.000000493684096421131	0	0.0210526315789474
Species	Stool	95	SP0110	Actinomyces sp oral taxon 181	Actinobacteria	0.00000046631586821055	0	0.0421052631578947
Species	Stool	95	SP0111	Actinomyces graevenitzii	Actinobacteria	0.0000000315789410526328	0	0.0105263157894737
Species	Stool	95	SP0112	Prevotella salivae	Bacteroidetes	0	0	0
Species	Stool	95	SP0113	Prevotella histicola	Bacteroidetes	0.000000415789640000066	0	0.0105263157894737
Species	Stool	95	SP0114	Oribacterium sinus	Firmicutes	0	0	0
Species	Stool	95	SP0115	Actinomyces sp HMSC035G02	Actinobacteria	0.0000000989473585263168	0	0.0210526315789474
Species	Stool	95	SP0116	Veillonella rogosae	Firmicutes	0.000000474736842105263	0	0.0105263157894737
Species	Stool	95	SP0117	Campylobacter concisus	Proteobacteria	0	0	0
Species	Stool	95	SP0118	Megasphaera micronuciformis	Firmicutes	0.0000337473631765277	0	0.0315789473684211
Species	Stool	95	SP0119	Fusobacterium periodonticum	Fusobacteria	0.000000411579025263223	0	0.0210526315789474
Species	Stool	95	SP0120	Actinomyces odontolyticus	Actinobacteria	0.00000040105260726316	0	0.0315789473684211
Species	Stool	95	SP0121	Atopobium parvulum	Actinobacteria	0.00000026947365726316	0	0.0210526315789474
Species	Stool	95	SP0122	Prevotella pallens	Bacteroidetes	0	0	0
Species	Stool	95	SP0123	Granulicatella elegans	Firmicutes	0.0000016368419973685	0	0.0526315789473684
Species	Stool	95	SP0124	Stomatobaculum longum	Firmicutes	0	0	0
Species	Stool	95	SP0125	Leptotrichia wadei	Fusobacteria	0.000000511579152000082	0	0.0105263157894737
Species	Stool	95	SP0126	Actinomyces sp S6 Spd3	Actinobacteria	0.00000190947371378954	0	0.0526315789473684
Species	Stool	95	SP0127	Streptococcus thermophilus	Firmicutes	0.0000919105241230584	0	0.326315789473684
Species	Stool	95	SP0128	Neisseria flavescens	Proteobacteria	0.000000579999768000093	0	0.0105263157894737
Species	Stool	95	SP0129	Streptococcus oralis	Firmicutes	0.00000664842132494796	0	0.136842105263158
Species	Stool	95	SP0130	Neisseria subflava	Proteobacteria	0.0000000410526192631616	0	0.0105263157894737
Species	Stool	95	SP0131	Lachnoanaerobaculum saburreum	Firmicutes	0	0	0
Species	Stool	95	SP0132	Streptococcus sanguinis	Firmicutes	0.00000513684301031633	0	0.126315789473684
Species	Stool	95	SP0133	Streptococcus australis	Firmicutes	0.00000382210634084244	0	0.0631578947368421
Species	Stool	95	SP0134	Streptococcus gordonii	Firmicutes	0.0000061978951366318	0	0.0315789473684211
Species	Stool	95	SP0135	Leptotrichia sp oral taxon 215	Fusobacteria	0	0	0
Species	Stool	95	SP0136	Streptococcus sp F0442	Firmicutes	0.000000818947538315825	0	0.0210526315789474
Species	Stool	95	SP0137	Porphyromonas somerae	Bacteroidetes	0	0	0
Species	Stool	95	SP0138	Kingella oralis	Proteobacteria	0	0	0
Species	Stool	95	SP0139	Prevotella sp oral taxon 299	Bacteroidetes	0	0	0
Species	Stool	95	SP0140	Oribacterium asaccharolyticum	Firmicutes	0	0	0
Species	Stool	95	SP0141	Rothia dentocariosa	Actinobacteria	0.000000588420995684288	0	0.0210526315789474
Species	Stool	95	SP0142	Solobacterium moorei	Firmicutes	0.0000122368386005279	0	0.0526315789473684
Species	Stool	95	SP0143	Haemophilus sputorum	Proteobacteria	0.000000677894914947422	0	0.0210526315789474
Species	Stool	95	SP0144	Staphylococcus aureus	Firmicutes	0	0	0
Species	Stool	95	SP0145	Streptococcus sp HPH0090	Firmicutes	0	0	0
Species	Stool	95	SP0146	Gemella haemolysans	Firmicutes	0.00000277263185115793	0	0.0210526315789474
Species	Stool	95	SP0147	Streptococcus sp A12	Firmicutes	0.00000582105372147396	0	0.0736842105263158
Species	Stool	95	SP0148	Lactobacillus helveticus	Firmicutes	0	0	0
Species	Stool	95	SP0149	Leptotrichia sp oral taxon 212	Fusobacteria	0	0	0
Species	Stool	95	SP0150	Fusobacterium nucleatum	Fusobacteria	0.000000232631485894774	0	0.0105263157894737
Species	Stool	95	SP0151	Capnocytophaga leadbetteri	Bacteroidetes	0	0	0
Species	Stool	95	SP0152	Granulicatella adiacens	Firmicutes	0	0	0
Species	Stool	95	SP0153	Prevotella nigrescens	Bacteroidetes	0	0	0
Species	Stool	95	SP0154	Streptococcus vestibularis	Firmicutes	0.00000120315817115797	0	0.0315789473684211
Species	Stool	95	SP0155	Streptococcus sp HMSC034E03	Firmicutes	0.00000113894771010537	0	0.0105263157894737
Species	Stool	95	SP0156	Actinomyces sp HPA0247	Actinobacteria	0.000000270526288736845	0	0.0210526315789474
Species	Stool	95	SP0157	Capnocytophaga gingivalis	Bacteroidetes	0	0	0
Species	Stool	95	SP0158	Actinomyces oris	Actinobacteria	0.0000000631578757894794	0	0.0105263157894737
Species	Stool	95	SP0159	Rothia aeria	Actinobacteria	0	0	0
Species	Stool	95	SP0160	Haemophilus influenzae	Proteobacteria	0	0	0
Species	Stool	95	SP0161	Haemophilus quentini	Proteobacteria	0	0	0
Species	Stool	95	SP0162	Streptococcus cristatus	Firmicutes	0.000000330526282736845	0	0.0105263157894737
Species	Stool	95	SP0163	Streptococcus mutans	Firmicutes	0.0000000526315789473684	0	0.0105263157894737
Species	Stool	95	SP0164	Streptococcus sp HMSC067H01	Firmicutes	0.000000326315887368451	0	0.0105263157894737
Species	Stool	95	SP0165	Atopobium rimae	Actinobacteria	0	0	0
Species	Stool	95	SP0166	Haemophilus haemolyticus	Proteobacteria	0	0	0
Species	Stool	95	SP0167	Capnocytophaga granulosa	Bacteroidetes	0	0	0
Species	Stool	95	SP0168	Neisseria sicca	Proteobacteria	0	0	0
Species	Stool	95	SP0169	Leptotrichia hofstadii	Fusobacteria	0	0	0
Species	Stool	95	SP0170	Cardiobacterium hominis	Proteobacteria	0	0	0
Species	Stool	95	SP0171	Capnocytophaga sputigena	Bacteroidetes	0	0	0
Species	Stool	95	SP0172	Streptococcus sp HMSC071D03	Firmicutes	0.0000011536844412632	0	0.0105263157894737
Species	Stool	95	SP0173	Streptococcus pseudopneumoniae	Firmicutes	0.000000128421001263179	0	0.0105263157894737
Species	Stool	95	SP0174	Corynebacterium durum	Actinobacteria	0	0	0
Species	Stool	95	SP0175	Prevotella pleuritidis	Bacteroidetes	0	0	0
Species	Stool	95	SP0176	Gemella morbillorum	Firmicutes	0.00000403263156484211	0	0.0210526315789474
Species	Stool	95	SP0177	Lautropia mirabilis	Proteobacteria	0	0	0
Species	Stool	95	SP0178	Prevotella sp oral taxon 473	Bacteroidetes	0	0	0
Species	Stool	95	SP0179	Aggregatibacter sp oral taxon 458	Proteobacteria	0	0	0
Species	Stool	95	SP0180	Bulleidia extructa	Firmicutes	0.000000164210592000026	0	0.0105263157894737
Species	Stool	95	SP0181	Leptotrichia sp oral taxon 225	Fusobacteria	0	0	0
Species	Stool	95	SP0182	Leptotrichia sp oral taxon 498	Fusobacteria	0	0	0
Species	Stool	95	SP0183	Actinomyces naeslundii	Actinobacteria	0	0	0
Species	Stool	95	SP0184	Haemophilus parahaemolyticus	Proteobacteria	0	0	0
Species	Stool	95	SP0185	Bifidobacterium longum	Actinobacteria	0.000728680992650993	0.0000771000077100008	0.610526315789474
Species	Stool	95	SP0186	Prevotella oris	Bacteroidetes	0	0	0
Species	Stool	95	SP0187	Parvimonas micra	Firmicutes	0.00000430105218052677	0	0.0421052631578947
Species	Stool	95	SP0188	Streptococcus pneumoniae	Firmicutes	0	0	0
Species	Stool	95	SP0189	Haemophilus paraphrohaemolyticus	Proteobacteria	0.000000409473602315806	0	0.0105263157894737
Species	Stool	95	SP0190	Corynebacterium matruchotii	Actinobacteria	0	0	0
Species	Stool	95	SP0191	Actinomyces sp oral taxon 170	Actinobacteria	0	0	0
Species	Stool	95	SP0192	Actinobaculum sp oral taxon 183	Actinobacteria	0	0	0
Species	Stool	95	SP0193	Actinomyces massiliensis	Actinobacteria	0	0	0
Species	Stool	95	SP0194	Campylobacter gracilis	Proteobacteria	0	0	0
Species	Stool	95	SP0195	Capnocytophaga sp oral taxon 863	Bacteroidetes	0	0	0
Species	Stool	95	SP0196	Eikenella corrodens	Proteobacteria	0	0	0
Species	Stool	95	SP0197	Cardiobacterium valvarum	Proteobacteria	0	0	0
Species	Stool	95	SP0198	Pseudopropionibacterium propionicum	Actinobacteria	0	0	0
Species	Stool	95	SP0199	Actinomyces viscosus	Actinobacteria	0	0	0
Species	Stool	95	SP0200	Campylobacter showae	Proteobacteria	0	0	0
Species	Stool	95	SP0201	Actinomyces johnsonii	Actinobacteria	0	0	0
Species	Stool	95	SP0202	Prevotella loescheii	Bacteroidetes	0	0	0
Species	Stool	95	SP0203	Streptococcus sp oral taxon 056	Firmicutes	0	0	0
Species	Stool	95	SP0204	Eubacterium brachy	Firmicutes	0.000000157894800000025	0	0.0105263157894737
Species	Stool	95	SP0205	Abiotrophia defectiva	Firmicutes	0	0	0
Species	Stool	95	SP0206	Capnocytophaga ochracea	Bacteroidetes	0	0	0
Species	Stool	95	SP0207	Streptococcus anginosus group	Firmicutes	0.000000884210534526317	0	0.0210526315789474
Species	Stool	95	SP0208	Actinomyces meyeri	Actinobacteria	0	0	0
Species	Stool	95	SP0209	Actinomyces sp oral taxon 448	Actinobacteria	0	0	0
Species	Stool	95	SP0210	Eikenella sp NML130454	Proteobacteria	0	0	0
Species	Stool	95	SP0211	Selenomonas noxia	Firmicutes	0	0	0
Species	Stool	95	SP0212	Oribacterium sp oral taxon 078	Firmicutes	0	0	0
Species	Stool	95	SP0213	Abiotrophia sp HMSC24B09	Firmicutes	0	0	0
Species	Stool	95	SP0214	Leptotrichia sp oral taxon 879	Fusobacteria	0	0	0
Species	Stool	95	SP0215	Aggregatibacter actinomycetemcomitans	Proteobacteria	0	0	0
Species	Stool	95	SP0216	Actinomyces sp oral taxon 180	Actinobacteria	0	0	0
Species	Stool	95	SP0217	Aggregatibacter segnis	Proteobacteria	0.000000205263240000033	0	0.0105263157894737
Species	Stool	95	SP0218	Actinomyces denticolens	Actinobacteria	0	0	0
Species	Stool	95	SP0219	Selenomonas infelix	Firmicutes	0	0	0
Species	Stool	95	SP0220	Kingella denitrificans	Proteobacteria	0	0	0
Species	Stool	95	SP0221	Capnocytophaga sp oral taxon 338	Bacteroidetes	0	0	0
Species	Stool	95	SP0222	Staphylococcus argenteus	Firmicutes	0	0	0
Species	Stool	95	SP0223	Staphylococcus epidermidis	Firmicutes	0	0	0
Species	Stool	95	SP0224	Cutibacterium acnes	Actinobacteria	0.00000849158102726397	0	0.0947368421052632
Species	Stool	95	SP0225	Corynebacterium accolens	Actinobacteria	0	0	0
Species	Stool	95	SP0226	Escherichia coli	Proteobacteria	0.0108519958425987	0	0.442105263157895
Species	Stool	95	SP0227	Haemophilus sp HMSC71H05	Proteobacteria	0.0000550263075781132	0	0.231578947368421
Species	Stool	95	SP0228	Propionibacterium namnetense	Actinobacteria	0	0	0
Species	Stool	95	SP0229	Klebsiella pneumoniae	Proteobacteria	0.0000117378956886318	0	0.0947368421052632
Species	Stool	95	SP0230	Gardnerella vaginalis	Actinobacteria	0.0000004	0	0.0105263157894737
Species	Stool	95	SP0231	Lactobacillus iners	Firmicutes	0	0	0
Species	Stool	95	SP0232	Atopobium vaginae	Actinobacteria	0	0	0
Species	Stool	95	SP0233	Sneathia amnii	Fusobacteria	0.0000000505263126315793	0	0.0210526315789474
Species	Stool	95	SP0234	Veillonellaceae bacterium DNF00626	Firmicutes	0	0	0
