contigIdx	contigIdxMate	AvgCoverage
475	17912	0.00172311
476	476	3.8749
476	15479	0.49958
477	477	2.56127
478	478	2.44435
478	9287	0.129422
479	479	1.90401
480	480	2.50523
481	481	14.4789
481	2109	0.00174731
481	3735	0.0281094
481	4295	0.00172385
481	4610	0.00173558
481	5068	0.00174731
481	5112	0.00175904
481	6390	0.0227385
481	6429	0.00175904
481	6673	0.00174731
481	7198	0.00174731
481	8057	0.00175904
481	10349	0.00175904
481	11186	0.00166522
481	12191	0.00175904
481	12817	0.00155968
481	13696	0.00173558
481	14763	0.00175904
481	15053	0.00167695
481	15215	0.00175904
481	18148	0.00175904
482	482	4.19451
482	1169	0.464464
483	483	4.12223
483	16544	0.0691882
484	484	5.75923
484	6026	0.0189084
484	12121	0.0378167
485	485	2.87008
486	486	7.86467
486	6243	0.0788796
486	10161	0.0321958
486	15030	0.109358
486	18223	0.0158832
487	487	2.351
488	227	0.0304986
488	458	0.000885904
488	488	33.167
488	494	0.00090449
488	610	0.00092927
488	663	0.00090449
488	944	0.00092927
488	1874	0.00092927
488	2109	0.00092927
488	2330	0.00092927
488	2662	0.0194899
488	2955	0.0166277
488	2975	0.0222715
488	3090	0.00092927
488	3142	0.00092927
488	3430	0.00092927
488	3440	0.0232008
488	3645	0.00091688
488	3695	0.0268249
488	3779	0.00092927
488	3788	0.00090449
488	3900	0.000923075
488	3940	0.00092927
488	3981	0.00090449
488	4332	0.050955
488	4450	0.00182756
488	4499	0.0185049
488	4591	0.00092927
488	4637	0.0240929
488	4828	0.000923075
488	4990	0.00092927
488	5468	0.0286277
488	5538	0.00092927
488	5661	0.00090449
488	6110	0.00092927
488	6114	0.000892099
488	6173	0.00092927
488	6374	0.00092927
488	6429	0.00092927
488	6457	0.00092927
488	6522	0.00092927
488	6726	0.00092927
488	7073	0.00092927
488	7127	0.029526
488	7398	0.0543995
488	7472	0.000898295
488	7515	0.0350707
488	7546	0.00092927
488	7849	0.00185235
488	8357	0.0416561
488	8417	0.00092927
488	8677	0.000923075
488	8813	0.00092927
488	8913	0.00092927
488	9289	0.0342405
488	9338	0.00091688
488	9437	0.0250655
488	9468	0.000923075
488	9686	0.000923075
488	9875	0.0203634
488	10394	0.0185173
488	10803	0.00092927
488	10826	0.00090449
488	11023	0.0250098
488	11110	0.000830148
488	11206	0.017619
488	11649	0.0185606
488	12003	0.00184615
488	12229	0.023114
488	12478	0.00092927
488	12657	0.0331316
488	12792	0.0239442
488	12798	0.0268002
488	12834	0.00092927
488	12972	0.000854929
488	13182	0.00092927
488	13343	0.000774392
488	13391	0.00092927
488	13719	0.0222529
488	13884	0.000923075
488	14403	0.000799172
488	14435	0.00092927
488	15533	0.00092927
488	15897	0.030573
488	16181	0.00092927
488	16603	0.00092927
488	16685	0.00092927
488	17179	0.000842538
488	17303	0.000854929
488	17502	0.0183934
488	17617	0.000923075
488	18129	0.00092927
488	18348	0.00092927
489	489	1.42894
490	490	3.64092
491	491	6.1128
491	12923	0.0318921
492	492	7.92396
492	1726	0.00700715
492	1986	0.00700715
492	7184	0.0767965
493	493	2.45429
493	8553	0.424759
494	136	0.0408529
494	494	13.8618
494	948	0.0634511
494	1895	0.00455609
494	7727	0.00455609
494	12783	0.00455609
494	13850	0.0364183
495	495	3.27123
495	9023	0.410274
495	13004	0.406849
496	496	5.25276
496	4614	0.312664
497	497	2.75528
497	3445	0.214971
498	498	3.58631
499	499	7.8325
499	520	0.739781
499	2641	0.894317
499	4234	0.149551
499	11481	1.19043
499	17981	1.77767
500	500	7.45301
500	1812	0.0732753
500	12458	0.0183801
500	17918	0.0367602
501	501	2.67949
502	502	4.55778
502	15645	0.099932
502	15734	0.0509857
503	503	2.76471
504	504	2.86185
505	505	5.21552
505	6324	0.0599115
505	6998	0.0603136
505	11903	0.0599115
505	13494	0.358665
506	506	3.57354
506	15301	0.0632111
507	507	1.73448
508	508	2.64353
509	509	8.24758
509	5239	0.0225348
509	9205	0.022686
509	16166	0.022686
510	510	1.97453
511	511	2.16699
512	512	4.1017
513	513	4.17539
514	514	5.12205
514	1576	0.144685
514	18265	0.292815
515	515	4.31018
515	14530	0.208689
516	516	2.04828
517	136	0.896447
517	517	15.1172
517	3253	0.113379
517	13850	0.452003
518	518	2.83599
519	519	4.14051
519	5335	0.0803718
519	14297	0.082012
519	16072	0.487698
520	499	0.37695
520	520	8.9074
520	2776	0.0754907
520	3724	0.0734776
520	16452	0.0754907
520	17981	0.140916
521	521	4.35263
522	522	2.08015
523	523	3.6451
523	1591	0.198937
524	524	8.75647
524	548	0.0932335
524	11453	0.136576
525	525	2.44956
526	526	9.12006
526	649	0.00252012
526	1418	0.0100301
526	3220	0.00504024
526	6137	0.00248652
526	6457	0.00252012
526	9517	0.00235211
526	12834	0.00252012
526	14297	0.00164648
526	14350	0.00252012
526	15088	0.00252012
527	527	3.07125
527	14300	0.106876
528	528	3.92327
529	529	2.0199
530	530	3.01147
530	4376	0.396293
531	531	4.25649
532	532	4.00255
533	533	29.6243
533	610	0.00218318
533	954	0.00218318
533	1120	0.00219783
533	1518	0.00398541
533	2109	0.0065935
533	2228	0.0497443
533	2259	0.00215388
533	2340	0.00219783
533	3096	0.00209527
533	3203	0.00218318
533	3775	0.00219783
533	5087	0.00218318
533	5123	0.0241615
533	5820	0.00219783
533	6173	0.00219783
533	6989	0.00647629
533	7198	0.00218318
533	7305	0.00219783
533	7472	0.00202201
533	7775	0.00219783
533	8342	0.0394292
533	8813	0.0130551
533	10349	0.00219783
533	10803	0.00219783
533	12707	0.00219783
533	15053	0.00208062
533	15357	0.0257586
533	15508	0.00219783
533	15897	0.00219783
533	17179	0.00219783
533	17304	0.00219783
533	18182	0.00219783
534	534	4.36042
535	535	1.32353
536	536	2.05714
536	6865	0.44335
537	537	7.6061
537	663	0.0119987
537	8182	0.0245726
537	10110	0.0367357
538	538	2.48107
539	539	6.68307
539	1551	0.0400167
539	6110	0.0104573
539	10684	0.020845
540	540	3.17774
540	12424	0.140318
541	541	2.40307
542	542	2.85235
543	543	6.89306
543	1953	0.143468
543	9810	0.0490293
543	13279	0.148075
543	14714	0.0493583
543	18019	0.246463
544	544	3.71257
545	545	1.99905
545	3440	0.137143
546	546	2.35849
546	4213	0.148957
547	547	4.48046
547	8464	0.105597
548	261	0.0177767
548	524	0.0533302
548	548	8.24544
548	1233	0.0865134
548	15921	0.087343
549	549	7.61411
549	2666	0.591918
549	11089	0.484917
550	550	3.70571
550	16631	0.302448
551	551	4.39251
551	4425	0.679816
551	7993	0.293886
552	552	4.17159
552	16387	0.157339
553	553	3.69957
553	5536	0.0315451
553	8499	0.0321888
554	554	2.01145
555	555	2.18427
556	556	2.97889
557	557	2.41371
557	11653	0.115562
558	558	2.56202
559	559	2.95925
560	560	4.52661
560	3123	0.916962
560	6258	0.212917
560	17226	0.104329
561	561	3.56699
562	562	3.33364
563	563	2.48748
564	564	3.22361
564	8991	0.0785057
565	565	2.21991
566	566	2.62615
567	567	10.4604
567	1656	0.1097
567	6911	0.0137125
567	16146	0.109516
568	443	0.20244
568	568	6.19521
568	10230	0.328061
569	569	4.28293
569	1767	0.20872
570	570	7.14397
570	1636	0.0145518
570	1822	0.0145518
570	4692	0.0582072
570	11308	0.0432674
571	571	3.1405
572	572	1.33601
573	573	3.47604
574	574	2.96738
575	575	25.6319
575	4277	1.86188
575	5883	0.969005
575	6720	1.05982
575	17137	0.0815661
576	576	4.72304
577	577	2.05709
578	578	2.59751
579	579	5.42068
579	3440	0.0235143
579	8245	0.0476727
579	17179	0.022709
580	580	3.76311
580	8651	0.70082
581	581	2.30672
581	2720	0.146056
581	16308	0.57741
582	582	2.71091
583	212	0.226687
583	583	71.801
583	1931	1.96588
583	3413	4.09894
583	7398	0.0568613
583	8861	0.564822
583	13025	3.49545
584	584	3.09161
584	14725	0.445568
585	585	3.11398
585	12055	0.124792
586	586	8.06028
586	10941	0.0192755
586	13045	0.00963777
587	587	5.64719
587	2623	0.407576
587	5740	0.674578
588	588	1.88539
589	589	9.35537
589	6070	0.10452
589	8508	0.186529
589	13257	0.133464
590	590	2.99355
590	11248	0.240935
590	15630	0.12087
591	591	2.79389
591	11183	0.0655022
592	592	13.9204
592	1389	0.9075
592	1702	0.736786
592	10863	0.0535714
593	593	1.98872
593	3457	0.197744
594	198	0.346176
594	594	3.79451
595	595	3.1882
595	9840	0.382951
596	596	9.60847
596	1895	0.0102782
596	4015	0.0102782
597	597	7.68795
597	950	0.329212
597	11430	0.0274958
597	12164	0.0276804
598	328	0.0547445
598	598	3.64161
598	3665	0.0547445
598	3677	0.218248
599	599	2.10119
600	600	2.29064
600	12710	0.406903
601	601	7.43822
601	6341	0.0175668
601	14192	0.0176855
601	14445	0.0356083
601	17896	0.105163
601	18218	0.0877151
602	602	4.31752
602	6060	0.204815
603	603	3.75612
604	604	2.90453
604	3592	0.41324
605	605	2.35368
605	16821	0.250836
606	222	0.0352744
606	606	5.92431
606	711	0.124836
607	607	5.84839
607	1690	0.363443
607	8012	0.316684
608	608	5.84963
608	10201	0.0320616
608	15654	0.0160308
609	609	3.34171
610	231	0.00060012
610	239	0.000596119
610	261	0.00060012
610	280	0.00060012
610	334	0.000596119
610	488	0.000580116
610	533	0.00060012
610	610	37.3802
610	649	0.00120024
610	775	0.000596119
610	1186	0.00060012
610	1409	0.00060012
610	1656	0.00060012
610	1822	0.00060012
610	2528	0.00120024
610	2804	0.00060012
610	2870	0.000596119
610	2880	0.00060012
610	3032	0.000592118
610	3096	0.00116423
610	3170	0.000556111
610	3223	0.00060012
610	3645	0.000592118
610	3868	0.00060012
610	3981	0.00060012
610	4028	0.00060012
610	4061	0.00060012
610	4136	0.00060012
610	4450	0.00060012
610	4591	0.00118824
610	4676	0.00060012
610	4914	0.00060012
610	4939	0.000556111
610	5155	0.00060012
610	5593	0.00120024
610	5661	0.00060012
610	6374	0.000544109
610	6522	0.000588118
610	6574	0.00060012
610	7297	0.00060012
610	7406	0.000592118
610	7472	0.000524105
610	7570	0.00060012
610	7929	0.000596119
610	8110	0.000592118
610	8270	0.00060012
610	8663	0.00060012
610	8744	0.000596119
610	8913	0.00060012
610	9022	0.000588118
610	9086	0.000584117
610	9386	0.00055211
610	9411	0.000576115
610	9575	0.00060012
610	9799	0.000572114
610	9968	0.0035047
610	10306	0.00060012
610	10500	0.00359672
610	10531	0.000580116
610	10712	0.00060012
610	10949	0.000596119
610	11062	0.000572114
610	11093	0.00060012
610	11198	0.00060012
610	11246	0.000568114
610	11380	0.00060012
610	11540	0.00060012
610	11543	0.00060012
610	11989	0.00177636
610	12458	0.00060012
610	12613	0.000560112
610	12804	0.00060012
610	12807	0.00060012
610	12834	0.00060012
610	12869	0.00060012
610	12933	0.00060012
610	13182	0.00120024
610	13337	0.00060012
610	13789	0.00828966
610	14100	0.00119624
610	14295	0.00060012
610	14487	0.000592118
610	15135	0.00060012
610	15172	0.00060012
610	16236	0.00060012
610	16413	0.000592118
610	16702	0.000588118
610	17074	0.000564113
610	17179	0.00114823
610	17474	0.00060012
610	17993	0.000580116
610	18328	0.00060012
611	611	3.04793
612	612	2.38284
613	613	8.59801
613	6771	0.0604822
613	8939	0.0465409
614	614	4.03144
614	1453	0.0344195
615	615	3.09673
615	9953	0.100209
616	616	7.73745
616	4553	0.133274
616	7310	0.399822
617	617	4.83581
618	618	2.47343
619	619	2.56336
620	620	2.70106
620	8790	0.12285
621	621	6.36528
621	12193	0.0247078
621	18175	0.124875
622	622	2.78071
623	623	3.6119
624	624	2.29723
624	4699	0.0770021
624	9978	0.153491
625	625	2.82675
626	626	4.90987
627	627	7.75032
627	8523	0.192388
627	12024	0.0387114
628	628	4.14191
628	5035	0.140492
629	629	8.83076
629	5237	0.00970403
629	5723	0.019214
629	5888	0.0190846
629	9093	0.00472263
629	9161	0.0094776
629	10621	0.0242277
629	10916	0.0188258
629	11492	0.0769529
629	11537	0.0238719
629	12834	0.00485201
629	15551	0.00478732
630	630	3.64208
630	8595	0.288647
630	14285	0.288005
631	631	1.99142
632	632	5.19978
632	7171	0.125454
633	633	3.58469
633	1255	0.346481
634	634	2.99151
634	5184	0.180348
634	14162	0.181965
635	450	0.272222
635	635	4.56111
636	636	3.72926
636	3546	0.233177
637	637	6.08892
637	2452	0.0674875
637	4439	0.0674875
637	7682	0.0683995
637	12181	0.136799
637	13563	0.396717
638	638	3.05253
639	639	2.84185
640	640	2.68765
641	641	1.37915
642	642	2.38584
643	643	1.98297
644	644	2.00503
644	6066	0.247906
645	645	2.43653
646	646	2.03457
647	647	3.34525
647	5382	0.14111
648	648	3.24186
648	4934	0.444225
648	10467	0.442251
649	85	0.00130256
649	231	0.0013113
649	377	0.00127634
649	488	0.0013113
649	526	0.00124137
649	610	0.00258764
649	649	46.6415
649	663	0.00130256
649	951	0.0013113
649	1358	0.00125011
649	1464	0.0013113
649	2010	0.0013113
649	2662	0.0013113
649	3020	0.0013113
649	3074	0.00128508
649	3172	0.00124137
649	3203	0.0230527
649	3645	0.0013113
649	3695	0.0013113
649	3735	0.0013113
649	4588	0.00124137
649	4904	0.00128508
649	5117	0.0013113
649	5123	0.00130256
649	5939	0.00128508
649	6173	0.0013113
649	6212	0.0013113
649	6516	0.0013113
649	6522	0.00130256
649	6746	0.0544366
649	8602	0.00130256
649	8609	0.00129382
649	9965	0.0013113
649	10401	0.00128508
649	10583	0.00129382
649	11006	0.00128508
649	11380	0.0013113
649	11561	0.0013113
649	12146	0.00127634
649	12846	0.0013113
649	13101	0.0013113
649	13114	0.0013113
649	13182	0.00392517
649	13719	0.0013113
649	13789	0.0013113
649	13949	0.0013113
649	14104	0.0013113
649	15540	0.0013113
649	15857	0.0013113
649	16109	0.0013113
649	16478	0.0013113
649	16505	0.0013113
649	16513	0.00113646
649	16670	0.0013113
649	17729	0.00261386
649	18311	0.00123263
650	650	3.21364
650	13844	0.179843
651	651	4.91111
651	13819	0.373333
652	652	1.82349
653	653	4.4326
654	654	3.66193
655	655	3.02626
655	2588	0.193697
656	656	2.46352
656	2579	0.214592
656	3141	0.319027
657	657	5.80401
657	12414	0.852722
657	13813	0.598281
658	658	3.79436
658	1312	0.136488
659	659	3.99134
659	10677	0.0541126
659	12967	0.0541126
660	660	5.0024
660	6205	0.284619
661	661	7.76085
661	4772	0.524675
661	6480	0.161876
661	12102	0.201193
662	662	4.21114
663	488	0.00174691
663	537	0.00174691
663	649	0.00174691
663	663	28.6287
663	1693	0.00174691
663	2109	0.00174691
663	3440	0.00174691
663	3894	0.00174691
663	3958	0.00166539
663	6114	0.00174691
663	6457	0.00174691
663	6536	0.00174691
663	6720	0.00174691
663	7204	0.00172362
663	7398	0.036557
663	7849	0.00174691
663	7989	0.00174691
663	7994	0.00174691
663	8417	0.00174691
663	10328	0.00174691
663	12003	0.00174691
663	13134	0.00173526
663	14609	0.00174691
663	16967	0.00170032
663	17076	0.00174691
663	17082	0.00174691
663	17179	0.00163045
663	17595	0.00174691
664	664	2.79487
664	2841	0.281426
665	665	4.84298
666	666	4.08096
666	5994	0.24869
666	6264	0.347699
667	667	5.1217
667	3192	0.241379
668	668	5.5168
668	4693	0.228968
668	6324	0.0881356
668	13965	0.183051
668	16907	0.323267
669	669	3.97618
669	6951	0.0357228
670	670	2.82764
671	671	8.35102
671	1126	0.0221043
671	5497	0.152373
671	9434	0.0649867
671	18120	0.0210728
672	672	5.40005
672	7801	0.107092
673	673	2.8995
673	9478	0.107681
673	18182	0.107681
674	674	3.5466
675	675	2.28064
676	676	8.07184
676	17606	0.0122601
677	677	4.70129
677	15463	0.25877
677	18133	0.362973
677	18138	0.101771
678	678	3.23855
679	679	3.71145
680	680	2.51494
681	681	3.7831
682	682	5.52519
682	12375	0.0662935
682	13478	0.130966
683	683	3.2555
683	1615	0.28134
683	16786	0.141627
684	684	4.69664
684	3725	0.402361
684	6775	0.53951
685	685	4.22816
685	16904	0.242718
686	686	2.32822
686	6707	0.0581761
686	10086	0.0566038
687	687	5.97304
687	2324	0.238562
688	304	0.0027971
688	688	30.3863
688	1123	0.00266657
688	2070	0.0027971
688	2271	0.0027971
688	2662	0.0725194
688	3251	0.0027971
688	3775	0.0027971
688	4332	0.0214258
688	5258	0.0027971
688	5536	0.0027971
688	8331	0.0027598
688	10081	0.00270386
688	10341	0.0027971
688	10521	0.0583288
688	10554	0.0498816
688	11096	0.0027971
688	12146	0.0027971
688	12487	0.0027971
688	12933	0.0055942
688	13096	0.0027971
688	13114	0.0027971
688	15053	0.0027971
688	17187	0.00270386
688	18307	0.00272251
689	689	2.66234
689	9625	0.242572
689	17239	0.0794165
690	690	6.36274
690	1427	0.150391
690	8438	0.199519
691	691	1.35267
692	692	5.86209
692	3243	0.022985
693	693	2.28556
693	16591	0.155361
694	694	5.68503
695	695	2.53602
696	231	0.0153689
696	696	30.9075
696	3671	0.229406
696	4015	0.0153689
696	7410	0.0153689
696	7472	0.0152664
696	7570	0.0146516
696	11543	0.0153689
697	697	8.53551
697	1066	0.00376676
697	1656	0.00376676
697	4160	0.00376676
697	6028	0.0335493
697	7127	0.00376676
697	12905	0.00376676
698	698	3.0861
698	806	0.168824
699	699	12.6864
699	703	0.503159
699	2677	1.79035
699	4309	0.0838599
699	4344	0.596209
699	13343	0.763929
700	700	3.32941
700	3253	0.0649616
701	701	3.27636
701	1297	0.37415
702	702	2.61977
703	699	1.36297
703	703	15.264
703	1085	0.273144
703	2677	3.40605
703	16505	0.137489
704	704	3.43446
704	10121	0.0339099
705	387	0.156822
705	705	4.01411
706	706	37.5828
706	1447	3.03978
706	13182	0.13876
706	16607	5.94542
707	707	2.96554
707	8726	0.0807754
708	708	2.23875
709	709	5.04581
709	7788	0.290448
709	9455	0.146199
710	710	2.7769
711	606	0.157051
711	711	6.69414
711	8652	0.0449573
711	12972	0.0224786
712	712	3.11034
713	713	14.8554
713	887	0.222042
713	1213	0.0184309
713	4144	0.110336
713	4673	0.166376
713	11313	0.01868
713	12524	0.149315
713	13691	0.0181818
713	13850	0.130386
714	714	3.41788
714	11186	0.0894161
715	715	4.44918
715	4288	0.201452
715	10566	0.272232
716	716	5.92394
716	10261	0.900605
716	13091	0.387208
717	717	3.59334
717	2894	0.0979112
717	10219	0.292428
717	12093	0.0979112
718	718	2.18465
719	719	2.40497
719	2528	0.0730994
719	4455	0.0730994
720	720	3.41948
721	721	2.40042
722	722	3.37483
722	3631	0.300535
723	723	2.61456
724	724	2.59877
724	1013	0.343032
725	725	2.38635
726	726	6.12661
726	11466	0.140802
726	15242	0.112983
727	727	1.42075
728	728	3.85422
728	3412	0.265778
728	13196	0.266667
729	729	3.27286
730	730	3.44959
730	7777	0.289436
730	16890	0.0718765
731	731	7.38308
731	14784	0.0410541
732	732	2.90691
732	13927	0.132979
733	733	3.4577
733	2234	0.188328
734	734	2.1951
734	16877	0.367347
735	735	3.22103
736	736	7.4099
736	14626	0.0374906
736	16622	0.410647
737	737	2.32344
737	13827	0.333828
737	15865	0.106825
738	738	2.55761
738	10676	0.188415
739	739	2.84431
740	740	4.66897
740	3639	0.0392886
741	741	2.27735
742	742	5.71301
742	4830	0.0101985
742	8647	0.0101985
742	14109	0.0407261
743	743	7.22376
743	2269	0.429179
743	8097	0.0393303
743	9042	0.199043
744	744	3.71801
744	9693	0.103616
745	745	2.08566
745	1214	0.448207
746	746	3.48265
747	747	2.63936
748	748	2.52458
749	749	2.0816
750	750	3.8505
750	8878	0.533619
751	751	2.52087
752	752	2.87868
752	4960	0.0883392
753	753	4.09172
753	2109	0.0494886
753	7992	0.148466
753	13886	0.0989772
754	754	4.4857
754	2270	0.295534
755	755	1.32983
756	756	4.23436
757	757	6.52773
757	7219	0.0959395
757	11387	0.0189573
757	13686	0.132445
758	758	2.43976
759	759	3.72605
759	10743	0.252101
760	760	2.22039
761	761	3.8851
762	302	0.00454095
762	762	9.48677
762	771	0.00512138
762	3170	0.0298406
762	4990	0.0102086
762	6917	0.00512138
762	9751	0.00512138
762	11705	0.0256069
762	11829	0.0760012
762	17056	0.00498481
763	763	4.92471
764	764	2.87208
765	765	1.76838
765	4204	0.118577
765	10228	0.118577
766	766	3.08022
766	10265	0.23193
766	15808	0.228753
767	767	2.13584
767	17545	0.132261
768	768	2.821
769	769	3.3098
769	9883	0.0733443
770	770	2.41647
771	261	0.00164991
771	305	0.00388443
771	762	0.00193572
771	771	14.665
771	3375	0.00194871
771	3779	0.00194871
771	4450	0.00194871
771	5155	0.00194871
771	5258	0.00189674
771	5431	0.00187076
771	6729	0.00194871
771	6924	0.013563
771	9854	0.00184478
771	10446	0.0253202
771	11989	0.00194871
771	12834	0.00194871
771	15436	0.0135111
771	17179	0.00194871
771	18280	0.00194871
772	772	2.85413
772	2481	0.28215
773	773	3.23167
773	14404	0.104982
774	774	4.02842
774	3144	0.199822
774	14203	0.133215
775	610	0.0310366
775	775	24.4453
775	5014	0.739913
775	8466	0.649079
775	11206	0.0310366
775	12846	0.0310366
775	13114	0.0310366
775	16837	0.0310366
775	17076	0.0310366
776	776	2.5979
777	777	2.32385
777	9978	0.411927
778	778	4.09475
779	779	3.40858
779	6780	0.279851
780	780	4.06445
780	15035	0.0738007
781	781	2.54767
781	12670	0.0966469
782	782	2.74522
783	783	28.0969
783	2005	0.00933525
783	2614	0.00939791
783	4295	0.00939791
783	7570	0.00939791
783	8376	0.0092726
783	10081	0.0559489
783	12972	0.333563
783	15687	0.0281311
783	16266	0.00933525
783	17552	0.00933525
784	784	2.85432
785	785	5.15626
786	786	3.12667
787	787	2.93284
788	788	3.13384
788	10401	0.227376
789	789	4.47451
789	13707	0.0202265
790	790	3.33453
791	791	6.96346
791	7015	0.00825491
791	7939	0.0165098
791	9514	0.0165098
791	13182	0.00825491
791	17189	0.00825491
791	18296	0.00825491
792	792	2.72659
793	793	6.00836
793	10293	0.0329849
793	17316	0.173984
794	794	5.37239
794	5096	0.0991348
795	795	2.7306
796	796	3.2796
797	797	2.71273
798	798	2.70603
799	799	2.87348
799	2303	0.0964975
800	800	2.2886
801	801	8.5244
801	1262	0.0221115
801	8308	0.0109635
801	17889	0.0055371
802	802	4.10273
802	8301	0.321839
803	803	14.508
803	844	0.00380151
803	2109	0.00380151
803	6044	0.00375082
803	6056	0.0455168
803	15301	0.00362411
804	804	2.13682
804	8693	0.321633
805	805	5.18713
805	4450	0.0183464
805	9576	0.0183464
805	11344	0.0366928
805	15559	0.108611
806	698	0.118017
