Iteration	CindexClinical	CindexMicrobiome	AUC180Clinical	AUC180Microbiome	AUC365Clinical	AUC365Microbiome	AUC548Clinical	AUC548Microbiome	CindexDelta	AUC180Delta	AUC365Delta	AUC548Delta
741	0.71638418079096	0.734237288135593	0.66	0.718928571428571	0.754046560352533	0.795004640093827	0.77610622833131	0.839036573773701	0.0178531073446327	0.0589285714285713	0.0409580797412935	0.0629303454423908
742	0.657308186883841	0.68302614659237	0.619747899159664	0.689775910364146	0.681404282856414	0.750830026011743	0.665447605297543	0.742846322266722	0.0257179597085299	0.0700280112044819	0.0694257431553282	0.0773987169691788
743	0.679981528515354	0.673747402447472	0.704980842911877	0.722009365687527	0.680540838852097	0.683145695364238	0.675296759929525	0.688408122310888	-0.00623412606788276	0.0170285227756491	0.00260485651214126	0.0131113623813629
744	0.631077594760865	0.67176026989482	0.679971988795518	0.738795518207283	0.625352877307275	0.679085233441911	0.649776578233537	0.707519728662724	0.0406826751339552	0.0588235294117646	0.0537323561346362	0.0577431504291873
745	0.594016206108456	0.63619364221899	0.621312044429018	0.669906282540784	0.550750988142293	0.62398131512756	0.557360850993996	0.640238086435728	0.0421774361105339	0.0485942381117667	0.0732303269852677	0.0828772354417322
746	0.627093802345059	0.664363484087102	0.621067515022976	0.67621067515023	0.649705188679245	0.679799528301887	0.703516979820504	0.768887052660759	0.0372696817420436	0.0551431601272534	0.0300943396226415	0.065370072840255
747	0.660542432195976	0.707349081364829	0.664545775892542	0.739837398373984	0.65086113781766	0.715471004601439	0.674054475511534	0.741092950996976	0.0468066491688539	0.0752916224814422	0.0646098667837798	0.0670384754854417
748	0.628861788617886	0.646138211382114	0.594529914529915	0.62017094017094	0.636396911233381	0.654916523012256	0.683140074385519	0.734681935624261	0.0172764227642276	0.0256410256410255	0.0185196117788745	0.0515418612387415
749	0.623300564735411	0.641079272118804	0.602102102102102	0.642642642642643	0.599250485479819	0.644177834487132	0.612487052082852	0.686952690958498	0.0177787073833926	0.0405405405405405	0.0449273490073138	0.0744656388756461
750	0.582456878418174	0.656079091291544	0.490986214209968	0.595970307529162	0.553332318928789	0.664677281026946	0.607798092091714	0.729378942518583	0.0736222128733698	0.104984093319194	0.111344962098157	0.12158085042687
751	0.639009287925697	0.654695562435501	0.657435897435897	0.683418803418803	0.641449683321604	0.652005629838142	0.65405524487375	0.675302491103203	0.015686274509804	0.0259829059829061	0.0105559465165377	0.0212472462294527
752	0.676923076923077	0.664410256410256	0.672619047619048	0.689775910364146	0.707819810012571	0.721051540245973	0.68805607718606	0.746381472436752	-0.0125128205128205	0.0171568627450981	0.0132317302334021	0.0583253952506914
753	0.72	0.719518072289157	0.711687306501548	0.713235294117647	0.765807962529274	0.770491803278689	0.784906270200388	0.842046433958199	-0.000481927710843322	0.00154798761609909	0.00468384074941453	0.0571401637578108
754	0.552462955546656	0.564677613135763	0.533623285379726	0.581799933087989	0.550215089344805	0.607570126762714	0.56412993061039	0.629764621382176	0.0122146575891069	0.0481766477082637	0.0573550374179097	0.0656346907717869
755	0.65984602917342	0.68030794165316	0.738461538461538	0.765128205128205	0.674403183023873	0.694297082228117	0.718056405028882	0.743798844716276	0.0204619124797406	0.0266666666666667	0.019893899204244	0.0257424396873939
756	0.624800637958533	0.654904306220096	0.592069892473118	0.675403225806452	0.600911304430051	0.664342111484091	0.69052283383647	0.755193725423027	0.030103668261563	0.0833333333333334	0.0634308070540399	0.0646708915865574
757	0.653056516724337	0.728258362168397	0.671232876712329	0.761569788967049	0.70363031071655	0.783375607693934	0.686493423690172	0.762964676787534	0.0752018454440601	0.0903369122547204	0.0797452969773833	0.0764712530973622
758	0.610033313737017	0.624926513815403	0.579333333333333	0.627	0.572283150548355	0.619807244931871	0.645479673888765	0.705299307572035	0.0148932000783853	0.0476666666666666	0.0475240943835161	0.05981963368327
759	0.657575757575758	0.692640692640693	0.648957103502558	0.707595434868162	0.669339485614296	0.702461342190353	0.65591379560254	0.701556357584861	0.035064935064935	0.0586383313656041	0.0331218565760562	0.045642561982321
760	0.647325692454632	0.666905444126074	0.579395487441465	0.627075351213282	0.624648633575014	0.662811574928139	0.664197759311892	0.710806135026741	0.0195797516714422	0.0476798637718178	0.0381629413531254	0.0466083757148495
761	0.593369702056232	0.629668485102812	0.590857142857143	0.631619047619048	0.554271941544802	0.616989025642189	0.607722705303159	0.693285471333703	0.03629878304658	0.0407619047619048	0.0627170840973871	0.0855627660305439
762	0.67009617535227	0.691120554685753	0.654387865655471	0.703503069700253	0.666959370461684	0.695143368570367	0.687564252793126	0.770844291794996	0.0210243793334824	0.0491152040447815	0.0281839981086831	0.08328003900187
763	0.618632075471698	0.661792452830189	0.624269005847953	0.691885964912281	0.622961956521739	0.685122282608696	0.629287756474314	0.698749355385914	0.0431603773584905	0.0676169590643275	0.0621603260869565	0.0694615989116004
764	0.590355329949239	0.633756345177665	0.581333333333333	0.667428571428571	0.549403054681852	0.618824832775398	0.520769080846575	0.611480833715655	0.0434010152284264	0.0860952380952381	0.0694217780935459	0.0907117528690802
765	0.594135146621334	0.596472588185295	0.597910216718266	0.606037151702786	0.521597366105252	0.507638041826957	0.574896297529982	0.647998027888553	0.00233744156396087	0.00812693498452011	-0.0139593242782946	0.073101730358571
766	0.648878240034851	0.675016336310172	0.672880116959064	0.735014619883041	0.678232356786181	0.723527142581599	0.641608949210052	0.69426232637048	0.0261380962753214	0.0621345029239766	0.0452947857954181	0.0526533771604284
767	0.603409782829308	0.644611325350112	0.603494623655914	0.663978494623656	0.557688417128534	0.61759874032912	0.601710988127126	0.659767287622051	0.0412015425208037	0.0604838709677419	0.0599103232005864	0.0580562994949245
768	0.676803691275168	0.694421140939597	0.691946551101481	0.721198988804623	0.694903053523743	0.70897480552653	0.712767451736191	0.767736629163147	0.0176174496644295	0.0292524377031419	0.0140717520027864	0.0549691774269567
769	0.618656559275637	0.63571278163824	0.608816383200278	0.625824366539396	0.627016129032258	0.631384408602151	0.636866524837415	0.681918067662931	0.0170562223626026	0.0170079833391182	0.00436827956989239	0.0450515428255154
770	0.605291231064647	0.66865799018562	0.584519264144394	0.71259979173898	0.620926243567753	0.719382504288165	0.629468013468014	0.745737373737374	0.0633667591209729	0.128080527594585	0.0984562607204117	0.11626936026936
771	0.672044198895028	0.693480662983425	0.691520467836257	0.722953216374269	0.685271770894214	0.707825415379477	0.733715827254517	0.776999126743254	0.0214364640883977	0.0314327485380117	0.0225536444852634	0.0432832994887371
772	0.6729070256626	0.694362641985696	0.676564156945917	0.732767762460233	0.677800269905533	0.741902834008097	0.683943937815041	0.756190422789337	0.0214556163230963	0.056203605514316	0.0641025641025641	0.0722464849742961
773	0.67339008142117	0.680977054034049	0.65683023872679	0.665450928381963	0.653822720855933	0.664878519949476	0.754269570885006	0.817556986330327	0.00758697261287933	0.00862068965517238	0.0110557990935435	0.0632874154453212
774	0.673562717770035	0.737151567944251	0.695	0.801071428571429	0.650121288659603	0.763889125499506	0.680796510117055	0.804454355785099	0.063588850174216	0.106071428571429	0.113767836839903	0.123657845668044
775	0.68952847519902	0.714023270055113	0.759642857142857	0.817857142857143	0.667820559775995	0.747817251686535	0.663736782957277	0.750158177863632	0.024494794856093	0.0582142857142858	0.0799966919105398	0.0864213949063551
776	0.65468264536174	0.698180204172215	0.656415694591729	0.743372216330859	0.665851599569179	0.724484033417751	0.677184359202449	0.74841817659578	0.0434975588104749	0.0869565217391305	0.0586324338485722	0.0712338173933308
777	0.602495543672014	0.658199643493761	0.64875730994152	0.711622807017544	0.613131040322345	0.684676924873719	0.578971589724058	0.693024440726534	0.0557040998217468	0.0628654970760234	0.0715458845513738	0.114052851002476
778	0.680729060004096	0.703870571370059	0.671071428571429	0.700714285714286	0.675722148029371	0.701099892330513	0.765625213117778	0.845808155790084	0.0231415113659635	0.0296428571428571	0.0253777443011419	0.0801829426723059
779	0.704136885423435	0.735975741823695	0.7525	0.808928571428571	0.703638570876297	0.7649928988362	0.66595961494131	0.740529867816453	0.03183885640026	0.0564285714285715	0.0613543279599035	0.0745702528751425
780	0.645803698435277	0.691559981033665	0.635047619047619	0.701333333333333	0.667692307692308	0.718974358974359	0.693593146718147	0.769908301158301	0.0457562825983878	0.0662857142857143	0.0512820512820512	0.0763151544401545
781	0.653274743670224	0.692613517472275	0.656062212796041	0.704135737009544	0.687463991933344	0.745019158308125	0.670385764019429	0.753566132907487	0.0393387738020506	0.048073524213503	0.0575551663747811	0.0831803688880587
782	0.615477874318044	0.643766417458072	0.625857710364753	0.674250631997111	0.589358520267611	0.624714679260134	0.655004203158314	0.731479412680949	0.0282885431400284	0.0483929216323583	0.0353561589925226	0.0764752095226353
783	0.665151828134683	0.678785374922537	0.654286706004859	0.691426587990281	0.687011285581193	0.710747404004662	0.735925472703588	0.788934816811499	0.0136335467878538	0.0371398819854217	0.0237361184234691	0.0530093441079111
784	0.674828178694158	0.680197594501718	0.665583243048032	0.69411339833875	0.648545227809531	0.650055559283753	0.706519772014182	0.749714149277248	0.00536941580756012	0.0285301552907187	0.00151033147422108	0.0431943772630669
785	0.610806577916993	0.625880971025842	0.622006247830614	0.663658451926414	0.578098832348427	0.603814475152136	0.562335886450645	0.644702989494925	0.0150743931088489	0.0416522040958001	0.0257156428037099	0.0823671030442806
786	0.685461222726291	0.701447396845971	0.64969302997472	0.710364752618274	0.705447680690399	0.731343042071197	0.750929806413477	0.812865671641791	0.0159861741196802	0.0606717226435537	0.0258953613807983	0.0619358652283138
787	0.61671469740634	0.647084903569053	0.58757674250632	0.643553629469122	0.577886405959032	0.646963583695427	0.612783769805821	0.695230523296817	0.0303702061627135	0.0559768869628023	0.0690771777363955	0.0824467534909964
788	0.668766658589775	0.705597286164284	0.680761904761905	0.736380952380952	0.644099493132767	0.706573945389143	0.667664505559129	0.769337504630038	0.0368306275745093	0.0556190476190476	0.0624744522563766	0.101672999070909
789	0.692417061611374	0.73436018957346	0.667900777489818	0.733802295446131	0.698265744587147	0.75612583766798	0.729488117241369	0.791929020603135	0.0419431279620853	0.0659015179563125	0.0578600930808327	0.0624409033617653
790	0.614487553263063	0.667862749495403	0.600212089077413	0.696005655708731	0.540656678947392	0.626681802321102	0.587564576751827	0.660463167223147	0.0533751962323391	0.0957935666313185	0.0860251233737102	0.0728985904713202
791	0.628426395939086	0.656852791878173	0.634803921568628	0.669117647058824	0.634314061240935	0.675915144596651	0.648020557580814	0.73367041450873	0.0284263959390862	0.0343137254901961	0.0416010833557167	0.0856498569279165
792	0.695670274771024	0.698584512905912	0.756213450292398	0.786915204678363	0.719763909181567	0.756511050812867	0.687217781874782	0.722607674668309	0.00291423813488756	0.0307017543859649	0.0367471416312994	0.0353898927935277
793	0.618589025755879	0.641433370660694	0.532529239766082	0.595029239766082	0.546079779917469	0.587313015818432	0.665336056112936	0.727444552961023	0.0228443449048152	0.0625000000000001	0.0412332359009628	0.0621084968480866
794	0.650722572766131	0.658253612863831	0.660187434918431	0.691079486289483	0.645117845117845	0.669023569023569	0.643652381328255	0.694962925871476	0.0075310400977	0.0308920513710517	0.0239057239057239	0.0513105445432211
795	0.585420944558522	0.63347022587269	0.527179487179487	0.594529914529915	0.585323927098497	0.650813086326443	0.644541251272107	0.735738391270167	0.0480492813141684	0.0673504273504274	0.0654891592279466	0.0911971399980599
796	0.675647881530234	0.678321678321678	0.629295383547379	0.649427282193683	0.679546366920915	0.700994167237349	0.729917659845616	0.779536234806426	0.00267379679144386	0.0201318986463034	0.0214478003164332	0.0496185749608098
797	0.653029632905794	0.693056169836356	0.626160990712074	0.704721362229102	0.62242441444332	0.69703778660809	0.688035964435696	0.764544655287186	0.0400265369305617	0.0785603715170279	0.0746133721647703	0.0765086908514895
798	0.647881530234471	0.645207733443028	0.653091447611996	0.684191040355424	0.609766527766834	0.629867852027644	0.676952965813471	0.70965049844016	-0.00267379679144386	0.0310995927434283	0.0201013242608103	0.03269753262669
799	0.626600130180082	0.630071599045346	0.626827485380117	0.664108187134503	0.612545523259809	0.635250750131703	0.531428443684468	0.557086607156164	0.00347146886526362	0.037280701754386	0.0227052268718936	0.0256581634716954
800	0.618097837497376	0.668696199874029	0.64656432748538	0.702119883040936	0.586620926243568	0.659691252144082	0.625374961738598	0.69126109580655	0.0505983623766534	0.0555555555555556	0.0730703259005145	0.0658861340679523
801	0.682656826568266	0.709572389841545	0.646671826625387	0.720975232198142	0.697892271662763	0.737704918032787	0.735193678647988	0.799154992771325	0.0269155632732798	0.0743034055727554	0.0398126463700235	0.0639613141233361
802	0.586255828096493	0.633488749239813	0.554271708683473	0.620098039215686	0.604519672170548	0.675913908717283	0.623285979419289	0.704163333612819	0.0472329211433204	0.0658263305322129	0.0713942365467349	0.0808773541935294
803	0.630209588051072	0.661286437003132	0.665464743589744	0.702724358974359	0.650680345542206	0.682908896728491	0.652593839472367	0.707238706021983	0.0310768489520596	0.0372596153846154	0.0322285511862853	0.054644866549616
804	0.66710904667109	0.697190886971909	0.710725893824485	0.76489707475623	0.654082540233589	0.707723167897732	0.708416245555304	0.760056092441086	0.0300818403008184	0.0541711809317442	0.0536406276641437	0.0516398468857819
805	0.628915662650602	0.668346111719606	0.589985994397759	0.650210084033613	0.615372054464151	0.684997236597498	0.580063347865628	0.679708619552651	0.0394304490690033	0.0602240896358543	0.0696251821333468	0.0996452716870234
806	0.65102000396118	0.683699742523272	0.6328125	0.679347826086957	0.703078450844091	0.757696127110228	0.731118127213923	0.828807947019868	0.0326797385620915	0.0465353260869565	0.0546176762661371	0.0976898198059449
807	0.598903416280051	0.62610712779418	0.596763085399449	0.638085399449036	0.602178510602459	0.651082704796841	0.614746861073868	0.666078075050541	0.027203711514129	0.0413223140495868	0.0489041941943815	0.0513312139766725
808	0.60437205315045	0.614659237033862	0.570288094411663	0.600833044081916	0.612528617012443	0.62602754350379	0.621756041695307	0.659465376666102	0.0102871838834119	0.0305449496702533	0.0134989264913468	0.0377093349707948
809	0.656937225109956	0.690323870451819	0.688375350140056	0.74859943977591	0.649963786855586	0.70517079683998	0.717760359444008	0.805575813494512	0.0333866453418633	0.0602240896358543	0.055207009984394	0.0878154540505044
810	0.616279069767442	0.630991931656383	0.637387387387387	0.664414414414414	0.638588888888889	0.651844444444444	0.606874478405534	0.650014212879785	0.0147128618889416	0.027027027027027	0.0132555555555556	0.043139734474251
811	0.652655320893992	0.677055566946894	0.62951705504897	0.68355285376562	0.695284274378351	0.737371803573894	0.727506226239219	0.799751085393051	0.0244002460529014	0.0540357987166498	0.0420875291955431	0.0722448591538314
812	0.636183340678713	0.652710445130013	0.593854128100703	0.647537948907812	0.625464370145221	0.668017561634583	0.672314684726875	0.734926810523914	0.0165271044513001	0.0536838208071085	0.0425531914893617	0.0626121257970388
813	0.606565064478312	0.634232121922626	0.554054054054054	0.614864864864865	0.549019607843137	0.589985994397759	0.564972855591748	0.658089033659066	0.0276670574443142	0.0608108108108107	0.0409663865546218	0.0931161780673181
814	0.66569696969697	0.696	0.695668271010737	0.750462791558682	0.677389277389277	0.724247604247604	0.684604731311054	0.763469567398733	0.0303030303030303	0.0547945205479452	0.0468583268583268	0.0788648360876788
815	0.713257487810541	0.722776874854887	0.696761904761905	0.733714285714286	0.740973597359736	0.771424642464246	0.734892707260162	0.778434712598	0.00951938704434641	0.0369523809523811	0.0304510451045105	0.0435420053378379
816	0.620731217356368	0.671956609079952	0.61624649859944	0.702380952380952	0.599931318681319	0.665865384615385	0.664118952110076	0.743978970204486	0.0512253917235838	0.0861344537815126	0.0659340659340659	0.0798600180944097
817	0.640253938396426	0.648718551610628	0.616686343959071	0.662731208185754	0.617579531327474	0.657523408475198	0.645327757283856	0.712666584294724	0.00846461321420167	0.0460448642266824	0.0399438771477232	0.0673388270108677
818	0.664817580541925	0.678472370386175	0.650415312387143	0.69411339833875	0.639208051812548	0.665941392780344	0.645697739748405	0.68206900679969	0.0136547898442501	0.0436980859516071	0.0267333409677953	0.0363712670512853
819	0.625300415119074	0.654140266550142	0.669381710477601	0.704924102184376	0.621170354648037	0.658773971364232	0.648694041062286	0.708222086266281	0.0288398514310684	0.0355423917067753	0.0376036167161954	0.0595280452039955
820	0.649311531841652	0.682228915662651	0.701307882644044	0.728879462707671	0.663549631764884	0.689114745919502	0.709865219690144	0.791466371778933	0.0329173838209983	0.0275715800636267	0.0255651141546184	0.081601152088789
821	0.583972911963883	0.625959367945824	0.495384615384615	0.598290598290598	0.49925929302368	0.604086423410899	0.542556865608483	0.657210477842036	0.0419864559819414	0.102905982905983	0.104827130387219	0.114653612233553
822	0.603609083536091	0.628548256285482	0.603609857688303	0.648385977091288	0.601127320954907	0.631962864721485	0.595096720630967	0.651910128684101	0.0249391727493917	0.0447761194029851	0.0308355437665783	0.0568134080531341
823	0.636031092821216	0.663237311385459	0.568	0.624761904761905	0.597207918526147	0.644794271982737	0.669363439989199	0.741448967193196	0.0272062185642432	0.0567619047619048	0.0475863534565903	0.0720855272039962
824	0.567164179104478	0.617665099161726	0.56440281030445	0.634660421545667	0.583974649162517	0.639908928714084	0.561304944749539	0.636109631247424	0.050500920057248	0.0702576112412178	0.0559342795515672	0.0748046864978853
825	0.658801758038399	0.701827434651862	0.64050901378579	0.709437963944857	0.647721742977217	0.711811546118115	0.640110122522183	0.719108408806901	0.0430256766134629	0.0689289501590669	0.0640898031408981	0.0789982862847184
826	0.599603076159762	0.626395435375837	0.581445993031359	0.619773519163763	0.551065300123612	0.587097653322432	0.608020341044137	0.664114823720163	0.0267923592160754	0.0383275261324042	0.0360323531988203	0.0560944826760265
827	0.69685478474236	0.68993977247379	0.703659976387249	0.711924439197166	0.746975806451613	0.729502688172043	0.711025781928362	0.721409748070606	-0.00691501226857016	0.00826446280991733	-0.0174731182795699	0.0103839661422439
828	0.61886871216865	0.626800250469631	0.541071428571429	0.604642857142857	0.604182888288371	0.658286767736912	0.657711035898375	0.748963452676802	0.00793153830098103	0.0635714285714286	0.0541038794485412	0.0912524167784271
829	0.648088831945334	0.695921417894512	0.655675112808053	0.749739673724401	0.627880282191322	0.717946422217172	0.620416985685657	0.712966336859464	0.0478325859491779	0.0940645609163485	0.0900661400258499	0.0925493511738075
830	0.688570758038019	0.709927247125088	0.680357142857143	0.7125	0.755842343913498	0.790024415765609	0.747281983604379	0.814401385700342	0.0213564890870688	0.0321428571428571	0.0341820718521103	0.0671194020959633
831	0.640600136394635	0.660377358490566	0.712837837837838	0.74512012012012	0.619264460046807	0.647764404324083	0.590767944246281	0.638145892411921	0.0197772220959308	0.0322822822822822	0.0284999442772762	0.0473779481656407
832	0.617043998291328	0.674498077744554	0.627142857142857	0.7	0.592142505185236	0.656141496785727	0.584929558969276	0.677812834489594	0.0574540794532251	0.0728571428571428	0.0639989916004905	0.0928832755203172
833	0.6245091961149	0.631535441206861	0.617532697066101	0.644043831742665	0.586004954628739	0.604579469949702	0.631518769950378	0.674768229633901	0.00702624509196115	0.0265111346765641	0.0185745153209625	0.0432494596835229
834	0.633628318584071	0.657079646017699	0.653250773993808	0.684597523219814	0.618912559870803	0.657016789130545	0.610584279299813	0.700030984819776	0.0234513274336283	0.0313467492260062	0.0381042292597416	0.0894467055199629
835	0.549549549549549	0.613288288288288	0.521785714285714	0.588571428571429	0.545051936060501	0.609606996168664	0.539910646602052	0.652071576381958	0.0637387387387388	0.0667857142857142	0.0645550601081629	0.112160929779907
836	0.677359271523179	0.731995033112583	0.675503711558855	0.772004241781548	0.614704081548225	0.720688780224114	0.694903879373517	0.807142132871024	0.054635761589404	0.0965005302226936	0.105984698675889	0.112238253497507
837	0.650208623087622	0.677097821047752	0.630913687251715	0.690863127482846	0.659187622894367	0.727938841827472	0.658396485801682	0.724372726424774	0.0268891979601298	0.0599494402311304	0.068751218933105	0.0659762406230915
838	0.636384650947758	0.661118816458622	0.593349358974359	0.660657051282051	0.584659919393324	0.64458444057925	0.622071995710219	0.705136826956371	0.0247341655108645	0.0673076923076923	0.0599245211859255	0.0830648312461526
839	0.67443887557202	0.680540422750054	0.690038181187088	0.715029503644568	0.640218769816106	0.668855874626325	0.700652758692409	0.745443545945888	0.00610154717803435	0.02499132245748	0.0286371048102183	0.0447907872534786
840	0.594143122293256	0.612703650237162	0.592478632478633	0.625299145299145	0.561427473747119	0.582063885060556	0.603183468151439	0.674542561632868	0.0185605279439061	0.0328205128205128	0.020636411313437	0.0713590934814294
841	0.666390728476821	0.684188741721854	0.71797520661157	0.752066115702479	0.71654001313444	0.74803765206242	0.727372813500862	0.777915075552271	0.0177980132450332	0.0340909090909091	0.0314976389279794	0.0505422620514084
842	0.601312724962947	0.601100995130214	0.541666666666667	0.548976608187134	0.56488563054655	0.566571904574778	0.604678553123119	0.662925768853331	-0.000211729832733432	0.00730994152046782	0.00168627402822807	0.0582472157302125
843	0.616303883909518	0.654502774221084	0.58296783625731	0.674342105263158	0.592424242424242	0.671986914600551	0.617126014748714	0.72543301109252	0.0381988903115663	0.0913742690058479	0.0795626721763085	0.108306996343806
844	0.60122440363099	0.641967489972556	0.57421451787649	0.637414228963525	0.618734052673791	0.667352700780785	0.607205603656262	0.700016032013312	0.0407430863415664	0.063199711087035	0.0486186481069938	0.0928104283570498
845	0.628519527702089	0.639872842870118	0.615899252262889	0.667847304210941	0.584885584989417	0.628491379977202	0.606797470427853	0.670212790270878	0.0113533151680292	0.051948051948052	0.0436057949877851	0.0634153198430255
846	0.649151841125362	0.66652875465453	0.635752688172043	0.707997311827957	0.636879139241331	0.684690811138655	0.66755544603816	0.721628345889242	0.0173769135291684	0.072244623655914	0.0478116718973245	0.0540728998510821
847	0.648733467832325	0.669580811477247	0.654073199527745	0.720188902007084	0.644031612448119	0.671469560509868	0.649983793541968	0.693650300529623	0.0208473436449227	0.066115702479339	0.0274379480617485	0.0436665069876556
848	0.619546621043627	0.658896492728828	0.644972451790634	0.710743801652893	0.588487698884548	0.660675712020837	0.607394742168919	0.699864252821214	0.0393498716852011	0.065771349862259	0.0721880131362891	0.092469510652295
849	0.646381221473593	0.643990436861552	0.631578947368421	0.653508771929825	0.640745953553835	0.652005629838142	0.638940188947189	0.689543899885992	-0.00239078461204079	0.0219298245614036	0.0112596762843069	0.0506037109388022
850	0.594086589229145	0.612882787750792	0.630482456140351	0.654239766081871	0.612400530503979	0.646220159151194	0.629943398774663	0.675187545274841	0.0187961985216473	0.0237573099415205	0.0338196286472148	0.0452441465001779
851	0.671363537827878	0.68133535660091	0.668111231491513	0.682195738533767	0.637558889331649	0.646031042136743	0.692711048158186	0.740919038380684	0.00997181877303277	0.0140845070422536	0.00847215280509339	0.0482079902224988
852	0.719739067407586	0.75187243295482	0.779024767801858	0.803018575851393	0.747869368169158	0.779562870134832	0.757312169830362	0.804860683027762	0.0321333655472337	0.0239938080495355	0.0316935019656736	0.0475485131974007
853	0.641294642857143	0.660044642857143	0.59775641025641	0.608173076923077	0.622928037194259	0.629371336163331	0.698771037527594	0.74141298013245	0.0187499999999999	0.0104166666666667	0.00644329896907214	0.0426419426048565
854	0.545943619539488	0.578652894340435	0.506428571428571	0.57	0.494451818329903	0.547414971392593	0.562237098177696	0.647692224108797	0.032709274800947	0.0635714285714286	0.0529631530626895	0.0854551259311012
855	0.643269657929809	0.651043980453132	0.636609907120743	0.667569659442725	0.638601319145721	0.655407690882885	0.666806412114958	0.699961479257922	0.007774322523323	0.0309597523219814	0.0168063717371643	0.0331550671429646
856	0.670889101338432	0.717973231357553	0.687152906330988	0.764161421695668	0.626247086247086	0.71045843045843	0.649250116182199	0.77275198687623	0.0470841300191205	0.0770085153646798	0.0842113442113442	0.123501870694031
857	0.645964125560538	0.682062780269058	0.653245400902464	0.690732384588684	0.637497959849845	0.686954652170092	0.636540535314579	0.683456000684894	0.0360986547085201	0.0374869836862201	0.0494566923202471	0.046915465370315
858	0.585876587213188	0.621519269325017	0.523047619047619	0.58247619047619	0.508614487016613	0.58031063483876	0.560102141831866	0.65204104656258	0.0356426821118289	0.0594285714285715	0.0716961478221466	0.0919389047307148
859	0.60327677004096	0.654963916520382	0.588373655913978	0.652217741935484	0.597669498421378	0.66915340298799	0.635643517873477	0.708005203632244	0.0516871464794227	0.0638440860215054	0.0714839045666114	0.0723616857587671
860	0.572626331293904	0.603444368910038	0.577589254153411	0.664545775892542	0.53190053663461	0.616981031826152	0.50975790872339	0.594480243504811	0.0308180376161341	0.0869565217391305	0.0850804951915414	0.0847223347814204
861	0.694103194103194	0.703316953316953	0.700798333911836	0.681707740367928	0.723328680392841	0.723104342190538	0.745741820800293	0.785310963419247	0.00921375921375922	-0.0190905935439084	-0.000224338202303165	0.0395691426189539
862	0.573427951902228	0.610684013404297	0.606854838709677	0.673051075268817	0.574	0.629666666666667	0.580190144783446	0.641008513018082	0.0372560615020697	0.0661962365591398	0.0556666666666666	0.0608183682346362
863	0.635852592129919	0.654382677493233	0.630116959064327	0.681652046783626	0.581798121824806	0.635226048134654	0.600371487996967	0.662600715244076	0.0185300853633147	0.0515350877192983	0.0534279263098476	0.0622292272471083
864	0.651947463768116	0.665534420289855	0.670278637770898	0.725232198142415	0.640878448744456	0.700036068621823	0.629085550721859	0.682731505573589	0.0135869565217391	0.0549535603715171	0.0591576198773667	0.0536459548517295
865	0.67425641025641	0.68	0.673824509440948	0.698630136986301	0.715396178555835	0.724779092251076	0.709411111200484	0.758033258264441	0.00574358974358968	0.0248056275453536	0.00938291369524091	0.048622147063957
866	0.574173369079535	0.615281501340483	0.501333333333333	0.576761904761905	0.524878059644981	0.593598966569411	0.626136385570075	0.702045109962377	0.0411081322609472	0.0754285714285715	0.0687209069244304	0.0759087243923028
867	0.658123278966321	0.687778013132811	0.668044077134986	0.708677685950413	0.656791720939553	0.698823316109147	0.662749681092548	0.751370748385811	0.0296547341664901	0.040633608815427	0.0420315951695939	0.0886210672932631
868	0.61541701769166	0.634161752316765	0.594594594594595	0.675675675675676	0.5219155323676	0.564843044099216	0.596048154012308	0.670276241279353	0.0187447346251054	0.0810810810810811	0.0429275117316156	0.0742280872670442
869	0.693635607321131	0.726913477537438	0.654648285613291	0.72605160834217	0.707223033068496	0.771827411944518	0.728212493017588	0.808306465922036	0.0332778702163062	0.0714033227288794	0.0646043788760218	0.0800939729044478
870	0.599399528200729	0.633712202444778	0.603746907034288	0.651113467656416	0.581389251517121	0.633618641336705	0.606459536392688	0.667912423251639	0.0343126742440489	0.047366560622128	0.052229389819584	0.0614528868589514
871	0.622821929451764	0.649383765405865	0.601239669421488	0.647727272727273	0.621226111696439	0.684932858230835	0.633925575693897	0.723837142106646	0.0265618359541011	0.0464876033057851	0.0637067465343957	0.0899115664127484
872	0.609225239616613	0.679712460063898	0.631299734748011	0.720822281167109	0.641437042204395	0.72514823857691	0.664812016851732	0.761517615176152	0.0704872204472844	0.0895225464190982	0.0837111963725148	0.0967055983244198
873	0.644191343963554	0.649430523917995	0.622372372372372	0.61524024024024	0.626163430592056	0.633036679790658	0.688660103569337	0.736014267940038	0.00523917995444179	-0.00713213213213204	0.00687324919860222	0.0473541643707009
874	0.572278039778552	0.614312077096576	0.527853260869565	0.627377717391304	0.54485141838848	0.632513365120647	0.574665113004637	0.686750176000777	0.0420340373180234	0.0995244565217391	0.0876619467321678	0.11208506299614
875	0.613374667847653	0.659654561558902	0.5625	0.63301282051282	0.574018511532027	0.638975977322577	0.610741669942164	0.701067954405076	0.0462798937112489	0.0705128205128205	0.0649574657905503	0.090326284462912
876	0.581599347205222	0.614035087719298	0.631881121242823	0.666666666666667	0.621641493302935	0.648600740951838	0.606737038363375	0.665616207090602	0.0324357405140759	0.0347855454238433	0.0269592476489028	0.0588791687272272
877	0.632724286594128	0.662081708068158	0.643179451579313	0.707740367927803	0.648070175438596	0.717543859649123	0.68958742632613	0.759955717716032	0.02935742147403	0.06456091634849	0.0694736842105262	0.0703682913899024
