SampleID	SubjectID	Feature	Species	Percent	Abundance	AboveCutoff	InDatabase	IncludedInModel
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	Eubacterium sp CAG 38	0.44036	0.0044036	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	Alistipes inops	0.07877	0.0007877000000000001	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	Alistipes shahii	0.00314	3.14e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus	Coprococcus eutactus	21.63334	0.2163334	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488	Ruminococcus sp CAG 488	1.71746	0.017174599999999998	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	Dialister invisus	0.30721	0.0030721	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	Oscillibacter sp 57 20	0.46523	0.0046523	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	Ruthenibacterium lactatiformans	0.094	0.00094	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	Roseburia intestinalis	0.90924	0.0090924	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182	Roseburia sp CAG 182	0.11311	0.0011311000000000001	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	Firmicutes bacterium CAG 110	0.65994	0.0065994	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	Eubacterium eligens	0.58691	0.0058691	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	Firmicutes bacterium CAG 95	0.3326	0.003326	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	Streptococcus thermophilus	1.08568	0.0108568	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_534	Firmicutes bacterium CAG 534	0.04768	0.0004768	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	Eubacterium ventriosum	0.77476	0.0077476	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	Coprococcus comes	0.03452	0.00034520000000000004	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	Bifidobacterium adolescentis	5.56986	0.0556986	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	Oscillibacter sp CAG 241	1.22835	0.012283500000000001	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	Alistipes indistinctus	0.0022	2.2000000000000003e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_624	Ruminococcus sp CAG 624	0.13671	0.0013671	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	Fusicatenibacter saccharivorans	2.74431	0.0274431	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	Gemmiger formicilis	0.65296	0.0065296	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus	Lawsonibacter asaccharolyticus	0.02476	0.0002476	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5	Ruminococcaceae bacterium D5	0.03902	0.0003902	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58	Clostridium sp CAG 58	0.03798	0.0003798	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	Dorea longicatena	2.62945	0.0262945	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167	Clostridium sp CAG 167	0.06733	0.0006733	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	Blautia obeum	7.45649	0.07456489999999999	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	Methanobrevibacter smithii	0.03421	0.00034209999999999997	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	Anaeromassilibacillus sp An250	0.00838	8.38e-05	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_403	Ruminococcus sp CAG 403	0.2292	0.0022919999999999998	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	Asaccharobacter celatus	0.25406	0.0025406	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	Adlercreutzia equolifaciens	0.16928	0.0016928000000000002	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum	Eubacterium siraeum	1.21422	0.0121422	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	Blautia wexlerae	1.0121	0.010121	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	Anaerostipes hadrus	0.9262	0.009262	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	Eubacterium hallii	0.2025	0.0020250000000000003	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	Eubacterium ramulus	0.23204	0.0023204	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum	Bifidobacterium angulatum	3.41393	0.034139300000000004	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	Flavonifractor plautii	0.00092	9.2e-06	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	Ruminococcus torques	5.57945	0.0557945	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	Agathobaculum butyriciproducens	0.06906	0.0006906	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	Dorea formicigenerans	0.89437	0.0089437	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309	Roseburia sp CAG 309	0.01486	0.0001486	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	Coprococcus catus	0.78645	0.0078645	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	Clostridium innocuum	0.01714	0.0001714	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	Butyrivibrio crossotus	1.65344	0.0165344	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	Bifidobacterium animalis	0.77248	0.0077248	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	Eubacterium sp OM08 24	0.17338	0.0017338	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense	Clostridium lavalense	0.01324	0.0001324	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides	Leuconostoc mesenteroides	0.01082	0.0001082	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	Methanosphaera stadtmanae	0.00747	7.47e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	Lactococcus lactis	0.00691	6.91e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_mongoliense	Bifidobacterium mongoliense	0.00485	4.85e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	Roseburia sp CAG 471	0.00397	3.9699999999999996e-05	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47	Actinomyces sp ICM47	0.00074	7.4e-06	False	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	Veillonella atypica	0.2073	0.002073	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	Bifidobacterium breve	2.07307	0.0207307	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	Streptococcus parasanguinis	2.09182	0.020918199999999998	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	Streptococcus vestibularis	0.57057	0.0057057	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	Streptococcus mitis	43.29392	0.4329392	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	Rothia mucilaginosa	4.62919	0.046291900000000004	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	Haemophilus parainfluenzae	0.31837	0.0031837	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	Streptococcus infantis	0.07679	0.0007679	False	True	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris	Streptococcus peroris	1.1268	0.011268	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis	Streptococcus oralis	5.63202	0.0563202	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans	Gemella haemolysans	5.80976	0.0580976	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum	Gemella morbillorum	0.15445	0.0015445	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudodiphtheriticum	Corynebacterium pseudodiphtheriticum	0.35458	0.0035458	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Dolosigranulum|s__Dolosigranulum_pigrum	Dolosigranulum pigrum	0.19742	0.0019742	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	Streptococcus thermophilus	0.15153	0.0015153	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii	Actinomyces naeslundii	2.14059	0.0214059	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	Actinomyces oris	1.12003	0.011200300000000002	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	Parabacteroides distasonis	0.13875	0.0013875	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	Rothia dentocariosa	6.3814	0.063814	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea	Neisseria cinerea	2.79812	0.027981199999999998	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	Streptococcus sanguinis	2.38245	0.0238245	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	Haemophilus haemolyticus	2.26876	0.0226876	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	Haemophilus parahaemolyticus	2.13795	0.0213795	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae	Streptococcus pseudopneumoniae	1.83105	0.0183105	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum	Corynebacterium durum	1.72504	0.0172504	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca	Neisseria sicca	1.22788	0.012278800000000001	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus	Haemophilus paraphrohaemolyticus	0.52103	0.0052103	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	Rothia aeria	0.50639	0.0050639	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	Haemophilus influenzae	0.41853	0.0041853	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_nonliquefaciens	Moraxella nonliquefaciens	0.41359	0.0041359000000000005	True	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_gonorrhoeae	Neisseria gonorrhoeae	0.35629	0.0035629	True	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_kingae	Kingella kingae	0.34628	0.0034628	True	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii	Corynebacterium matruchotii	0.30104	0.0030104	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	Streptococcus cristatus	0.28325	0.0028325	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa	Neisseria mucosa	0.18621	0.0018620999999999998	True	True	True
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae	Veillonella rogosae	0.15018	0.0015018000000000002	True	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_lincolnii	Moraxella lincolnii	0.09696	0.0009696	False	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_056	Streptococcus sp oral taxon 056	0.06533	0.0006533	False	False	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva	Abiotrophia defectiva	0.05088	0.0005088	False	True	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sputigena	Capnocytophaga sputigena	0.04716	0.0004716	False	True	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	Streptococcus gordonii	0.03643	0.00036429999999999996	False	True	False
MV_MIM5_t3F15	MV_MIM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_sp_HMSC24B09	Abiotrophia sp HMSC24B09	0.0325	0.000325	False	False	False
