FeatureSpace	FeatureID	Feature	Label	AbundanceThreshold	RequiredPrevalence	ObservedThresholdPrevalence	ObservedDetectionPrevalence	MaxRelativeAbundance	PrimaryUniverse	AbundanceEstimable	PrevalenceEstimable	ControlPresent	ControlAbsent	CRCPresent	CRCAbsent
Species	SP0580	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646	Firmicutes bacterium CAG 646	0.0001	0.1	0.00909090909090909	0.0272727272727273	0.0004203	FALSE	FALSE	FALSE	1	58	2	49
Species	SP0581	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_FJAT_27916	Bacillus sp FJAT 27916	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001216	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0582	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris	Bacteroides stercorirosoris	0.0001	0.1	0.00909090909090909	0.0363636363636364	0.0005322	FALSE	FALSE	FALSE	3	56	1	50
Species	SP0583	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_werkmanii	Citrobacter werkmanii	0.0001	0.1	0	0.00909090909090909	0.000065	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0584	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_pasteurii	Citrobacter pasteurii	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.0001029	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0585	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Hungateiclostridiaceae|g__Mageeibacillus|s__Mageeibacillus_indolicus	Mageeibacillus indolicus	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001022	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0586	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	Gardnerella vaginalis	0.0001	0.1	0	0.00909090909090909	0.0000493	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0587	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans	Candida albicans	0.0001	0.1	0	0.00909090909090909	0.0000514	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0588	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pneumoniae	Streptococcus pneumoniae	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0008381	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0589	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	Prevotella sp CAG 485	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.000357	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0590	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_cadaveris	Clostridium cadaveris	0.0001	0.1	0	0.00909090909090909	0.0000944	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0591	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus	Lactobacillus acidophilus	0.0001	0.1	0.0181818181818182	0.0181818181818182	0.0017039	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0592	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_amylovorus	Lactobacillus amylovorus	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.0002604	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0593	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum_intestinale	Muribaculum intestinale	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0007818	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0594	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_kerstersii	Comamonas kerstersii	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.000412	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0595	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria	Weissella cibaria	0.0001	0.1	0.00909090909090909	0.0363636363636364	0.0004541	FALSE	FALSE	FALSE	3	56	1	50
Species	SP0596	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_rupellensis	Megamonas rupellensis	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0597	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_urealyticum	Corynebacterium urealyticum	0.0001	0.1	0	0.00909090909090909	0.0000059	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0598	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis	Lactobacillus sanfranciscensis	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0003514	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0599	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_garlicum	Leuconostoc garlicum	0.0001	0.1	0	0.00909090909090909	0.0000798	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0600	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Arcobacter_butzleri	Arcobacter butzleri	0.0001	0.1	0	0.00909090909090909	0.0000222	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0601	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_baratii	Clostridium baratii	0.0001	0.1	0	0.00909090909090909	0.0000065	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0602	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_sp_MB1	Methanobacterium sp MB1	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0643974	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0603	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_formicicum	Methanobacterium formicicum	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001011	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0604	k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccales_unclassified|g__Methanomassiliicoccales_unclassified|s__Methanomassiliicoccales_archaeon_RumEn_M1	Methanomassiliicoccales archaeon RumEn M1	0.0001	0.1	0	0.00909090909090909	0.0000862	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0605	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_NLAE_zl_C503	Streptococcus sp NLAE zl C503	0.0001	0.1	0	0.00909090909090909	0.0000419	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0606	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_411	Clostridium sp CAG 411	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0002604	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0607	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_denticariosi	Veillonella denticariosi	0.0001	0.1	0	0.00909090909090909	0.0000611	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0608	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_oral_taxon_096	Lachnospiraceae bacterium oral taxon 096	0.0001	0.1	0	0.00909090909090909	0.0000097	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0609	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_oral_taxon_014	Neisseria sp oral taxon 014	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0006796	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0610	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis	Lactococcus raffinolactis	0.0001	0.1	0	0.00909090909090909	0.0000088	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0611	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An82	Flavonifractor sp An82	0.0001	0.1	0	0.00909090909090909	0.0000087	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0612	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis	Leuconostoc lactis	0.0001	0.1	0	0.00909090909090909	0.000066	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0613	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_924	Prevotella sp CAG 924	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.1560829	FALSE	FALSE	FALSE	2	57	0	51
Species	SP0614	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multisaccharivorax	Prevotella multisaccharivorax	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0615	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia_rettgeri	Providencia rettgeri	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0616	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_chh4_2	Clostridium sp chh4 2	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001248	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0617	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_corrodens	Eikenella corrodens	0.0001	0.1	0	0.0272727272727273	0.0000154	FALSE	FALSE	FALSE	0	59	3	48
Species	SP0618	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa	Weissella confusa	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0619	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HPH0090	Streptococcus sp HPH0090	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0620	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_aerius	Bacillus aerius	0.0001	0.1	0	0.00909090909090909	0.0000728	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0621	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796	Candidatus Stoquefichus sp KLE1796	0.0001	0.1	0	0.00909090909090909	0.0000643	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0622	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_oral_taxon_058	Streptococcus sp oral taxon 058	0.0001	0.1	0	0.0181818181818182	0.0000636	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0623	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	Haemophilus haemolyticus	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001551	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0624	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_C1	Haemophilus sp C1	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001411	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0625	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC067H01	Streptococcus sp HMSC067H01	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0626	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri	Lactobacillus saerimneri	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0627	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	Neisseria subflava	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0628	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_sp_An87	Gemmiger sp An87	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0629	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_naviforme	Fusobacterium naviforme	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001418	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0630	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_fairfieldensis	Desulfovibrio fairfieldensis	0.0001	0.1	0	0.0181818181818182	0.0000485	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0631	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sp_oral_taxon_078	Oribacterium sp oral taxon 078	0.0001	0.1	0	0.00909090909090909	0.0000014	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0632	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_sp_CAG_700	Brachyspira sp CAG 700	0.0001	0.1	0.0272727272727273	0.0272727272727273	0.0099193	FALSE	FALSE	FALSE	3	56	0	51
Species	SP0633	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis	Pseudomonas lundensis	0.0001	0.1	0	0.00909090909090909	0.000041	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0634	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris	Proteus vulgaris	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0635	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_kashiwanohense	Bifidobacterium kashiwanohense	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001906	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0636	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC070B10	Streptococcus sp HMSC070B10	0.0001	0.1	0	0.00909090909090909	0.0000022	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0637	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_MSTE9	Clostridium sp MSTE9	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0003853	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0638	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_aminovalerica	Anaerocolumna aminovalerica	0.0001	0.1	0	0.00909090909090909	0.0000772	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0639	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_tropicalis	Candida tropicalis	0.0001	0.1	0	0.00909090909090909	0.0000471	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0640	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri	Lactococcus petauri	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0641	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_624	Ruminococcus sp CAG 624	0.0001	0.1	0.0181818181818182	0.0181818181818182	0.0088075	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0642	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens	Weissella viridescens	0.0001	0.1	0	0.00909090909090909	0.0000275	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0643	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_scardovii	Bifidobacterium scardovii	0.0001	0.1	0	0.0181818181818182	0.0000405	FALSE	FALSE	FALSE	1	58	1	50
Species	SP0644	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_hellenica	Weissella hellenica	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0645	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_vitulinus	Staphylococcus vitulinus	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0646	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli	Campylobacter coli	0.0001	0.1	0.00909090909090909	0.0181818181818182	0.0010739	FALSE	FALSE	FALSE	0	59	2	49
Species	SP0647	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	Enterobacter mori	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0008764	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0648	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_terrigena	Raoultella terrigena	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0002511	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0649	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	Staphylococcus aureus	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001368	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0650	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_striatum	Corynebacterium striatum	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0651	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudodiphtheriticum	Corynebacterium pseudodiphtheriticum	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0652	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella|s__Robinsoniella_sp_RHS	Robinsoniella sp RHS	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001712	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0653	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_jonesii	Synergistes jonesii	0.0001	0.1	0	0.00909090909090909	0.0000819	FALSE	FALSE	FALSE	0	59	1	50
Species	SP0654	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_crustorum	Lactobacillus crustorum	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001586	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0655	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_farciminis	Lactobacillus farciminis	0.0001	0.1	0	0.00909090909090909	0.0000511	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0656	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_555	Firmicutes bacterium CAG 555	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0657	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_ventriculi	Clostridium ventriculi	0.0001	0.1	0	0	0	FALSE	FALSE	FALSE	0	59	0	51
Species	SP0658	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	Barnesiella sp An22	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0008324	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0659	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasivariicola	Klebsiella quasivariicola	0.0001	0.1	0	0.00909090909090909	0.0000695	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0660	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_massiliense	Actinobaculum massiliense	0.0001	0.1	0.00909090909090909	0.00909090909090909	0.0001189	FALSE	FALSE	FALSE	1	58	0	51
Species	SP0661	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum	Atopobium minutum	0.0001	0.1	0	0.00909090909090909	0.0000143	FALSE	FALSE	FALSE	1	58	0	51
Pathway	PW0001	PWY-1042: glycolysis IV (plant cytosol)	PWY-1042: glycolysis IV (plant cytosol)	0.00001	0.2	1	1	0.0181141461790923	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0002	PWY-6609: adenine and adenosine salvage III	PWY-6609: adenine and adenosine salvage III	0.00001	0.2	1	1	0.0200876722246528	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0003	PWY-6737: starch degradation V	PWY-6737: starch degradation V	0.00001	0.2	1	1	0.0181622699587732	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0004	TRNA-CHARGING-PWY: tRNA charging	TRNA-CHARGING-PWY: tRNA charging	0.00001	0.2	1	1	0.0254265812433291	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0005	PWY-7219: adenosine ribonucleotides de novo biosynthesis	PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.00001	0.2	1	1	0.0175529425815998	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0006	PWY-5686: UMP biosynthesis	PWY-5686: UMP biosynthesis	0.00001	0.2	1	1	0.0161950720877221	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0007	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.00001	0.2	1	1	0.0166848387651697	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0008	PWY-7111: pyruvate fermentation to isobutanol (engineered)	PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.00001	0.2	1	1	0.0166848387651697	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0009	VALSYN-PWY: L-valine biosynthesis	VALSYN-PWY: L-valine biosynthesis	0.00001	0.2	1	1	0.0166848387651697	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0010	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.00001	0.2	1	1	0.018686872635712	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0011	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.00001	0.2	1	1	0.0238021753280355	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0012	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.00001	0.2	1	1	0.0237442756517546	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0013	PWY-6700: queuosine biosynthesis	PWY-6700: queuosine biosynthesis	0.00001	0.2	1	1	0.0244314699933317	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0014	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	COA-PWY-1: coenzyme A biosynthesis II (mammalian)	0.00001	0.2	1	1	0.0145147480380035	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0015	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.00001	0.2	1	1	0.0189228881817348	TRUE	TRUE	FALSE	59	0	51	0
Pathway	PW0016	PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.00001	0.2	1	1	0.0159338787809868	TRUE	TRUE	FALSE	59	0	51	0
