	PRISM.7122	PRISM.7147	PRISM.7150	PRISM.7153	PRISM.7184	PRISM.7238	PRISM.7406	PRISM.7408	PRISM.7421	PRISM.7445	PRISM.7486	PRISM.7496	PRISM.7506	PRISM.7547	PRISM.7658	PRISM.7662	PRISM.7744	PRISM.7759	PRISM.7762	PRISM.7776	PRISM.7791	PRISM.7843	PRISM.7847	PRISM.7852	PRISM.7855	PRISM.7858	PRISM.7860	PRISM.7861	PRISM.7862	PRISM.7870	PRISM.7874	PRISM.7875	PRISM.7879	PRISM.7897	PRISM.7899	PRISM.7904	PRISM.7906	PRISM.7908	PRISM.7909	PRISM.7910	PRISM.7911	PRISM.7912	PRISM.7938	PRISM.7941	PRISM.7947	PRISM.7948	PRISM.7955	PRISM.7971	PRISM.7989	PRISM.8095	PRISM.8096	PRISM.8101	PRISM.8106	PRISM.8129	PRISM.8226	PRISM.8244	PRISM.8264	PRISM.8275	PRISM.8283	PRISM.8332	PRISM.8336	PRISM.8361	PRISM.8374	PRISM.8377	PRISM.8406	PRISM.8441	PRISM.8444	PRISM.8447	PRISM.8452	PRISM.8458	PRISM.8462	PRISM.8464	PRISM.8466	PRISM.8467	PRISM.8475	PRISM.8480	PRISM.8483	PRISM.8485	PRISM.8496	PRISM.8502	PRISM.8503	PRISM.8511	PRISM.8513	PRISM.8515	PRISM.8523	PRISM.8534	PRISM.8537	PRISM.8550	PRISM.8564	PRISM.8565	PRISM.8573	PRISM.8577	PRISM.8589	PRISM.8591	PRISM.8592	PRISM.8605	PRISM.8624	PRISM.8628	PRISM.8629	PRISM.8667	PRISM.8675	PRISM.8683	PRISM.8692	PRISM.8696	PRISM.8728	PRISM.8734	PRISM.8735	PRISM.8746	PRISM.8749	PRISM.8753	PRISM.8754	PRISM.8758	PRISM.8764	PRISM.8765	PRISM.8774	PRISM.8776	PRISM.8778	PRISM.8783	PRISM.8784	PRISM.8785	PRISM.8788	PRISM.8789	PRISM.8794	PRISM.8795	PRISM.8800	PRISM.8802	PRISM.8803	PRISM.8805	PRISM.8806	PRISM.8807	PRISM.8809	PRISM.8815	PRISM.8841	PRISM.8843	PRISM.8844	PRISM.8846	PRISM.8847	PRISM.8849	PRISM.8878	PRISM.8882	PRISM.8892	PRISM.8894	PRISM.8898	PRISM.8924	PRISM.8932	PRISM.8982	PRISM.8998	PRISM.9010	PRISM.9018	PRISM.9030	PRISM.9033	PRISM.9074	PRISM.9079	PRISM.9126	PRISM.9148
MT132	4.782278175729159	5.768280369968554	3.5009582485094874	3.0850518180077366	5.790794684978817	4.905371070098535	4.462634951591117	5.5141381718823945	3.507968901385378	2.527654788101717	3.6130022254408396	5.650624284536331	6.223377534273436	4.0978832935202645	4.948312982018864	2.6732585982760786	1.6365646333484392	5.090548762649546	5.568737556276828	3.707014024309419	2.6175928937082804	3.45120268027248	5.711218095118822	5.153314715617767	5.395630085386527	5.5652787404051205	0.0	2.927260694741829	5.187044965638427	0.0	5.029463590677235	4.469432933671548	4.918403039283878	6.129631740285467	3.307318843236755	4.669871193923968	4.3828425517230185	5.569038919087505	2.06817708524175	4.494998113333043	3.101883476536191	5.3151400680763325	3.4502827403526353	5.2047920928506315	4.631042590155484	1.5518956602317495	5.652811935195219	5.151868617227756	3.593370254506484	5.048072366225151	3.4573476949468533	5.106908646264757	3.0974446428105398	3.9942939978609404	3.607322266861597	2.881274951576166	4.551309387855538	3.42154561172406	4.491569143595264	4.767169980758749	4.189978931895453	4.064173972876984	5.008673370782715	2.9620824143390356	6.131654658675194	6.152279400492443	4.314523724072295	5.443529646204669	4.684147711171518	2.1488626547915852	1.5970656911705405	5.704448919199361	1.6870246836862264	4.230603273995025	3.019180209416539	4.748646958958479	3.3436671339946944	0.0	5.128507214691145	2.409734008511089	3.96696563289227	3.6637744439993942	2.548194389023919	2.9127201615599265	4.742415921890955	4.573067360461742	0.0	5.468093895839696	5.465377220425331	5.266790579093291	4.635156081478348	0.0	5.188251352934482	5.383843474404689	3.319437645182428	4.144579713640455	3.036739850852697	3.620862891596531	5.6005123651687505	0.0	5.483239705042049	3.33068907677154	4.166069697674028	6.020496511565743	3.9582880794772852	5.402055566963832	5.728205132112777	5.159951449276226	5.882458505699668	5.914605100810923	5.9662134035682355	5.337408263583263	3.095446378193927	0.0	3.3188261317037435	6.357875194908761	3.6899289032495077	5.327414897371733	2.000129088139168	4.915525760827735	5.698521995901181	6.280204809479271	4.972684174667684	2.392896435768992	4.6631937810064	5.1664816782610705	5.730774879719802	4.245013473435933	5.1850422798046045	4.645179050007327	5.229620879706245	4.564589828937818	4.458085648735513	4.339708730171325	5.878861198680571	5.80076095903594	3.1501943334688662	3.3372524620860893	7.198295762282399	5.1376907631184405	5.621197649649782	2.5843144833364016	4.906481457515715	4.107241043957121	6.255127967307093	2.499236814096155	3.8969012457577046	6.246647317031664	6.322784246464248	5.27046815212811	6.374593721807964	0.0	4.773325202864468	3.038442085025978	4.952264380769926
MT133	5.842976139650322	5.538888177184773	2.7936956456307036	4.5658678695053485	5.452003652847025	5.2633635372845085	6.538578222591738	5.834550469277755	5.5837218472557595	5.461884995967776	5.190475998340958	5.112331102911333	5.392936398473773	7.91847580323331	2.8908494215744813	2.997545628431788	3.832616095592322	3.5572633689735964	4.875166788383824	3.889435824859448	2.991171890797659	1.3003823795735618	2.7625383863862796	5.351763342253663	5.783646704865121	4.360028950001024	5.802903565524009	4.062867654925984	5.597936656072772	4.593468993270447	6.283057088699235	0.0	2.544848685754534	4.677565263403442	6.4518501965158315	3.5867498246289453	4.997428466608974	3.137353356221566	0.0	5.5294052777041625	5.2663105704129505	5.266444789593073	5.055168792457064	3.2493662318661993	4.747771571587027	3.255308038383002	0.0	5.969510306751657	1.9112196162651331	3.5081486314313333	0.0	3.6570017152159133	2.536233276953341	0.0	4.259299522186856	5.59906249455241	5.892055729350763	2.6244874163315193	6.067204936143963	3.086573391050066	5.390417855346321	4.293050601738298	3.7160981417811425	3.051833740133035	0.0	5.789966287086501	1.6685743686576766	4.0457406307102906	3.984565037852276	5.0845237183415755	5.768205364108686	4.382394067162297	3.2596760591517038	5.163373548348536	4.467937093375301	0.0	4.126045082292794	4.730568595382425	5.453053589197347	4.329981742117703	5.148679820527563	4.811680163248277	4.224937057181041	0.0	3.1190289698973297	5.914043400139397	3.6736947477887334	3.8698959930757555	5.411096793897644	6.411305821160654	4.328805166764494	4.239901276630849	4.730383327692139	1.4598305627011112	5.473979297176235	0.0	4.302409669692396	4.778619164278448	2.1526246219671936	4.878885171211256	0.0	3.0294233030714377	5.652762827034485	4.377667145896429	5.1495214907992475	3.6987109660272255	0.0	7.151187613909196	4.19764846449968	3.0096696948925787	5.583101494010498	0.0	3.7563231262109573	5.623887533842383	4.471477637521521	7.304045089154849	3.277205108528028	3.962042889372664	3.8930623835458937	3.3378563654514886	4.4702938893855135	6.02191372954244	3.9012795000952516	4.157485231820281	0.0	3.9202351929215946	3.3450396434498924	2.14921360951445	5.5284047535366545	4.0378394643365665	4.215963195523013	6.110781960560012	3.468849799586965	4.098711679137126	5.523722358875882	0.0	4.077115320926044	0.0	4.952921431905782	5.939786968366341	4.280252734968124	6.041946137152678	2.1349401065100535	3.9960019559232007	5.071623771277926	3.051417658575048	3.5003214913021976	4.983216134519233	6.999030054757724	6.321259180940238	3.317003848999327	0.0	5.473328937042624	3.5572320000479367	0.0
MT134	7.613334856035077	5.220026040975795	7.410449935848198	6.025066137132999	6.687061225197839	4.654579206245634	5.132020722227222	5.321281657181795	6.988422407049292	5.957532822563311	7.098664852962625	7.9942578737165135	5.792778824727057	6.337177881523599	7.679916946470108	7.7307941113390255	5.8703359212005015	7.148628722725707	8.058703817970128	7.093844728345011	7.633780988108022	5.349651910084829	8.294209627303394	3.6121225921318256	8.296267179542982	6.821994755712339	8.465303930001928	7.991964337339503	7.5184823447411	5.9799965401668596	7.790559545434184	7.407014266376662	7.698664177324578	8.241705794078298	4.542752081843274	5.627847706721533	7.594265483461453	7.971334341389609	7.386885880412321	7.563133092676073	8.1176853037822	6.779860541953064	6.861551118221746	7.4037677274089235	5.652822458058771	7.22374051131751	6.941683163644435	6.023951098142281	6.819178677667778	4.515719108074199	8.208352853205538	5.494028054211002	8.221508516722485	7.346255341156497	6.882588228864078	5.245976154865847	5.643257222902398	7.890503938753588	4.726139251966563	6.1793539082054	7.675091142724296	8.078210595801341	7.442533729569352	7.966486102915378	6.6425441660843205	7.299837906476956	6.1303239083662815	7.242747850009376	7.647199041126537	8.235243987956748	6.572696443039427	6.4893994412824085	6.147116955918468	7.222040333228452	7.258552985747993	8.548286737665563	7.610199111447177	5.862021926906261	4.419971293631585	7.902450454230474	6.333846075138329	7.496358277260146	7.991944046984522	7.390909558137224	8.796407009197168	7.254764661517033	6.28352763388679	5.838307540091	5.6373327950848875	6.968379900798572	7.538580147464691	6.864935456799193	5.019740383344914	7.217428758074569	7.431951121686299	9.024623858833952	7.932721027481948	7.174555842354031	6.067925463202428	5.283158042415197	7.5463406715494	5.64292782638571	6.114436320175667	4.934603421149634	4.808200821871737	4.74560146952186	6.337657243751075	6.468575670668591	5.548500043528863	5.77763374719873	5.675890415958936	6.595302257538435	5.279012215490031	5.477128602702741	6.174367185041586	5.876965176816639	4.84250851308791	5.8837874613836085	5.434948325549764	5.774045206196149	6.10197453146444	5.649027053667851	6.319704779278678	4.478862922110615	5.82917206255785	5.114412557070744	6.1735110660825026	7.54427390530174	4.113409989748717	3.9639776810548994	5.921728542423084	6.112714898006675	3.908021008108848	6.5327039473267074	6.784502310482723	5.831551044066475	5.098456898318691	4.855134814810561	7.010564542963274	8.205548972851808	6.393011991182041	5.377456589278864	6.1806644768960695	5.082348018981827	7.521410017111521	6.148713992227563	7.914840555965857	5.64276131589605	7.154732537547744	5.994714261063093	3.9019847907133043	7.110736938472394	7.016833874008374	8.747941354236879	7.59483911456195
MT135	6.070499824416992	4.544520626360712	4.859874417942667	3.9259259105971376	2.3902268545828798	5.291740788186406	3.488175980336804	4.041033443922806	5.989372360010094	4.042819662068637	4.3437586675139634	4.880131694030492	2.9273356528456382	4.300168321452307	3.0793378574087877	3.7737902931843332	4.97046586438704	3.6954528022453506	2.895420104634261	0.0	4.8118590992303405	0.0	4.16523163856975	3.7851096651051988	3.7047355787124356	4.035892370636071	4.443977435549532	4.1679496698654175	6.154274059382492	6.4547361923121676	5.871244168543131	0.0	5.802094205900693	6.194725747948204	6.196719039086451	4.552437962101023	4.330188455021209	1.73125369451569	2.420003617779969	5.6791481936978405	5.310369447572178	5.3104583654417645	3.0075916720664386	0.0	4.19803768855864	4.332815381859069	2.3123116364324403	5.122242259999423	0.0	4.330674128007003	0.0	6.734881748689818	3.0789698721240466	0.0	0.0	4.998232023912419	2.7616225631077294	2.0913664070046476	6.56343230581621	2.306350993082586	0.0	5.8646249997730315	5.025372827854708	3.305585489680622	2.778856538376762	5.224509349403313	2.634374955821529	5.588274349427781	0.0	4.888384794165219	4.714284646768813	3.677982800638725	4.425785113500807	2.9830724754072	5.783532831907209	0.0	4.221338381406538	5.082453503886725	4.0048446368173565	2.9599807358468415	6.681879247842928	4.456369668484162	6.064654598100949	0.0	2.91697041191351	4.85279559597831	3.9335437637347024	2.2585496074042894	3.7934083740919036	4.982345552922633	3.8909770855639705	6.133048741216974	5.418976262949885	0.0	6.033194129645605	2.433604583432152	5.212508902132523	5.252215834765132	0.0	5.375245999751626	0.0	0.0	4.989016618782652	0.0	4.299211441378155	5.3505919293342386	0.0	0.0	5.792415868797817	2.756605417038547	5.901044640402685	0.0	4.94861803634573	6.401469335258178	3.191956735516937	4.271150938327946	5.753359630653612	6.233582932211455	3.8521031352159505	0.0	4.158276649515833	6.136410853500928	3.458931555646343	3.7296038438710015	2.433744925692068	4.669102273281824	3.3051379212171885	0.0	4.189072754522729	2.946599800803661	5.477751425195479	4.778812520394778	0.0	0.0	0.0	0.0	0.0	0.0	3.266381354724386	3.780464522479671	4.239056551714427	5.039928688952091	0.0	3.8799583862480818	4.003431036287932	2.279248910036909	4.0774865951553165	4.480921291648096	3.4840791323595552	5.115361608691095	0.0	0.0	5.137226828178462	4.263393706711326	0.0
MT136	4.077223835413682	3.2299937906020473	5.372153158807029	5.543727174596399	6.434568990445076	7.929716878350005	5.690707366768479	5.2845125165714775	5.733040260723135	6.978428071943848	6.71619396681645	5.358047470755803	4.194185372294702	4.18592050570931	6.185129852935865	5.216836124680153	5.999921188705151	6.495217216400092	6.613487568743425	6.399753996340518	3.4578454801281753	7.187536219537661	6.397186288949559	6.495895266992936	5.684925799805896	6.454317672324876	5.591020562036543	4.474614931695709	6.704399648973622	4.8067631832718565	4.646734305065784	7.07284589884773	4.482489426036982	5.853265133348919	5.431671868528332	5.234317367048322	5.471207083049358	6.358259856948055	4.452471118727991	6.039549700911237	5.588109710809176	6.200718077170202	7.281812275930621	6.259296528637203	8.375572021748658	5.47377794053519	5.948833625799084	7.765229752963759	8.027254574115023	8.328035521555186	7.3053158954136395	5.2484230930741935	8.191551690057677	7.422319903962982	7.804822415888533	4.71762348825914	6.735023195861022	6.193607113382104	3.497325408756376	4.403379530271185	7.392123984685767	7.380068738514763	5.759658585215119	5.666793402871275	5.958478955123459	4.918461523946291	4.017204305027734	5.351403053639626	8.32044080932798	4.664674180135823	5.762846663944539	6.124379187079682	6.278740912271689	6.14314002328743	6.126690128783426	8.809909072965413	7.669018947116813	6.463993111021617	6.96527862622579	8.475929432665865	3.457706881299113	6.985771318966778	4.58103014570152	4.504576070752389	8.543272159644557	6.876315178207728	6.796919803044041	7.441625328556286	5.255576866205151	8.032740069249638	6.506616299669988	5.615038688821647	5.8883376461855725	5.56389569115538	6.387641654973626	8.226720562313828	6.6517372345938455	5.916277531457703	7.909489492673759	6.6319820143544925	5.9117230440677755	5.567175882257605	4.212888789580041	4.274107292454388	3.8643001714591323	3.80464712695696	5.45667916714676	6.092838125483348	6.903693039247341	6.5851683931352065	4.668098035690564	6.73374231007897	4.805863608464709	4.134656026443937	5.297321871206933	4.143575898901898	4.432434537217727	4.314820558773649	3.0336877635730124	4.733994266583625	4.771794178174747	5.182990686578361	5.048598807048028	3.797709195044735	5.534708776187752	4.057300145882719	3.823344785481869	7.145826850880583	7.109667022207655	7.540499375684302	7.621827006270837	7.594023856100006	7.711589265299315	6.160099112921799	5.7207739648639295	4.1734961036942	3.2009195719732433	7.509362662901568	5.472678153665434	7.872729502669764	7.610491338940929	4.184672655045965	6.746031327523215	3.3398253973065652	7.7190854152197925	3.1571110533280207	6.9531109807029345	3.4521154389904187	6.904247132626249	5.268265292668039	3.2353041381136665	7.489110193338542	5.8038359327631746	5.938954723575141	5.486521586500147
MT137	0.0	0.0	0.0	0.0	0.0	10.9877067559166	6.6080478576489075	0.0	2.7856406737343957	2.051745266357674	2.762260570021109	2.433025463327519	4.131932532920153	0.0	2.9324249941271643	0.0	0.0	3.5129921530292245	2.339387499784812	4.9605623074618155	1.8522193715966335	0.0	2.596008154387334	4.174388808355992	0.0	2.3243328860515944	0.0	0.0	3.479145589709644	0.0	0.0	7.296819965722521	3.1769156829037954	2.0556674134035764	0.0	2.8168208954852525	0.0	1.9868381950947644	0.0	3.177937156875194	2.9179058580894845	2.2123802587068693	3.4419457734737975	2.0585868361433786	5.634943162806937	0.0	3.0167694326197907	3.7946281444222336	6.148440517754059	3.096708190893993	6.016344946943274	0.0	8.908547204685444	5.26362757325706	7.157431699794324	0.0	9.339331473058486	6.709855407904824	0.0	8.225248714478004	10.913268627497622	6.858317104899625	0.0	2.1973201283266337	4.849887344507019	0.0	2.712586562903374	3.872672843896785	7.836843769086153	3.2460278496479007	3.0715723162356974	3.7849983976897468	1.7959589722918095	2.8478063463591163	2.036797575877475	9.701028592414751	2.241163841452394	0.0	0.0	8.350850490023618	2.128430495613083	2.5996257370856273	0.0	2.5063582435887093	6.848455279466085	11.511351226506823	3.6076992247078015	6.531783922456079	2.998398715436034	8.673564261494437	4.264850758408925	2.6559144466816815	3.1938574592260647	3.2853711801563628	0.0	7.470446333434488	0.0	4.454290317886085	10.429431319102019	2.8396046408425115	2.286950507331484	2.5070513036395257	0.0	2.51085051175959	5.386461018938534	4.586410314832706	5.91743311048688	8.451328991955325	4.218844249844165	3.483913435835428	0.0	8.486385469599217	0.0	0.0	0.0	0.0	4.333474317216678	2.675864418032692	3.134541588410562	2.5994473978691044	0.0	0.0	0.0	0.0	3.0046870595117974	2.092164016687391	0.0	5.670566894544771	4.14986125881108	10.422757423084782	4.074308507683902	4.827633505997437	10.068065111601243	2.1513237350533028	0.0	2.7941850829710826	0.0	6.957640081911135	5.333520404256561	6.445367376332441	4.649856703610498	0.0	3.9488042069295415	4.276317447125965	6.675557108045656	0.0	6.117775560418429	2.899617770368322	6.421430379478431	4.731538484802898	0.0	3.5771095532709265	3.83442247986543	9.661880851425071	3.6215503763257364
MT138	4.389714507106956	5.380583753858553	2.911497039511113	5.317310843040571	5.278405433278176	2.8732425538174273	5.879591202279099	5.7464715251422325	4.928289380523609	4.711177492431654	4.42766302138734	4.550859712912271	4.5212938894939345	5.8108954538524005	4.442599490444596	5.460878295163837	3.4026396743911054	5.139280602562768	4.241899250533014	4.227350400100251	4.010051305974834	3.048927009056071	5.561996151270463	4.24835666101888	6.392113074090548	5.893107229491113	6.103788263316948	4.729085491893651	5.936290046363326	5.115367612479486	5.183512392062211	5.204918359289454	5.331118479629873	4.112775333921867	6.050379472932676	5.727710567433485	5.766616418827568	4.997523036283252	5.163665346254811	6.2871687312064255	5.824296592325497	5.4499004672490265	5.117706345952529	5.904614975209021	3.3562488290449117	5.777119673650119	5.537700341737293	5.1703703522174145	5.165859683005843	2.5395289801146257	3.617222322349705	6.282416268427386	5.328346931749716	4.871679693207072	3.948491858762915	6.4169267080549	5.086595834898801	3.0549912574289126	4.387639602455678	5.904552256118263	4.183028290053209	6.379033808857194	3.789685865563203	4.824932025755891	5.332167916923174	4.9500002555589	3.5202507212518577	4.017353720641943	5.136092511453205	6.542296152546286	4.530629812670151	6.58865821597001	4.493765887859757	5.64300575794059	4.864529941435284	3.5023299722273253	3.9667138216963225	3.664755804633353	4.7124448684591345	3.2395917604615545	4.0729898310356125	6.495857525703433	5.81535366409074	2.8774553659629376	5.301402602309844	5.054741489719333	5.296565833509231	5.920424939628051	4.4759756612566	5.844433876417517	4.3051334412360465	5.198198644211399	5.580563440697062	4.442785365144408	4.557613061312916	4.30067421553593	4.761797795690242	3.793854145351092	3.9081896675677306	4.585646839689343	5.842628055271155	5.614160420084216	5.30475162225728	4.186809789894194	5.336277670334432	5.623678098414531	5.29729684599403	5.791652926979371	6.223254609374447	4.239268520756205	6.371534921196202	3.2762915389369396	5.868095626906563	5.661358503211394	6.62632561939603	4.73090375445382	4.764043980044483	6.033333193696813	5.514218756605187	6.483989225488906	5.694832543236611	6.462765771612733	6.337779258695405	5.2942792242149395	5.147279337393558	5.648967195882888	3.966586945418513	4.2889212724718915	3.994577632511945	6.505447680689053	4.59598008608613	5.172039602634822	6.0640991129028965	4.330326678663332	3.954294828438967	4.637259763696688	2.8111782266073204	5.631860316996673	5.40120332300816	4.15550080740767	6.04974760607523	6.146956469923737	4.705268882524213	5.494759589151813	6.134310858358035	3.656108297783392	5.755713732168662	5.942434479163941	4.608943059740589	4.967686038559826	3.71112272805853	3.7383241659250768	6.1094297883861355	5.918127431614061	6.812551893475098
MT139	0.0	5.033439946749519	0.0	4.96936180878048	0.0	0.0	0.0	3.208219244679672	0.0	0.0	2.1916434763702815	0.0	4.749668719072309	3.8771955079555593	1.7663322535495598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.028978443847537	1.822450316548852	0.0	0.0	0.0	0.0	0.0	0.0	1.9194605653232664	4.52381261425956	0.0	0.0	2.1686181769715462	0.0	0.0	0.0	0.0	2.454791025883377	1.5730145630080128	0.0	2.5828875025925497	0.0	0.0	1.3717541629228291	0.0	0.0	0.0	0.0	6.372250959195606	5.443369638247176	4.386873619043547	0.0	4.436307648878293	5.487138588016674	4.692173229609665	1.6307472472135205	4.422679014810431	5.055321811718661	3.0668661847121905	2.467056614941829	0.0	0.0	2.145079458260708	3.040332720722896	1.9295237654622164	0.0	3.554041494016041	0.0	0.0	2.091772699480303	0.0	1.5773691629085949	0.0	5.08389195160352	0.0	1.6185344135318298	0.0	5.424174386360865	0.0	1.6160718590701406	0.0	2.9857627425165005	4.216882202735445	2.667130979633346	3.11605873861647	0.0	0.0	2.634504122338877	0.0	0.0	0.0	0.0	0.0	5.352743996907338	0.0	0.0	0.0	2.2634564556016614	2.3729941612008645	0.0	5.369316224697725	3.156770607510939	5.027616952735144	3.8733632549059034	5.043792791254237	3.8889201784586724	0.0	5.222078664462229	3.834541348795285	3.446728271910145	5.279791823432602	4.043107406609617	5.589922981829143	3.9095158651769246	5.296831262842733	6.2118944197245085	4.55445251537107	4.874456590911447	2.847771562943845	5.16491168030785	3.929965079438584	3.822214264917519	3.459821572577675	4.326850813022106	4.631208234536865	3.544936910189097	3.623174920114173	0.0	0.0	2.6818362652195002	3.8812235338746177	6.378775867836015	0.0	2.5583894265478038	4.979997376485768	3.744195894784644	5.62504225171437	5.659628546516168	0.0	3.34745547784079	4.783617581233446	4.27387751224163	2.1504019762444244	4.556897587858247	2.7596617781657886	5.325616335735818	4.237116462878073	2.942748076712092	3.6499748909799705	2.3208011682642464	0.0	2.6905309648832723	4.481721505835799
MT140	1.867554707623374	4.4289555439730925	2.6522696610873933	3.502875124228297	2.735944187886506	4.982084916556897	3.171020823297889	2.425713814975181	3.559857876967242	0.0	5.178429617535596	3.6648121459799774	4.180075675579431	4.402111084999318	1.7592448863008663	2.265634760574823	2.8486755387603107	5.373369178858756	3.7033221543957304	7.927374864084962	1.4941347992265372	7.61483495007224	3.098555071929408	4.295944371378961	2.9108985238121354	3.4409660215992126	0.0	3.172195034404966	4.208512181240075	2.741891084270928	2.905949787859483	4.4597998459105685	2.3001330892884937	6.307872550788671	4.255143096020824	4.224372324294921	1.7478754999775357	2.8939320790909218	3.3443765578910902	0.0	3.8968261154217654	2.801838010567418	2.7401300945656217	3.0683877627935097	4.275768494049056	2.0553550266252385	1.879779504017996	3.5016820295731956	2.0419668034249145	3.3746035462257935	4.980086735540821	4.879599831663931	3.426124113186014	3.3304243552105692	0.0	3.8364866289751833	1.954636251355606	4.418438117169558	5.15345343111251	2.738003747428528	3.858784662765288	4.849707255323237	3.953301215866092	1.7570800288685111	3.3508264687675173	3.037435479693214	3.3900959885909816	3.073817682351829	3.8694599127424314	2.5253525736025315	5.625997494175257	4.534269066381836	1.7096831674251436	5.233058586085982	2.813214697549526	1.9294337266583355	3.697286515531267	2.013746351858883	0.0	3.020956452155187	2.1937786469319196	2.0677041775333924	2.629627291957537	5.013836830372076	3.0385426898526995	2.1339782579832263	3.8737560772773043	2.748808193574378	4.68373179737983	1.9574391482899391	2.659028010016615	3.101905958500036	3.2418655249110646	2.813244702980511	2.0687799079107188	3.2025472361060836	2.554906791585619	2.9509440907638567	3.9556512986063237	2.7138997258911015	5.3351409781785195	7.045741733066898	4.3294048266237715	3.611806706738898	3.7423657171869897	5.040647068164227	4.013768795831341	2.7426899247063874	3.8789748825819097	3.8106655778223564	5.062702622175755	5.52334314536016	4.13616765547576	2.835211346718889	3.106347459219967	0.0	3.3932223319893113	3.6466815134137502	3.7129645651394227	3.3737302570037024	4.485184350949618	2.392779482154672	3.0522118459220855	1.7200736894016844	4.5723659630614195	4.038266153202229	2.8269170936179253	4.734284336949698	3.974111026541553	6.193049370082783	4.742433356858527	3.758888142817167	6.053295499838139	1.8626387824865538	3.814804806512507	4.488572322737355	5.033081482926086	3.3056331695943673	3.828330478593918	2.679314593276484	3.599610986355754	3.776583507814319	2.791177377676092	3.4095689091050776	3.0863131057850803	2.9471615852979585	2.7161903136403187	3.083156898478263	5.205823716597034	3.6765538044232993	2.5733752977756086	7.303412446099216	3.3527176692975744	4.705694023754391	3.093335277372726
MT141	3.080803853686957	0.0	3.0934622505588805	0.0	3.6752190745332367	0.0	0.0	0.0	2.0300989749642078	2.9716393561105345	1.9763007827603225	2.9441494635766357	0.0	0.0	3.07667611354735	3.6187627370633537	0.0	2.0183504048121743	2.2233654631656536	2.6875277147696743	4.2838003321135885	3.3644054499631917	3.220254873543319	3.080441001480945	3.4451249488956024	5.002159475615212	7.4175563781019385	4.537345203681571	5.201448472579716	2.1299718575733073	3.2792218196364304	2.454129522356293	5.940460684515219	2.9872413272809237	3.365207443929	3.8875602164263103	3.9076735602903074	6.331434231949286	3.306681552944118	4.688794165553009	4.659961355670783	3.4493079498791963	2.6184828330760728	3.587657584655191	2.843303443825005	1.5174585791961845	3.9805018781737074	2.777526511269405	0.0	1.6504013369526618	4.076362177279188	0.0	2.3901618101488054	2.850249749809714	5.266093716752178	0.0	2.9077531557269394	4.402081681090067	0.0	0.0	2.227887408532657	3.7025777032338256	0.0	4.055510174435565	0.0	3.120261392027536	3.001565228746435	2.766319109226186	2.3110461966868274	2.287731319893396	2.228585422667777	2.7897162059003717	2.20410308826718	4.292539468172346	4.55275415630592	0.0	2.188147953578712	0.0	2.787138607421174	0.0	3.090192091903477	5.713937405039504	3.8010825061334295	0.0	4.263465483864407	0.0	7.9355659184535945	2.103970726282435	2.1766000123417784	3.9388324004432063	4.491119800318019	2.2096459999404843	3.8944209949975344	2.316749305242248	3.0559191525161777	3.881442141059003	3.543706272355471	2.6980133331714837	1.9780038771259953	9.01674470051377	2.5464955124571222	3.2583503519618446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.408060443550129	0.0	0.0	3.3132510222581164	0.0	0.0	3.8647909268127623	0.0	0.0	0.0	0.0	5.6711284203940195	0.0	0.0	0.0	2.803524003883202	0.0	3.111326248297236	0.0	1.7021246540317112	0.0	2.684508592519176	2.9562583283401778	0.0	0.0	0.0	0.0	3.533000197825506	0.0	2.783899513385648	2.4085384328968504	0.0	0.0	0.0	4.474722035284351	0.0	8.667222246147174	0.0	0.0	0.0	0.0	7.2047439107542175	8.249245770094099	8.891958513274764	8.933561311746063
