Cohort	Threshold	FPR	TPR
DE	0.375918827504808	0.446153846153846	0.866666666666667
DE	0.372668022056191	0.461538461538462	0.866666666666667
DE	0.365589668594415	0.476923076923077	0.866666666666667
DE	0.362537760648264	0.492307692307692	0.866666666666667
DE	0.355705773037528	0.507692307692308	0.866666666666667
DE	0.354858939600901	0.523076923076923	0.866666666666667
DE	0.35291755780514	0.538461538461538	0.866666666666667
DE	0.349057665769113	0.553846153846154	0.866666666666667
DE	0.347717086986339	0.569230769230769	0.866666666666667
DE	0.346965595246037	0.584615384615385	0.866666666666667
DE	0.338313843545573	0.584615384615385	0.883333333333333
DE	0.336146652124003	0.6	0.883333333333333
DE	0.335006126615768	0.6	0.9
DE	0.330482454412367	0.6	0.916666666666667
DE	0.330428437105689	0.615384615384615	0.916666666666667
DE	0.328112756696934	0.630769230769231	0.916666666666667
DE	0.32128156847086	0.646153846153846	0.916666666666667
DE	0.317791460132946	0.661538461538462	0.916666666666667
DE	0.317349029099162	0.676923076923077	0.916666666666667
DE	0.315819775518377	0.676923076923077	0.933333333333333
DE	0.312903084345783	0.692307692307692	0.933333333333333
DE	0.305605863440484	0.692307692307692	0.95
DE	0.303400714440071	0.692307692307692	0.966666666666667
DE	0.302456238232653	0.692307692307692	0.983333333333333
DE	0.302431530177895	0.707692307692308	0.983333333333333
DE	0.300435091094052	0.723076923076923	0.983333333333333
DE	0.298723365717524	0.738461538461539	0.983333333333333
DE	0.287529104575873	0.753846153846154	0.983333333333333
DE	0.287383000356688	0.753846153846154	1
DE	0.287310259120573	0.769230769230769	1
DE	0.285969049066853	0.784615384615385	1
DE	0.278915549053337	0.8	1
DE	0.274879359951184	0.815384615384615	1
DE	0.272572491519902	0.830769230769231	1
DE	0.268515674354566	0.846153846153846	1
DE	0.267711352242047	0.861538461538462	1
DE	0.267558731982219	0.876923076923077	1
DE	0.26643421053499	0.892307692307692	1
DE	0.264358295653444	0.907692307692308	1
DE	0.258039646198103	0.923076923076923	1
DE	0.256850293680705	0.938461538461538	1
DE	0.255087511233639	0.953846153846154	1
DE	0.250117597398093	0.969230769230769	1
DE	0.236241075179906	0.984615384615385	1
DE	0.231956556701984	1	1
DE	-Inf	1	1
IT-A	Inf	0	0
IT-A	0.903960790953876	0	0.0344827586206897
IT-A	0.63101278821096	0	0.0689655172413793
IT-A	0.605818285762429	0	0.103448275862069
IT-A	0.53601311816555	0	0.137931034482759
IT-A	0.479583341330466	0	0.172413793103448
IT-A	0.476860158133824	0.0416666666666667	0.172413793103448
IT-A	0.461753040354999	0.0416666666666667	0.206896551724138
IT-A	0.453343838097565	0.0833333333333333	0.206896551724138
IT-A	0.446601508056809	0.0833333333333333	0.241379310344828
IT-A	0.439180858060891	0.125	0.241379310344828
IT-A	0.430553045829013	0.125	0.275862068965517
IT-A	0.427251271745242	0.125	0.310344827586207
IT-A	0.42454116915164	0.125	0.344827586206897
IT-A	0.424252290531226	0.166666666666667	0.344827586206897
IT-A	0.424189719539341	0.208333333333333	0.344827586206897
IT-A	0.423579440375276	0.25	0.344827586206897
IT-A	0.423543773954988	0.25	0.379310344827586
IT-A	0.419889071320573	0.25	0.413793103448276
IT-A	0.419295342465661	0.291666666666667	0.413793103448276
IT-A	0.419066485227046	0.291666666666667	0.448275862068966
IT-A	0.417148297197749	0.291666666666667	0.482758620689655
IT-A	0.415707955445509	0.333333333333333	0.482758620689655
IT-A	0.41538335418127	0.333333333333333	0.517241379310345
IT-A	0.414633052305127	0.333333333333333	0.551724137931034
IT-A	0.414484667899263	0.375	0.551724137931034
IT-A	0.414373830019546	0.416666666666667	0.551724137931034
IT-A	0.413580988404665	0.416666666666667	0.586206896551724
IT-A	0.411801440824209	0.416666666666667	0.620689655172414
IT-A	0.411427275423771	0.458333333333333	0.620689655172414
IT-A	0.411141884316281	0.5	0.620689655172414
IT-A	0.410175367237717	0.5	0.655172413793103
IT-A	0.408832836288278	0.541666666666667	0.655172413793103
IT-A	0.407229546633499	0.583333333333333	0.655172413793103
IT-A	0.407116707184345	0.583333333333333	0.689655172413793
IT-A	0.406954576119548	0.583333333333333	0.724137931034483
IT-A	0.405325921711626	0.583333333333333	0.758620689655172
IT-A	0.40385352479485	0.583333333333333	0.793103448275862
IT-A	0.40341007732891	0.625	0.793103448275862
IT-A	0.401223095647331	0.666666666666667	0.793103448275862
IT-A	0.40091742948471	0.708333333333333	0.793103448275862
IT-A	0.400586792590801	0.75	0.793103448275862
IT-A	0.398766725551172	0.75	0.827586206896552
IT-A	0.396446830225492	0.75	0.862068965517241
IT-A	0.395886985538056	0.791666666666667	0.862068965517241
IT-A	0.395709938455836	0.833333333333333	0.862068965517241
IT-A	0.395425817468296	0.875	0.862068965517241
IT-A	0.394613916549074	0.875	0.896551724137931
IT-A	0.391244426272228	0.916666666666667	0.896551724137931
IT-A	0.384626347635555	0.958333333333333	0.896551724137931
IT-A	0.350317784407913	1	1
IT-A	-Inf	1	1
IT-B	Inf	0	0
IT-B	0.922441578628122	0	0.03125
IT-B	0.908003193324893	0	0.0625
IT-B	0.844839833400531	0	0.09375
IT-B	0.830893904803314	0	0.125
IT-B	0.820323519401131	0	0.15625
IT-B	0.763227269314546	0	0.1875
IT-B	0.71032629081817	0	0.21875
IT-B	0.708074128938872	0	0.25
IT-B	0.70562577679172	0	0.28125
IT-B	0.692012890410609	0	0.3125
IT-B	0.663330474481818	0	0.34375
IT-B	0.635150022678665	0	0.375
IT-B	0.624623005661621	0	0.40625
IT-B	0.613783767588453	0	0.4375
IT-B	0.541932767850309	0	0.46875
IT-B	0.53373481782029	0	0.5
IT-B	0.526530395486865	0	0.53125
IT-B	0.490522662120041	0	0.5625
IT-B	0.486499365437023	0	0.59375
IT-B	0.470271063804397	0.0357142857142857	0.59375
IT-B	0.46310839507216	0.0357142857142857	0.625
IT-B	0.454580100621623	0.0357142857142857	0.65625
IT-B	0.447413579266215	0.0714285714285714	0.65625
IT-B	0.446221612483669	0.107142857142857	0.65625
IT-B	0.44160931948823	0.107142857142857	0.6875
IT-B	0.432574620655138	0.142857142857143	0.6875
IT-B	0.429921333181293	0.178571428571429	0.6875
IT-B	0.429304457169847	0.178571428571429	0.71875
IT-B	0.413421335622792	0.214285714285714	0.71875
IT-B	0.409142446740866	0.25	0.71875
IT-B	0.398269007682027	0.285714285714286	0.71875
IT-B	0.39414365241563	0.285714285714286	0.75
IT-B	0.392260750920822	0.285714285714286	0.78125
IT-B	0.390351169566674	0.321428571428571	0.78125
IT-B	0.390295457446669	0.357142857142857	0.78125
IT-B	0.388765906520366	0.392857142857143	0.78125
IT-B	0.383169165337382	0.392857142857143	0.8125
IT-B	0.378712679186055	0.428571428571429	0.8125
IT-B	0.376719075913629	0.464285714285714	0.8125
IT-B	0.375738545282491	0.5	0.8125
IT-B	0.375491195455773	0.535714285714286	0.8125
IT-B	0.372196234163157	0.535714285714286	0.84375
IT-B	0.370817509519406	0.535714285714286	0.875
IT-B	0.370761340835777	0.535714285714286	0.90625
IT-B	0.366431891853364	0.571428571428571	0.90625
IT-B	0.365831247708215	0.571428571428571	0.9375
IT-B	0.364669547905044	0.607142857142857	0.9375
IT-B	0.358459397301835	0.642857142857143	0.9375
IT-B	0.358374589324939	0.678571428571429	0.9375
IT-B	0.357712787708863	0.714285714285714	0.9375
IT-B	0.356820842049954	0.75	0.9375
IT-B	0.355273307233473	0.785714285714286	0.9375
IT-B	0.354862460344564	0.821428571428571	0.9375
IT-B	0.352829665888572	0.821428571428571	0.96875
IT-B	0.350370504902373	0.821428571428571	1
IT-B	0.349638781584185	0.857142857142857	1
IT-B	0.346707530259644	0.892857142857143	1
IT-B	0.343578582225202	0.928571428571429	1
IT-B	0.338676786987388	0.964285714285714	1
IT-B	0.33436033898721	1	1
IT-B	-Inf	1	1
JP	Inf	0	0
JP	0.980708082816986	0	0.025
JP	0.971970918563319	0	0.05
JP	0.9636466947681	0	0.075
JP	0.954941444350757	0	0.1
JP	0.951700212525502	0	0.125
JP	0.950733034990137	0	0.15
JP	0.916912162326723	0	0.175
JP	0.871208929508971	0.025	0.175
JP	0.848857874484473	0.025	0.2
JP	0.841836613099755	0.025	0.225
JP	0.841631711157654	0.025	0.25
JP	0.837590549836213	0.025	0.275
JP	0.821254990137522	0.05	0.275
JP	0.805455604420333	0.05	0.3
JP	0.797903872183142	0.05	0.325
JP	0.792172418509061	0.05	0.35
JP	0.783865042176459	0.05	0.375
JP	0.781513002625795	0.05	0.4
JP	0.762643557335368	0.05	0.425
JP	0.721127691492675	0.05	0.45
JP	0.700926157101788	0.05	0.475
JP	0.673612272477963	0.075	0.475
JP	0.668552261100874	0.075	0.5
JP	0.648625926658428	0.1	0.5
JP	0.625979662605227	0.1	0.525
JP	0.615465453421664	0.125	0.525
JP	0.578589643698304	0.125	0.55
JP	0.571615265703003	0.125	0.575
JP	0.568427457679656	0.125	0.6
JP	0.559114938803797	0.125	0.625
JP	0.552150877096977	0.15	0.625
JP	0.532508432090509	0.15	0.65
JP	0.522225507939762	0.15	0.675
JP	0.507317692937284	0.175	0.675
JP	0.498688678836668	0.175	0.7
JP	0.494582410149035	0.2	0.7
JP	0.482261708395452	0.2	0.725
JP	0.476036583499919	0.2	0.75
JP	0.469757066951892	0.225	0.75
JP	0.464827565741677	0.25	0.75
JP	0.442106965202247	0.275	0.75
JP	0.436593546409174	0.3	0.75
JP	0.436298967209415	0.3	0.775
JP	0.436167693175092	0.325	0.775
JP	0.424511808316275	0.35	0.775
JP	0.422991809468902	0.375	0.775
JP	0.411834568031511	0.375	0.8
JP	0.410129523760685	0.375	0.825
JP	0.409218871211348	0.4	0.825
JP	0.401272744562485	0.425	0.825
JP	0.386218250009422	0.45	0.825
JP	0.384951538356199	0.475	0.825
JP	0.38363055481014	0.475	0.85
JP	0.380351005339868	0.5	0.85
JP	0.3753899774535	0.5	0.875
JP	0.374914244189951	0.525	0.875
JP	0.373358403197788	0.525	0.9
JP	0.370746366936858	0.55	0.9
JP	0.369627847982672	0.55	0.925
JP	0.364347790098278	0.575	0.925
JP	0.359195738304134	0.6	0.925
JP	0.351810085327675	0.625	0.925
JP	0.350186323772836	0.65	0.925
JP	0.347990687136958	0.675	0.925
JP	0.345006995193198	0.7	0.925
JP	0.341174461438659	0.725	0.925
JP	0.340050077662604	0.75	0.925
JP	0.33341702600633	0.775	0.925
JP	0.324826394828383	0.8	0.925
JP	0.324381432984624	0.825	0.925
JP	0.315562395979192	0.85	0.925
JP	0.302912261172494	0.875	0.925
JP	0.295532168186221	0.9	0.925
JP	0.289590747113169	0.9	0.95
JP	0.278513158096994	0.925	0.95
JP	0.275656342731668	0.925	0.975
JP	0.273245579540315	0.925	1
JP	0.269483404531212	0.95	1
JP	0.24801824566099	0.975	1
JP	0.224737003214444	1	1
JP	-Inf	1	1
