taxon	sample_id	tolerance	reaction	flux	abundance	metabolite	direction	SubjectID	Compound	CompoundName	CommunityScaledFlux
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_cobalt2(e)	-3.013226658763751e-05	0.0038135382220144	cobalt2[e]	import	MV_MIM5	cobalt2	cobalt2	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_cu2(e)	-3.013226658763751e-05	0.0038135382220144	cu2[e]	import	MV_MIM5	cu2	cu2	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_fe2(e)	-6.026453317527502e-05	0.0038135382220144	fe2[e]	import	MV_MIM5	fe2	fe2	-2.2982110069576612e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_fe3(e)	-3.013226658763751e-05	0.0038135382220144	fe3[e]	import	MV_MIM5	fe3	fe3	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_fol(e)	-9.039679976291256e-05	0.0038135382220144	fol[e]	import	MV_MIM5	fol	fol	-3.447316510436493e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_gln_L(e)	-0.0020856517568617	0.0038135382220144	gln_L[e]	import	MV_MIM5	gln_L	gln L	-7.953712692603577e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_glu_L(e)	-0.0020292665200827	0.0038135382220144	glu_L[e]	import	MV_MIM5	glu_L	glu L	-7.738685436989529e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_glyc3p(e)	-0.0053905258485421	0.0038135382220144	glyc3p[e]	import	MV_MIM5	glyc3p	glyc3p	-2.05569763601719e-05
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_glyleu(e)	-0.0007999310881211	0.0038135382220144	glyleu[e]	import	MV_MIM5	glyleu	glyleu	-3.0505677795273836e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_h(e)	-0.2722956137828187	0.0038135382220144	h[e]	import	MV_MIM5	h	h	-0.00103840973084765
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_h2o(e)	0.365763731560326	0.0038135382220144	h2o[e]	export	MV_MIM5	h2o	h2o	0.0013948539705319178
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_hxan(e)	-0.0005742546545372	0.0038135382220144	hxan[e]	import	MV_MIM5	hxan	hxan	-2.189942074247287e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_ile_L(e)	-0.0013418686144418	0.0038135382220144	ile_L[e]	import	MV_MIM5	ile_L	ile L	-5.117267250095308e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_k(e)	-3.013226658763751e-05	0.0038135382220144	k[e]	import	MV_MIM5	k	k	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_leu_L(e)	-0.0008342770977459	0.0038135382220144	leu_L[e]	import	MV_MIM5	leu_L	leu L	-3.1815476000052332e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_mal_L(e)	0.0188537874966476	0.0038135382220144	mal_L[e]	export	MV_MIM5	mal_L	mal L	7.18996392482028e-05
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_malt(e)	-0.0249596119044185	0.0038135382220144	malt[e]	import	MV_MIM5	malt	malt	-9.518443400414559e-05
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_met_L(e)	-0.0005814096304427	0.0038135382220144	met_L[e]	import	MV_MIM5	met_L	met L	-2.2172278483405034e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_mg2(e)	-3.013226658763751e-05	0.0038135382220144	mg2[e]	import	MV_MIM5	mg2	mg2	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_mn2(e)	-3.013226658763751e-05	0.0038135382220144	mn2[e]	import	MV_MIM5	mn2	mn2	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_mqn7(e)	-6.026453317527502e-05	0.0038135382220144	mqn7[e]	import	MV_MIM5	mqn7	mqn7	-2.2982110069576612e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_orn(e)	0.000733979918391	0.0038135382220144	orn[e]	export	MV_MIM5	orn	orn	2.7990604729750884e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_oxa(e)	0.0044803090593661	0.0038135382220144	oxa[e]	export	MV_MIM5	oxa	oxa	1.7085829844330005e-05
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_pheme(e)	-3.013226658763751e-05	0.0038135382220144	pheme[e]	import	MV_MIM5	pheme	pheme	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_pi(e)	0.0006764221733609	0.0038135382220144	pi[e]	export	MV_MIM5	pi	pi	2.579561812329843e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_pro_L(e)	-0.0006111312629705	0.0038135382220144	pro_L[e]	import	MV_MIM5	pro_L	pro L	-2.330572430005935e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_ptrc(e)	-3.013226658763751e-05	0.0038135382220144	ptrc[e]	import	MV_MIM5	ptrc	ptrc	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_ribflv(e)	-6.026453317527502e-05	0.0038135382220144	ribflv[e]	import	MV_MIM5	ribflv	ribflv	-2.2982110069576612e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_ser_L(e)	-0.0016043043866584	0.0038135382220144	ser_L[e]	import	MV_MIM5	ser_L	ser L	-6.1180760982671765e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_so4(e)	-3.013226658763751e-05	0.0038135382220144	so4[e]	import	MV_MIM5	so4	so4	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_spmd(e)	-3.013226658763751e-05	0.0038135382220144	spmd[e]	import	MV_MIM5	spmd	spmd	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_succ(e)	9.039679976291252e-05	0.0038135382220144	succ[e]	export	MV_MIM5	succ	Succinate	3.4473165104364914e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_thm(e)	-3.013226658763751e-05	0.0038135382220144	thm[e]	import	MV_MIM5	thm	thm	-1.1491055034788306e-07
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_tyr_L(e)	-0.0010900778281253	0.0038135382220144	tyr_L[e]	import	MV_MIM5	tyr_L	tyr L	-4.157053462526275e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_ura(e)	-0.0003082449997499	0.0038135382220144	ura[e]	import	MV_MIM5	ura	ura	-1.1755040882910628e-06
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_val_L(e)	0.0446357988279849	0.0038135382220144	val_L[e]	export	MV_MIM5	val_L	val L	0.00017022032490066598
Corynebacterium_pseudodiphtheriticum	MV_MIM5_t3F15	1e-06	EX_zn2(e)	-3.013226658763751e-05	0.0038135382220144	zn2[e]	import	MV_MIM5	zn2	zn2	-1.1491055034788306e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_26dap_M(e)	-4.685857489902376e-05	0.0021232689824301	26dap_M[e]	import	MV_MIM5	26dap_M	26dap M	-9.949335864397482e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_4hbz(e)	-5.80135049277626e-06	0.0021232689824301	4hbz[e]	import	MV_MIM5	4hbz	4hbz	-1.2317827557517411e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ac(e)	0.0157523121244825	0.0021232689824301	ac[e]	export	MV_MIM5	ac	Acetate	3.344639573547129e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_acald(e)	-4.756489142922775e-05	0.0021232689824301	acald[e]	import	MV_MIM5	acald	acald	-1.009930586243346e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_arg_L(e)	-0.0138205935846562	0.0021232689824301	arg_L[e]	import	MV_MIM5	arg_L	arg L	-2.934483767707294e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_asn_L(e)	-0.0014251931294225	0.0021232689824301	asn_L[e]	import	MV_MIM5	asn_L	asn L	-3.026068365675282e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ca2(e)	-5.801350492776261e-06	0.0021232689824301	ca2[e]	import	MV_MIM5	ca2	ca2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_cgly(e)	-0.000160066875949	0.0021232689824301	cgly[e]	import	MV_MIM5	cgly	cgly	-3.398650328169983e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_cl(e)	-5.801350492776261e-06	0.0021232689824301	cl[e]	import	MV_MIM5	cl	cl	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_co2(e)	0.016006222640701	0.0021232689824301	co2[e]	export	MV_MIM5	co2	Carbon dioxide	3.398551605887084e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_cobalt2(e)	-5.801350492776261e-06	0.0021232689824301	cobalt2[e]	import	MV_MIM5	cobalt2	cobalt2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_cu2(e)	-5.801350492776261e-06	0.0021232689824301	cu2[e]	import	MV_MIM5	cu2	cu2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_fe2(e)	-5.801350492776261e-06	0.0021232689824301	fe2[e]	import	MV_MIM5	fe2	fe2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_fe3(e)	-5.801350492776261e-06	0.0021232689824301	fe3[e]	import	MV_MIM5	fe3	fe3	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_fol(e)	-1.7404051478328746e-05	0.0021232689824301	fol[e]	import	MV_MIM5	fol	fol	-3.6953482672552156e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_for(e)	0.0197600382987177	0.0021232689824301	for[e]	export	MV_MIM5	for	Formate	4.195587641129814e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_gam(e)	-0.0003722269378988	0.0021232689824301	gam[e]	import	MV_MIM5	gam	gam	-7.903379116654571e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_glu_L(e)	-0.0008735983264654	0.0021232689824301	glu_L[e]	import	MV_MIM5	glu_L	glu L	-1.8548842296868284e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_gly(e)	-0.0007777950136531	0.0021232689824301	gly[e]	import	MV_MIM5	gly	gly	-1.6514680271784234e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_glyc3p(e)	-0.0029926237945827	0.0021232689824301	glyc3p[e]	import	MV_MIM5	glyc3p	glyc3p	-6.354145279119714e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_glyleu(e)	-0.0008628939776715	0.0021232689824301	glyleu[e]	import	MV_MIM5	glyleu	glyleu	-1.8321560179156272e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_h(e)	0.0066706546585758	0.0021232689824301	h[e]	export	MV_MIM5	h	h	1.4163594129056845e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_his_L(e)	-0.0001485025820957	0.0021232689824301	his_L[e]	import	MV_MIM5	his_L	his L	-3.153109263745793e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_hxan(e)	-0.0005549999230993	0.0021232689824301	hxan[e]	import	MV_MIM5	hxan	hxan	-1.1784141219678346e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ile_L(e)	-0.0006126106215178	0.0021232689824301	ile_L[e]	import	MV_MIM5	ile_L	ile L	-1.3007371309759703e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_k(e)	-5.801350492776261e-06	0.0021232689824301	k[e]	import	MV_MIM5	k	k	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_lys_L(e)	-0.0005347771628154	0.0021232689824301	lys_L[e]	import	MV_MIM5	lys_L	lys L	-1.1354757623179105e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_met_L(e)	-0.0002568397346615	0.0021232689824301	met_L[e]	import	MV_MIM5	met_L	met L	-5.4533984206234e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_mg2(e)	-5.801350492776261e-06	0.0021232689824301	mg2[e]	import	MV_MIM5	mg2	mg2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_mn2(e)	-5.801350492776261e-06	0.0021232689824301	mn2[e]	import	MV_MIM5	mn2	mn2	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_mnl(e)	-0.0105918845734178	0.0021232689824301	mnl[e]	import	MV_MIM5	mnl	mnl	-2.2489419980217888e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_mqn7(e)	-1.1602700985552524e-05	0.0021232689824301	mqn7[e]	import	MV_MIM5	mqn7	mqn7	-2.463565511503483e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_nh4(e)	0.0265582943276688	0.0021232689824301	nh4[e]	export	MV_MIM5	nh4	Ammonium	5.6390402572188435e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_nmn(e)	-1.160270098555247e-05	0.0021232689824301	nmn[e]	import	MV_MIM5	nmn	nmn	-2.4635655115034713e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_o2(e)	-0.0150718134711983	0.0021232689824301	o2[e]	import	MV_MIM5	o2	Oxygen	-3.2001514052367494e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ocdca(e)	-0.0001595938124904	0.0021232689824301	ocdca[e]	import	MV_MIM5	ocdca	ocdca	-3.388605918486318e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_orn(e)	0.0133583965342548	0.0021232689824301	orn[e]	export	MV_MIM5	orn	orn	2.8363469016184966e-05
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_phe_L(e)	-0.0002894961014512	0.0021232689824301	phe_L[e]	import	MV_MIM5	phe_L	phe L	-6.146780927457705e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_pheme(e)	-5.801350492776261e-06	0.0021232689824301	pheme[e]	import	MV_MIM5	pheme	pheme	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_pi(e)	0.0009383096605591	0.0021232689824301	pi[e]	export	MV_MIM5	pi	pi	1.992283798179653e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_pnto_R(e)	-1.1602700985552904e-05	0.0021232689824301	pnto_R[e]	import	MV_MIM5	pnto_R	pnto R	-2.4635655115035633e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_pro_L(e)	-0.0003453831627138	0.0021232689824301	pro_L[e]	import	MV_MIM5	pro_L	pro L	-7.333413564438199e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ptrc(e)	-5.801350492776261e-06	0.0021232689824301	ptrc[e]	import	MV_MIM5	ptrc	ptrc	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ribflv(e)	-1.1602700985552524e-05	0.0021232689824301	ribflv[e]	import	MV_MIM5	ribflv	ribflv	-2.463565511503483e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_sheme(e)	-5.801350492776261e-06	0.0021232689824301	sheme[e]	import	MV_MIM5	sheme	sheme	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_so4(e)	-5.801350492776261e-06	0.0021232689824301	so4[e]	import	MV_MIM5	so4	so4	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_spmd(e)	-5.801350492776261e-06	0.0021232689824301	spmd[e]	import	MV_MIM5	spmd	spmd	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_succ(e)	1.1602700985552524e-05	0.0021232689824301	succ[e]	export	MV_MIM5	succ	Succinate	2.463565511503483e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_thm(e)	-5.801350492776261e-06	0.0021232689824301	thm[e]	import	MV_MIM5	thm	thm	-1.2317827557517413e-08
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_trp_L(e)	-8.843382721137579e-05	0.0021232689824301	trp_L[e]	import	MV_MIM5	trp_L	trp L	-1.8776880231549716e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_tyr_L(e)	-0.0002260962304111	0.0021232689824301	tyr_L[e]	import	MV_MIM5	tyr_L	tyr L	-4.800631130762577e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_ura(e)	-0.000391166337909	0.0021232689824301	ura[e]	import	MV_MIM5	ura	ura	-8.305513522529512e-07
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_val_L(e)	-0.000659909473299	0.0021232689824301	val_L[e]	import	MV_MIM5	val_L	val L	-1.4011653158675511e-06
Dolosigranulum_pigrum	MV_MIM5_t3F15	1e-06	EX_zn2(e)	-5.801350492776261e-06	0.0021232689824301	zn2[e]	import	MV_MIM5	zn2	zn2	-1.2317827557517413e-08
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_12dgr180(e)	-0.0027454911701542	0.0624844656233588	12dgr180[e]	import	MV_MIM5	12dgr180	12dgr180	-0.00017155054864073521
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_26dap_M(e)	-0.6225364261619686	0.0624844656233588	26dap_M[e]	import	MV_MIM5	26dap_M	26dap M	-0.03889885591980617
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_2dmmq8(e)	-0.0003600054850965	0.0624844656233588	2dmmq8[e]	import	MV_MIM5	2dmmq8	2dmmq8	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_3mop(e)	-0.7935871011719199	0.0624844656233588	3mop[e]	import	MV_MIM5	3mop	3mop	-0.04958686594231779
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ac(e)	1.7848412481012217	0.0624844656233588	ac[e]	export	MV_MIM5	ac	Acetate	0.1115248516101336
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ade(e)	1.5618394671313944	0.0624844656233588	ade[e]	export	MV_MIM5	ade	ade	0.09759070449317664
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_arab_L(e)	-0.2861239161068615	0.0624844656233588	arab_L[e]	import	MV_MIM5	arab_L	arab L	-0.017878299999999982
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_arg_L(e)	-0.0143562470769835	0.0624844656233588	arg_L[e]	import	MV_MIM5	arg_L	arg L	-0.0008970424269622207
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_asn_L(e)	-0.3043119219247414	0.0624844656233588	asn_L[e]	import	MV_MIM5	asn_L	asn L	-0.01901476782428475
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ca2(e)	-0.0003600054850965	0.0624844656233588	ca2[e]	import	MV_MIM5	ca2	ca2	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_cgly(e)	-0.0054218270487766	0.0624844656233588	cgly[e]	import	MV_MIM5	cgly	cgly	-0.00033877996584507833
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_cl(e)	-0.0003600054850965	0.0624844656233588	cl[e]	import	MV_MIM5	cl	cl	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_co2(e)	-1.244556103484218	0.0624844656233588	co2[e]	import	MV_MIM5	co2	Carbon dioxide	-0.077765423064501
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_cobalt2(e)	-0.0003600054850965	0.0624844656233588	cobalt2[e]	import	MV_MIM5	cobalt2	cobalt2	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_cu2(e)	-0.0003600054850965	0.0624844656233588	cu2[e]	import	MV_MIM5	cu2	cu2	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_etoh(e)	0.5888112465837717	0.0624844656233588	etoh[e]	export	MV_MIM5	etoh	Ethanol	0.036791556095810724
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_fe3(e)	-0.0007200109701931	0.0624844656233588	fe3[e]	import	MV_MIM5	fe3	fe3	-4.498950071547197e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_fol(e)	-0.0010800164552897	0.0624844656233588	fol[e]	import	MV_MIM5	fol	fol	-6.748425107321108e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_for(e)	0.550392782483667	0.0624844656233588	for[e]	export	MV_MIM5	for	Formate	0.034390998896445486
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_glu_L(e)	-0.0325569183612788	0.0624844656233588	glu_L[e]	import	MV_MIM5	glu_L	glu L	-0.002034301646147824
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_gly(e)	-0.6994578498572827	0.0624844656233588	gly[e]	import	MV_MIM5	gly	gly	-0.043705249974395836
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_glyc(e)	0.0018823711530367	0.0624844656233588	glyc[e]	export	MV_MIM5	glyc	glyc	0.00011761895560232394
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_glyc3p(e)	-3.590454344552542	0.0624844656233588	glyc3p[e]	import	MV_MIM5	glyc3p	glyc3p	-0.22434762106443254
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_h(e)	5.157110338957812	0.0624844656233588	h[e]	export	MV_MIM5	h	h	0.32223928369047766
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_h2o(e)	1.164778493587791	0.0624844656233588	h2o[e]	export	MV_MIM5	h2o	h2o	0.07278056174141397
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_his_L(e)	-0.0052588032351162	0.0624844656233588	his_L[e]	import	MV_MIM5	his_L	his L	-0.00032859350996462626
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_hxan(e)	-1.5700407040635962	0.0624844656233588	hxan[e]	import	MV_MIM5	hxan	hxan	-0.09810315440033582
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ile_L(e)	0.7658959784812066	0.0624844656233588	ile_L[e]	export	MV_MIM5	ile_L	ile L	0.047856600938477704
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_k(e)	-0.0003600054850965	0.0624844656233588	k[e]	import	MV_MIM5	k	k	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_lac_L(e)	3.2921277143848764	0.0624844656233588	lac_L[e]	export	MV_MIM5	lac_L	L-lactate	0.20570684099718858
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_leu_L(e)	-0.0235796709829528	0.0624844656233588	leu_L[e]	import	MV_MIM5	leu_L	leu L	-0.001473363140944425
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_met_L(e)	-0.0082313129599344	0.0624844656233588	met_L[e]	import	MV_MIM5	met_L	met L	-0.0005143291916801288
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_mg2(e)	-0.0003600054850965	0.0624844656233588	mg2[e]	import	MV_MIM5	mg2	mg2	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_mn2(e)	-0.0003600054850965	0.0624844656233588	mn2[e]	import	MV_MIM5	mn2	mn2	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_mnl(e)	-0.1089339997506002	0.0624844656233588	mnl[e]	import	MV_MIM5	mnl	mnl	-0.0068066827626313536
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_mqn8(e)	-0.0003600054850965	0.0624844656233588	mqn8[e]	import	MV_MIM5	mqn8	mqn8	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_nac(e)	-0.0007200109701932	0.0624844656233588	nac[e]	import	MV_MIM5	nac	nac	-4.498950071547822e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ocdca(e)	-0.0082364735104628	0.0624844656233588	ocdca[e]	import	MV_MIM5	ocdca	ocdca	-0.0005146516459222181
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_phe_L(e)	-0.0107878992747766	0.0624844656233588	phe_L[e]	import	MV_MIM5	phe_L	phe L	-0.0006740761213830357
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_pheme(e)	-0.0003600054850965	0.0624844656233588	pheme[e]	import	MV_MIM5	pheme	pheme	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_pi(e)	3.5167323898683787	0.0624844656233588	pi[e]	export	MV_MIM5	pi	pi	0.21974114412128315
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_pnto_R(e)	-0.0007200109701931	0.0624844656233588	pnto_R[e]	import	MV_MIM5	pnto_R	pnto R	-4.498950071547197e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_pro_L(e)	-0.0112664408440094	0.0624844656233588	pro_L[e]	import	MV_MIM5	pro_L	pro L	-0.0007039775356151108
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ptrc(e)	-0.0003600054850965	0.0624844656233588	ptrc[e]	import	MV_MIM5	ptrc	ptrc	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_pydx(e)	-0.0003600054850965	0.0624844656233588	pydx[e]	import	MV_MIM5	pydx	pydx	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_q8(e)	-0.0003600054850965	0.0624844656233588	q8[e]	import	MV_MIM5	q8	q8	-2.2494750357732863e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_raffin(e)	-0.0720333604588236	0.0624844656233588	raffin[e]	import	MV_MIM5	raffin	raffin	-0.004500966035324376
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_ribflv(e)	-0.0007200109701931	0.0624844656233588	ribflv[e]	import	MV_MIM5	ribflv	ribflv	-4.498950071547197e-05
Gemella_haemolysans	MV_MIM5_t3F15	1e-06	EX_sheme(e)	-0.0003600054850965	0.0624844656233588	sheme[e]	import	MV_MIM5	sheme	sheme	-2.2494750357732863e-05
